left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
156,132,201,170,"[25,45] degrees",neutral,-0.4,194,156,clockwise,45,38
5,100,25,135,"[25,45] degrees",left,-0.4,24,5,clockwise,20,35
169,23,206,65,"[25,45] degrees",neutral,0.4,-18,23,clockwise,42,37
8,83,44,115,"[25,45] degrees",right,0.4,44,83,clockwise,32,36
105,163,130,186,"[25,45] degrees",neutral,-0.4,73,105,clockwise,25,23
63,97,101,134,"[25,45] degrees",left,-0.4,36,63,clockwise,38,37
104,145,75,109,"[25,45] degrees",neutral,0.4,160,145,anticlockwise,-36,-29
139,166,115,136,"[25,45] degrees",right,0.4,139,166,anticlockwise,-30,-24
76,34,32,-6,"[25,45] degrees",neutral,-0.4,88,76,anticlockwise,-44,-40
149,6,121,-17,"[25,45] degrees",left,-0.4,155,149,anticlockwise,-28,-23
146,29,116,-13,"[25,45] degrees",neutral,0.4,-10,29,anticlockwise,-42,-30
57,146,15,120,"[25,45] degrees",right,0.4,187,146,anticlockwise,-26,-42
104,160,82,135,"[25,45] degrees",neutral,-0.4,113,104,anticlockwise,-22,-25
