left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
178,62,204,102,"[25,45] degrees",neutral,-0.4,158,178,clockwise,26,40
148,90,190,118,"[25,45] degrees",left,-0.4,107,148,clockwise,42,28
42,176,70,203,"[25,45] degrees",neutral,0.4,138,176,clockwise,27,28
4,148,34,188,"[25,45] degrees",right,0.4,153,148,clockwise,40,30
5,119,29,141,"[25,45] degrees",neutral,-0.4,-6,5,clockwise,24,22
174,79,209,115,"[25,45] degrees",left,-0.4,211,174,clockwise,35,36
6,100,41,143,"[25,45] degrees",neutral,0.4,132,100,clockwise,43,35
94,16,115,50,"[25,45] degrees",right,0.4,-28,16,clockwise,34,21
179,133,209,170,"[25,45] degrees",neutral,-0.4,184,179,clockwise,30,37
113,72,135,106,"[25,45] degrees",left,-0.4,90,113,clockwise,22,34
56,88,101,131,"[25,45] degrees",neutral,0.4,81,88,clockwise,43,45
83,53,123,78,"[25,45] degrees",right,0.4,89,53,clockwise,25,40
53,138,84,161,"[25,45] degrees",neutral,-0.4,39,53,clockwise,31,23
46,77,75,110,"[25,45] degrees",left,-0.4,90,46,clockwise,29,33
145,34,170,79,"[25,45] degrees",neutral,0.4,3,34,clockwise,45,25
101,29,121,61,"[25,45] degrees",right,0.4,5,29,clockwise,32,20
164,50,207,80,"[25,45] degrees",neutral,-0.4,206,164,clockwise,43,30
3,122,43,144,"[25,45] degrees",left,-0.4,-17,3,clockwise,40,22
27,121,50,145,"[25,45] degrees",neutral,0.4,79,121,clockwise,24,23
12,76,44,101,"[25,45] degrees",right,0.4,55,76,clockwise,25,32
165,46,190,73,"[25,45] degrees",neutral,-0.4,204,165,clockwise,25,27
4,91,44,113,"[25,45] degrees",left,-0.4,-28,4,clockwise,40,22
81,10,126,44,"[25,45] degrees",neutral,0.4,8,10,clockwise,34,45
109,176,148,215,"[25,45] degrees",right,0.4,173,176,clockwise,39,39
50,76,75,97,"[25,45] degrees",neutral,-0.4,84,50,clockwise,25,21
95,1,119,21,"[25,45] degrees",left,-0.4,89,95,clockwise,24,20
132,60,161,103,"[25,45] degrees",neutral,0.4,69,60,clockwise,43,29
176,53,199,81,"[25,45] degrees",right,0.4,95,53,clockwise,28,23
92,153,127,198,"[25,45] degrees",neutral,-0.4,61,92,clockwise,35,45
171,35,204,76,"[25,45] degrees",left,-0.4,139,171,clockwise,33,41
111,155,139,199,"[25,45] degrees",neutral,0.4,158,155,clockwise,44,28
117,86,142,119,"[25,45] degrees",right,0.4,60,86,clockwise,33,25
30,73,57,100,"[25,45] degrees",neutral,-0.4,5,30,clockwise,27,27
73,11,116,45,"[25,45] degrees",left,-0.4,48,73,clockwise,43,34
108,11,130,35,"[25,45] degrees",neutral,0.4,-11,11,clockwise,24,22
67,164,89,199,"[25,45] degrees",right,0.4,177,164,clockwise,35,22
128,45,155,84,"[25,45] degrees",neutral,-0.4,117,128,clockwise,27,39
144,95,182,126,"[25,45] degrees",left,-0.4,181,144,clockwise,38,31
172,99,199,144,"[25,45] degrees",neutral,0.4,56,99,clockwise,45,27
46,153,71,179,"[25,45] degrees",right,0.4,168,153,clockwise,26,25
28,61,56,84,"[25,45] degrees",neutral,-0.4,71,28,clockwise,28,23
35,102,56,126,"[25,45] degrees",left,-0.4,67,35,clockwise,21,24
175,121,220,155,"[25,45] degrees",neutral,0.4,130,121,clockwise,34,45
37,165,73,188,"[25,45] degrees",right,0.4,165,165,clockwise,23,36
20,135,52,155,"[25,45] degrees",neutral,-0.4,60,20,clockwise,32,20
79,53,119,78,"[25,45] degrees",left,-0.4,107,79,clockwise,40,25
103,179,129,220,"[25,45] degrees",neutral,0.4,207,179,clockwise,41,26
174,30,205,58,"[25,45] degrees",right,0.4,-5,30,clockwise,28,31
27,119,70,163,"[25,45] degrees",neutral,-0.4,50,27,clockwise,43,44
71,13,98,58,"[25,45] degrees",left,-0.4,36,71,clockwise,27,45
176,25,201,57,"[25,45] degrees",neutral,0.4,46,25,clockwise,32,25
96,171,129,201,"[25,45] degrees",right,0.4,145,171,clockwise,30,33
152,176,174,207,"[25,45] degrees",neutral,-0.4,145,152,clockwise,22,31
25,51,48,72,"[25,45] degrees",left,-0.4,-1,25,clockwise,23,21
167,123,207,150,"[25,45] degrees",neutral,0.4,160,123,clockwise,27,40
108,77,137,101,"[25,45] degrees",right,0.4,47,77,clockwise,24,29
33,140,73,173,"[25,45] degrees",neutral,-0.4,47,33,clockwise,40,33
19,48,44,68,"[25,45] degrees",left,-0.4,-26,19,clockwise,25,20
11,57,34,89,"[25,45] degrees",neutral,0.4,36,57,clockwise,32,23
69,115,102,139,"[25,45] degrees",right,0.4,114,115,clockwise,24,33
172,27,127,-13,"[25,45] degrees",neutral,-0.4,208,172,anticlockwise,-45,-40
133,3,100,-31,"[25,45] degrees",left,-0.4,170,133,anticlockwise,-33,-34
72,135,46,114,"[25,45] degrees",neutral,0.4,172,135,anticlockwise,-21,-26
162,2,123,-33,"[25,45] degrees",right,0.4,22,2,anticlockwise,-35,-39
140,35,108,-5,"[25,45] degrees",neutral,-0.4,95,140,anticlockwise,-32,-40
31,55,-10,33,"[25,45] degrees",left,-0.4,-7,31,anticlockwise,-41,-22
103,35,76,-8,"[25,45] degrees",neutral,0.4,49,35,anticlockwise,-43,-27
152,19,118,-14,"[25,45] degrees",right,0.4,3,19,anticlockwise,-33,-34
6,87,-33,54,"[25,45] degrees",neutral,-0.4,41,6,anticlockwise,-39,-33
83,25,55,-3,"[25,45] degrees",left,-0.4,79,83,anticlockwise,-28,-28
13,156,-17,127,"[25,45] degrees",neutral,0.4,154,156,anticlockwise,-29,-30
47,89,9,60,"[25,45] degrees",right,0.4,71,89,anticlockwise,-29,-38
10,78,-20,46,"[25,45] degrees",neutral,-0.4,-12,10,anticlockwise,-30,-32
37,177,12,150,"[25,45] degrees",left,-0.4,53,37,anticlockwise,-25,-27
37,104,14,65,"[25,45] degrees",neutral,0.4,75,104,anticlockwise,-39,-23
147,170,102,136,"[25,45] degrees",right,0.4,178,170,anticlockwise,-34,-45
83,133,52,108,"[25,45] degrees",neutral,-0.4,109,83,anticlockwise,-31,-25
44,104,5,72,"[25,45] degrees",left,-0.4,0,44,anticlockwise,-39,-32
43,97,20,72,"[25,45] degrees",neutral,0.4,84,97,anticlockwise,-25,-23
87,141,64,109,"[25,45] degrees",right,0.4,100,141,anticlockwise,-32,-23
7,147,-32,123,"[25,45] degrees",neutral,-0.4,-9,7,anticlockwise,-39,-24
159,95,127,55,"[25,45] degrees",left,-0.4,173,159,anticlockwise,-32,-40
117,49,87,22,"[25,45] degrees",neutral,0.4,21,49,anticlockwise,-27,-30
107,47,86,15,"[25,45] degrees",right,0.4,15,47,anticlockwise,-32,-21
117,69,87,47,"[25,45] degrees",neutral,-0.4,107,117,anticlockwise,-30,-22
93,67,61,30,"[25,45] degrees",left,-0.4,127,93,anticlockwise,-32,-37
56,158,31,136,"[25,45] degrees",neutral,0.4,171,158,anticlockwise,-22,-25
156,127,115,92,"[25,45] degrees",right,0.4,148,127,anticlockwise,-35,-41
142,112,115,80,"[25,45] degrees",neutral,-0.4,180,142,anticlockwise,-27,-32
166,99,131,70,"[25,45] degrees",left,-0.4,182,166,anticlockwise,-35,-29
34,179,1,152,"[25,45] degrees",neutral,0.4,149,179,anticlockwise,-27,-33
21,90,-5,69,"[25,45] degrees",right,0.4,121,90,anticlockwise,-21,-26
43,169,0,142,"[25,45] degrees",neutral,-0.4,62,43,anticlockwise,-43,-27
60,80,21,57,"[25,45] degrees",left,-0.4,16,60,anticlockwise,-39,-23
136,92,94,66,"[25,45] degrees",neutral,0.4,86,92,anticlockwise,-26,-42
86,163,58,120,"[25,45] degrees",right,0.4,204,163,anticlockwise,-43,-28
25,139,-7,103,"[25,45] degrees",neutral,-0.4,3,25,anticlockwise,-32,-36
133,13,88,-31,"[25,45] degrees",left,-0.4,111,133,anticlockwise,-45,-44
130,85,106,61,"[25,45] degrees",neutral,0.4,95,85,anticlockwise,-24,-24
7,64,-28,27,"[25,45] degrees",right,0.4,97,64,anticlockwise,-37,-35
164,45,125,2,"[25,45] degrees",neutral,-0.4,171,164,anticlockwise,-39,-43
68,137,32,117,"[25,45] degrees",left,-0.4,69,68,anticlockwise,-36,-20
149,112,110,67,"[25,45] degrees",neutral,0.4,76,112,anticlockwise,-45,-39
71,161,47,120,"[25,45] degrees",right,0.4,164,161,anticlockwise,-41,-24
36,87,-6,47,"[25,45] degrees",neutral,-0.4,34,36,anticlockwise,-42,-40
166,49,132,7,"[25,45] degrees",left,-0.4,181,166,anticlockwise,-34,-42
70,16,30,-24,"[25,45] degrees",neutral,0.4,2,16,anticlockwise,-40,-40
45,66,2,37,"[25,45] degrees",right,0.4,36,66,anticlockwise,-29,-43
91,36,69,13,"[25,45] degrees",neutral,-0.4,79,91,anticlockwise,-22,-23
111,147,69,123,"[25,45] degrees",left,-0.4,113,111,anticlockwise,-42,-24
163,46,119,2,"[25,45] degrees",neutral,0.4,66,46,anticlockwise,-44,-44
143,12,106,-21,"[25,45] degrees",right,0.4,43,12,anticlockwise,-33,-37
101,160,59,123,"[25,45] degrees",neutral,-0.4,135,101,anticlockwise,-42,-37
119,66,82,30,"[25,45] degrees",left,-0.4,100,119,anticlockwise,-37,-36
4,122,-29,88,"[25,45] degrees",neutral,0.4,120,122,anticlockwise,-34,-33
93,6,73,-27,"[25,45] degrees",right,0.4,21,6,anticlockwise,-33,-20
76,42,49,17,"[25,45] degrees",neutral,-0.4,34,76,anticlockwise,-27,-25
104,168,83,141,"[25,45] degrees",left,-0.4,86,104,anticlockwise,-21,-27
102,70,77,42,"[25,45] degrees",neutral,0.4,96,70,anticlockwise,-28,-25
27,165,-12,139,"[25,45] degrees",right,0.4,148,165,anticlockwise,-26,-39
