left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
112,38,148,83,"[25,45] degrees",neutral,-0.4,103,112,clockwise,36,45
62,24,105,49,"[25,45] degrees",left,-0.4,93,62,clockwise,43,25
3,97,23,122,"[25,45] degrees",neutral,0.4,105,97,clockwise,25,20
64,152,106,175,"[25,45] degrees",right,0.4,119,152,clockwise,23,42
8,76,49,109,"[25,45] degrees",neutral,-0.4,-29,8,clockwise,41,33
13,42,37,87,"[25,45] degrees",left,-0.4,37,13,clockwise,24,45
114,161,76,130,"[25,45] degrees",neutral,0.4,138,161,anticlockwise,-31,-38
59,101,27,79,"[25,45] degrees",right,0.4,110,101,anticlockwise,-22,-32
95,177,60,135,"[25,45] degrees",neutral,-0.4,106,95,anticlockwise,-35,-42
101,31,72,5,"[25,45] degrees",left,-0.4,146,101,anticlockwise,-29,-26
140,108,116,72,"[25,45] degrees",neutral,0.4,98,108,anticlockwise,-36,-24
69,122,41,95,"[25,45] degrees",right,0.4,94,122,anticlockwise,-27,-28
108,48,84,4,"[25,45] degrees",neutral,-0.4,66,108,anticlockwise,-24,-44
