left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
97,33,134,69,"[25,45] degrees",neutral,-0.4,141,97,clockwise,37,36
37,170,57,194,"[25,45] degrees",left,-0.4,34,37,clockwise,20,24
169,71,202,111,"[25,45] degrees",neutral,0.4,99,71,clockwise,40,33
77,34,97,61,"[25,45] degrees",right,0.4,9,34,clockwise,27,20
124,82,162,108,"[25,45] degrees",neutral,-0.4,158,124,clockwise,38,26
130,93,173,132,"[25,45] degrees",left,-0.4,100,130,clockwise,43,39
168,41,125,10,"[25,45] degrees",neutral,0.4,32,41,anticlockwise,-31,-43
22,1,-12,-37,"[25,45] degrees",right,0.4,3,1,anticlockwise,-38,-34
6,153,-17,132,"[25,45] degrees",neutral,-0.4,-28,6,anticlockwise,-23,-21
12,154,-23,133,"[25,45] degrees",left,-0.4,22,12,anticlockwise,-35,-21
95,52,72,12,"[25,45] degrees",neutral,0.4,69,52,anticlockwise,-40,-23
165,28,122,1,"[25,45] degrees",right,0.4,2,28,anticlockwise,-27,-43
152,106,110,83,"[25,45] degrees",neutral,-0.4,120,152,anticlockwise,-42,-23
