left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
99,176,132,202,"[25,45] degrees",neutral,-0.4,74,99,clockwise,33,26
116,34,151,77,"[25,45] degrees",left,-0.4,159,116,clockwise,35,43
168,28,199,53,"[25,45] degrees",neutral,0.4,1,28,clockwise,25,31
153,46,187,88,"[25,45] degrees",right,0.4,35,46,clockwise,42,34
109,62,136,98,"[25,45] degrees",neutral,-0.4,114,109,clockwise,27,36
29,116,67,149,"[25,45] degrees",left,-0.4,10,29,clockwise,38,33
117,174,91,137,"[25,45] degrees",neutral,0.4,160,174,anticlockwise,-37,-26
13,169,-14,128,"[25,45] degrees",right,0.4,204,169,anticlockwise,-41,-27
113,66,76,41,"[25,45] degrees",neutral,-0.4,114,113,anticlockwise,-37,-25
136,9,103,-31,"[25,45] degrees",left,-0.4,157,136,anticlockwise,-33,-40
99,33,70,11,"[25,45] degrees",neutral,0.4,68,33,anticlockwise,-22,-29
9,121,-16,91,"[25,45] degrees",right,0.4,153,121,anticlockwise,-30,-25
52,166,15,124,"[25,45] degrees",neutral,-0.4,40,52,anticlockwise,-37,-42
