left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
19,105,39,138,"[25,45] degrees",neutral,-0.4,-3,19,clockwise,20,33
118,163,149,203,"[25,45] degrees",left,-0.4,135,118,clockwise,31,40
24,135,51,169,"[25,45] degrees",neutral,0.4,179,135,clockwise,34,27
168,60,201,99,"[25,45] degrees",right,0.4,42,60,clockwise,39,33
22,127,60,149,"[25,45] degrees",neutral,-0.4,53,22,clockwise,38,22
137,160,171,194,"[25,45] degrees",left,-0.4,111,137,clockwise,34,34
145,53,186,95,"[25,45] degrees",neutral,0.4,41,53,clockwise,42,41
35,137,55,163,"[25,45] degrees",right,0.4,120,137,clockwise,26,20
77,42,110,69,"[25,45] degrees",neutral,-0.4,74,77,clockwise,33,27
4,45,35,80,"[25,45] degrees",left,-0.4,-23,4,clockwise,31,35
116,163,146,195,"[25,45] degrees",neutral,0.4,127,163,clockwise,32,30
157,102,179,135,"[25,45] degrees",right,0.4,136,102,clockwise,33,22
8,132,29,152,"[25,45] degrees",neutral,-0.4,25,8,clockwise,21,20
129,49,169,94,"[25,45] degrees",left,-0.4,97,129,clockwise,40,45
2,63,41,104,"[25,45] degrees",neutral,0.4,76,63,clockwise,41,39
118,12,158,49,"[25,45] degrees",right,0.4,-14,12,clockwise,37,40
51,146,77,178,"[25,45] degrees",neutral,-0.4,23,51,clockwise,26,32
2,128,45,149,"[25,45] degrees",left,-0.4,-6,2,clockwise,43,21
134,107,173,132,"[25,45] degrees",neutral,0.4,137,107,clockwise,25,39
5,110,39,131,"[25,45] degrees",right,0.4,112,110,clockwise,21,34
99,168,126,203,"[25,45] degrees",neutral,-0.4,100,99,clockwise,27,35
54,131,91,172,"[25,45] degrees",left,-0.4,62,54,clockwise,37,41
68,176,96,216,"[25,45] degrees",neutral,0.4,191,176,clockwise,40,28
84,8,123,43,"[25,45] degrees",right,0.4,5,8,clockwise,35,39
0,44,24,76,"[25,45] degrees",neutral,-0.4,14,0,clockwise,24,32
80,172,116,201,"[25,45] degrees",left,-0.4,111,80,clockwise,36,29
32,2,60,37,"[25,45] degrees",neutral,0.4,31,2,clockwise,35,28
72,127,96,169,"[25,45] degrees",right,0.4,84,127,clockwise,42,24
175,103,220,143,"[25,45] degrees",neutral,-0.4,183,175,clockwise,45,40
162,17,186,54,"[25,45] degrees",left,-0.4,136,162,clockwise,24,37
179,156,219,189,"[25,45] degrees",neutral,0.4,191,156,clockwise,33,40
79,148,99,171,"[25,45] degrees",right,0.4,184,148,clockwise,23,20
9,63,35,87,"[25,45] degrees",neutral,-0.4,0,9,clockwise,26,24
141,40,173,76,"[25,45] degrees",left,-0.4,120,141,clockwise,32,36
73,50,106,82,"[25,45] degrees",neutral,0.4,61,50,clockwise,32,33
7,55,32,88,"[25,45] degrees",right,0.4,82,55,clockwise,33,25
130,3,154,47,"[25,45] degrees",neutral,-0.4,96,130,clockwise,24,44
102,81,145,121,"[25,45] degrees",left,-0.4,114,102,clockwise,43,40
105,31,125,62,"[25,45] degrees",neutral,0.4,-8,31,clockwise,31,20
139,32,176,68,"[25,45] degrees",right,0.4,75,32,clockwise,36,37
90,44,113,68,"[25,45] degrees",neutral,-0.4,127,90,clockwise,23,24
104,146,127,170,"[25,45] degrees",left,-0.4,76,104,clockwise,23,24
126,46,147,85,"[25,45] degrees",neutral,0.4,78,46,clockwise,39,21
142,46,185,72,"[25,45] degrees",right,0.4,66,46,clockwise,26,43
130,85,151,115,"[25,45] degrees",neutral,-0.4,95,130,clockwise,21,30
1,51,28,78,"[25,45] degrees",left,-0.4,45,1,clockwise,27,27
161,90,188,114,"[25,45] degrees",neutral,0.4,112,90,clockwise,24,27
11,133,34,178,"[25,45] degrees",right,0.4,128,133,clockwise,45,23
63,12,100,39,"[25,45] degrees",neutral,-0.4,57,63,clockwise,37,27
108,44,137,71,"[25,45] degrees",left,-0.4,135,108,clockwise,29,27
111,163,149,188,"[25,45] degrees",neutral,0.4,181,163,clockwise,25,38
142,103,175,140,"[25,45] degrees",right,0.4,65,103,clockwise,37,33
79,161,100,206,"[25,45] degrees",neutral,-0.4,104,79,clockwise,21,45
136,18,164,59,"[25,45] degrees",left,-0.4,134,136,clockwise,28,41
54,117,88,159,"[25,45] degrees",neutral,0.4,77,117,clockwise,42,34
168,65,206,95,"[25,45] degrees",right,0.4,37,65,clockwise,30,38
151,77,178,119,"[25,45] degrees",neutral,-0.4,183,151,clockwise,27,42
164,77,193,101,"[25,45] degrees",left,-0.4,206,164,clockwise,29,24
152,73,186,113,"[25,45] degrees",neutral,0.4,91,73,clockwise,40,34
56,98,93,132,"[25,45] degrees",right,0.4,55,98,clockwise,34,37
