left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
36,91,70,125,"[25,45] degrees",neutral,-0.4,72,36,clockwise,34,34
45,120,79,153,"[25,45] degrees",left,-0.4,5,45,clockwise,34,33
100,1,131,40,"[25,45] degrees",neutral,0.4,-26,1,clockwise,39,31
129,85,174,128,"[25,45] degrees",right,0.4,113,85,clockwise,43,45
145,171,170,193,"[25,45] degrees",neutral,-0.4,101,145,clockwise,25,22
85,6,116,38,"[25,45] degrees",left,-0.4,40,85,clockwise,31,32
140,109,108,78,"[25,45] degrees",neutral,0.4,66,109,anticlockwise,-31,-32
101,8,67,-15,"[25,45] degrees",right,0.4,-37,8,anticlockwise,-23,-34
103,76,72,45,"[25,45] degrees",neutral,-0.4,61,103,anticlockwise,-31,-31
87,35,65,14,"[25,45] degrees",left,-0.4,71,87,anticlockwise,-22,-21
23,79,-22,51,"[25,45] degrees",neutral,0.4,95,79,anticlockwise,-28,-45
131,155,98,120,"[25,45] degrees",right,0.4,200,155,anticlockwise,-35,-33
58,14,23,-14,"[25,45] degrees",neutral,-0.4,43,58,anticlockwise,-35,-28
