left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
167,129,211,151,"[25,45] degrees",neutral,-0.4,122,167,clockwise,44,22
2,90,36,129,"[25,45] degrees",left,-0.4,34,2,clockwise,34,39
157,39,183,78,"[25,45] degrees",neutral,0.4,48,39,clockwise,39,26
175,74,197,98,"[25,45] degrees",right,0.4,95,74,clockwise,24,22
178,95,221,129,"[25,45] degrees",neutral,-0.4,191,178,clockwise,43,34
12,93,36,138,"[25,45] degrees",left,-0.4,-28,12,clockwise,24,45
76,145,99,181,"[25,45] degrees",neutral,0.4,103,145,clockwise,36,23
3,37,25,72,"[25,45] degrees",right,0.4,69,37,clockwise,35,22
168,113,209,151,"[25,45] degrees",neutral,-0.4,187,168,clockwise,41,38
84,41,127,74,"[25,45] degrees",left,-0.4,46,84,clockwise,43,33
86,50,125,75,"[25,45] degrees",neutral,0.4,49,50,clockwise,25,39
117,168,150,208,"[25,45] degrees",right,0.4,168,168,clockwise,40,33
1,158,28,187,"[25,45] degrees",neutral,-0.4,-22,1,clockwise,27,29
9,133,43,174,"[25,45] degrees",left,-0.4,35,9,clockwise,34,41
94,141,122,175,"[25,45] degrees",neutral,0.4,108,141,clockwise,34,28
124,168,164,194,"[25,45] degrees",right,0.4,203,168,clockwise,26,40
41,129,64,167,"[25,45] degrees",neutral,-0.4,-3,41,clockwise,23,38
18,136,44,158,"[25,45] degrees",left,-0.4,-22,18,clockwise,26,22
81,143,116,171,"[25,45] degrees",neutral,0.4,169,143,clockwise,28,35
26,174,62,205,"[25,45] degrees",right,0.4,159,174,clockwise,31,36
136,166,163,203,"[25,45] degrees",neutral,-0.4,110,136,clockwise,27,37
112,12,145,56,"[25,45] degrees",left,-0.4,98,112,clockwise,33,44
5,84,30,121,"[25,45] degrees",neutral,0.4,41,84,clockwise,37,25
52,99,95,137,"[25,45] degrees",right,0.4,94,99,clockwise,38,43
165,47,197,67,"[25,45] degrees",neutral,-0.4,210,165,clockwise,32,20
146,21,181,55,"[25,45] degrees",left,-0.4,106,146,clockwise,35,34
23,105,44,150,"[25,45] degrees",neutral,0.4,117,105,clockwise,45,21
3,115,36,152,"[25,45] degrees",right,0.4,121,115,clockwise,37,33
9,123,48,161,"[25,45] degrees",neutral,-0.4,1,9,clockwise,39,38
20,101,47,143,"[25,45] degrees",left,-0.4,51,20,clockwise,27,42
82,143,125,177,"[25,45] degrees",neutral,0.4,132,143,clockwise,34,43
15,95,50,132,"[25,45] degrees",right,0.4,99,95,clockwise,37,35
43,78,67,123,"[25,45] degrees",neutral,-0.4,16,43,clockwise,24,45
83,136,119,178,"[25,45] degrees",left,-0.4,79,83,clockwise,36,42
13,67,45,95,"[25,45] degrees",neutral,0.4,75,67,clockwise,28,32
123,73,167,108,"[25,45] degrees",right,0.4,78,73,clockwise,35,44
39,127,68,168,"[25,45] degrees",neutral,-0.4,60,39,clockwise,29,41
28,171,66,208,"[25,45] degrees",left,-0.4,19,28,clockwise,38,37
33,122,75,149,"[25,45] degrees",neutral,0.4,79,122,clockwise,27,42
0,80,37,100,"[25,45] degrees",right,0.4,64,80,clockwise,20,37
13,147,45,177,"[25,45] degrees",neutral,-0.4,-15,13,clockwise,32,30
138,29,177,60,"[25,45] degrees",left,-0.4,171,138,clockwise,39,31
146,81,168,118,"[25,45] degrees",neutral,0.4,95,81,clockwise,37,22
23,153,56,185,"[25,45] degrees",right,0.4,112,153,clockwise,32,33
44,116,79,142,"[25,45] degrees",neutral,-0.4,62,44,clockwise,35,26
11,137,35,180,"[25,45] degrees",left,-0.4,50,11,clockwise,24,43
125,163,164,192,"[25,45] degrees",neutral,0.4,161,163,clockwise,29,39
117,62,153,89,"[25,45] degrees",right,0.4,33,62,clockwise,27,36
82,37,117,60,"[25,45] degrees",neutral,-0.4,64,82,clockwise,35,23
118,164,143,207,"[25,45] degrees",left,-0.4,100,118,clockwise,25,43
88,62,129,105,"[25,45] degrees",neutral,0.4,47,62,clockwise,43,41
50,84,93,117,"[25,45] degrees",right,0.4,105,84,clockwise,33,43
109,79,143,121,"[25,45] degrees",neutral,-0.4,125,109,clockwise,34,42
4,82,49,122,"[25,45] degrees",left,-0.4,25,4,clockwise,45,40
106,132,140,173,"[25,45] degrees",neutral,0.4,155,132,clockwise,41,34
44,103,67,137,"[25,45] degrees",right,0.4,77,103,clockwise,34,23
40,167,72,206,"[25,45] degrees",neutral,-0.4,59,40,clockwise,32,39
18,140,44,163,"[25,45] degrees",left,-0.4,-26,18,clockwise,26,23
