left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
63,167,85,202,"[25,45] degrees",neutral,-0.4,48,63,clockwise,22,35
78,170,101,201,"[25,45] degrees",left,-0.4,83,78,clockwise,23,31
50,30,94,55,"[25,45] degrees",neutral,0.4,68,30,clockwise,25,44
127,97,167,131,"[25,45] degrees",right,0.4,126,97,clockwise,34,40
137,61,171,97,"[25,45] degrees",neutral,-0.4,177,137,clockwise,34,36
113,33,155,74,"[25,45] degrees",left,-0.4,125,113,clockwise,42,41
40,139,80,172,"[25,45] degrees",neutral,0.4,163,139,clockwise,33,40
166,105,198,145,"[25,45] degrees",right,0.4,92,105,clockwise,40,32
86,50,109,70,"[25,45] degrees",neutral,-0.4,42,86,clockwise,23,20
142,5,178,30,"[25,45] degrees",left,-0.4,187,142,clockwise,36,25
128,177,149,200,"[25,45] degrees",neutral,0.4,148,177,clockwise,23,21
62,144,106,172,"[25,45] degrees",right,0.4,147,144,clockwise,28,44
109,148,133,189,"[25,45] degrees",neutral,-0.4,108,109,clockwise,24,41
164,59,202,89,"[25,45] degrees",left,-0.4,173,164,clockwise,38,30
116,161,156,188,"[25,45] degrees",neutral,0.4,166,161,clockwise,27,40
74,98,107,132,"[25,45] degrees",right,0.4,71,98,clockwise,34,33
26,63,67,107,"[25,45] degrees",neutral,-0.4,28,26,clockwise,41,44
88,161,111,186,"[25,45] degrees",left,-0.4,106,88,clockwise,23,25
17,118,61,150,"[25,45] degrees",neutral,0.4,89,118,clockwise,32,44
111,53,141,90,"[25,45] degrees",right,0.4,78,53,clockwise,37,30
46,119,74,140,"[25,45] degrees",neutral,-0.4,45,46,clockwise,28,21
143,23,175,44,"[25,45] degrees",left,-0.4,136,143,clockwise,32,21
20,132,57,164,"[25,45] degrees",neutral,0.4,122,132,clockwise,32,37
174,76,194,112,"[25,45] degrees",right,0.4,74,76,clockwise,36,20
117,19,144,53,"[25,45] degrees",neutral,-0.4,152,117,clockwise,27,34
163,138,199,167,"[25,45] degrees",left,-0.4,119,163,clockwise,36,29
39,134,61,156,"[25,45] degrees",neutral,0.4,149,134,clockwise,22,22
89,38,131,80,"[25,45] degrees",right,0.4,-6,38,clockwise,42,42
41,88,83,112,"[25,45] degrees",neutral,-0.4,73,41,clockwise,42,24
54,140,96,162,"[25,45] degrees",left,-0.4,19,54,clockwise,42,22
54,112,80,137,"[25,45] degrees",neutral,0.4,90,112,clockwise,25,26
56,164,92,193,"[25,45] degrees",right,0.4,203,164,clockwise,29,36
88,171,110,214,"[25,45] degrees",neutral,-0.4,121,88,clockwise,22,43
112,58,139,86,"[25,45] degrees",left,-0.4,76,112,clockwise,27,28
26,91,55,111,"[25,45] degrees",neutral,0.4,101,91,clockwise,20,29
72,122,105,156,"[25,45] degrees",right,0.4,155,122,clockwise,34,33
24,55,63,99,"[25,45] degrees",neutral,-0.4,34,24,clockwise,39,44
21,113,53,150,"[25,45] degrees",left,-0.4,53,21,clockwise,32,37
81,119,121,160,"[25,45] degrees",neutral,0.4,140,119,clockwise,41,40
36,104,60,127,"[25,45] degrees",right,0.4,137,104,clockwise,23,24
