left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
33,88,61,132,"[25,45] degrees",neutral,-0.4,23,33,clockwise,28,44
145,38,169,58,"[25,45] degrees",left,-0.4,171,145,clockwise,24,20
65,9,93,40,"[25,45] degrees",neutral,0.4,-12,9,clockwise,31,28
77,125,122,166,"[25,45] degrees",right,0.4,170,125,clockwise,41,45
172,60,212,81,"[25,45] degrees",neutral,-0.4,202,172,clockwise,40,21
159,78,186,100,"[25,45] degrees",left,-0.4,119,159,clockwise,27,22
86,66,61,25,"[25,45] degrees",neutral,0.4,50,66,anticlockwise,-41,-25
73,37,34,-6,"[25,45] degrees",right,0.4,81,37,anticlockwise,-43,-39
54,29,33,-9,"[25,45] degrees",neutral,-0.4,14,54,anticlockwise,-21,-38
146,175,113,152,"[25,45] degrees",left,-0.4,129,146,anticlockwise,-33,-23
158,35,123,5,"[25,45] degrees",neutral,0.4,12,35,anticlockwise,-30,-35
173,74,135,47,"[25,45] degrees",right,0.4,80,74,anticlockwise,-27,-38
138,85,112,47,"[25,45] degrees",neutral,-0.4,140,138,anticlockwise,-26,-38
