left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
91,27,117,63,"[25,45] degrees",neutral,-0.4,119,91,clockwise,26,36
40,151,79,174,"[25,45] degrees",left,-0.4,76,40,clockwise,39,23
155,54,191,94,"[25,45] degrees",neutral,0.4,65,54,clockwise,40,36
76,46,112,91,"[25,45] degrees",right,0.4,62,46,clockwise,45,36
147,40,179,67,"[25,45] degrees",neutral,-0.4,112,147,clockwise,32,27
135,54,161,94,"[25,45] degrees",left,-0.4,162,135,clockwise,26,40
47,153,77,176,"[25,45] degrees",neutral,0.4,188,153,clockwise,23,30
157,36,193,60,"[25,45] degrees",right,0.4,3,36,clockwise,24,36
6,144,33,186,"[25,45] degrees",neutral,-0.4,12,6,clockwise,27,42
118,47,157,82,"[25,45] degrees",left,-0.4,124,118,clockwise,39,35
94,22,122,58,"[25,45] degrees",neutral,0.4,41,22,clockwise,36,28
143,165,168,197,"[25,45] degrees",right,0.4,179,165,clockwise,32,25
83,17,123,57,"[25,45] degrees",neutral,-0.4,85,83,clockwise,40,40
72,31,92,71,"[25,45] degrees",left,-0.4,117,72,clockwise,20,40
1,43,44,77,"[25,45] degrees",neutral,0.4,70,43,clockwise,34,43
98,78,129,108,"[25,45] degrees",right,0.4,118,78,clockwise,30,31
66,105,109,144,"[25,45] degrees",neutral,-0.4,96,66,clockwise,43,39
16,72,58,106,"[25,45] degrees",left,-0.4,-11,16,clockwise,42,34
35,58,63,85,"[25,45] degrees",neutral,0.4,75,58,clockwise,27,28
160,28,184,67,"[25,45] degrees",right,0.4,35,28,clockwise,39,24
131,61,176,90,"[25,45] degrees",neutral,-0.4,171,131,clockwise,45,29
164,128,194,156,"[25,45] degrees",left,-0.4,133,164,clockwise,30,28
21,61,55,93,"[25,45] degrees",neutral,0.4,53,61,clockwise,32,34
69,157,103,198,"[25,45] degrees",right,0.4,137,157,clockwise,41,34
