left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
79,117,89,178,"(0,18] degrees",neutral,-0.4,55,79,clockwise,10
166,28,196,86,"(18,36] degrees",left,-0.4,123,166,clockwise,30
142,3,112,56,"(36,54] degrees",right,0.4,48,3,clockwise,53
143,88,110,158,"(54,72] degrees",neutral,0.4,95,88,clockwise,70
178,123,259,121,"(72,90] degrees",left,-0.4,161,178,clockwise,81
57,19,51,16,"(0,18] degrees",right,0.4,27,19,anticlockwise,-3
164,54,134,63,"(18,36] degrees",neutral,-0.4,143,164,anticlockwise,-30
27,145,-15,18,"(36,54] degrees",left,-0.4,-3,27,anticlockwise,-42
56,109,142,40,"(54,72] degrees",right,0.4,112,109,anticlockwise,-69
56,118,144,33,"(72,90] degrees",neutral,0.4,122,118,anticlockwise,-85
56,141,72,162,"(0,18] degrees",left,-0.4,62,56,clockwise,16
25,111,13,131,"(18,36] degrees",right,0.4,69,111,clockwise,20
15,106,64,8,"(36,54] degrees",neutral,-0.4,56,15,clockwise,49
