left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
169,118,176,25,"(0,18] degrees",neutral,-0.4,212,169,clockwise,7
84,140,107,139,"(18,36] degrees",left,-0.4,51,84,clockwise,23
67,105,26,99,"(0,18] degrees",right,0.4,61,105,anticlockwise,-6
70,26,97,6,"(18,36] degrees",neutral,0.4,18,26,anticlockwise,-20
138,57,146,109,"(0,18] degrees",left,-0.4,174,138,clockwise,8
88,53,130,85,"(18,36] degrees",right,0.4,34,53,clockwise,32
131,155,123,64,"(0,18] degrees",neutral,-0.4,104,131,anticlockwise,-8
55,149,26,72,"(18,36] degrees",left,-0.4,32,55,anticlockwise,-29
90,151,72,158,"(0,18] degrees",right,0.4,172,151,clockwise,7
48,169,105,200,"(18,36] degrees",neutral,0.4,126,169,clockwise,31
124,19,108,157,"(0,18] degrees",left,-0.4,157,124,anticlockwise,-16
13,42,67,16,"(18,36] degrees",right,0.4,11,42,anticlockwise,-26
137,169,146,124,"(0,18] degrees",neutral,-0.4,106,137,clockwise,9
33,167,59,101,"(18,36] degrees",left,-0.4,8,33,clockwise,26
120,1,94,-17,"(0,18] degrees",right,0.4,27,1,anticlockwise,-18
5,35,72,1,"(18,36] degrees",neutral,0.4,68,35,anticlockwise,-34
70,103,86,144,"(0,18] degrees",left,-0.4,110,70,clockwise,16
12,43,166,67,"(18,36] degrees",right,0.4,30,43,clockwise,24
116,12,101,79,"(0,18] degrees",neutral,-0.4,132,116,anticlockwise,-15
163,71,130,175,"(18,36] degrees",left,-0.4,205,163,anticlockwise,-33
157,65,42,80,"(0,18] degrees",right,0.4,65,65,clockwise,15
145,25,158,48,"(18,36] degrees",neutral,0.4,39,25,clockwise,23
179,95,170,74,"(0,18] degrees",left,-0.4,223,179,anticlockwise,-9
69,25,54,-8,"(18,36] degrees",right,0.4,47,25,anticlockwise,-33
136,175,151,97,"(0,18] degrees",neutral,-0.4,91,136,clockwise,15
107,168,142,172,"(18,36] degrees",left,-0.4,112,107,clockwise,35
15,97,5,82,"(0,18] degrees",right,0.4,113,97,anticlockwise,-15
155,57,124,33,"(18,36] degrees",neutral,0.4,97,57,anticlockwise,-24
118,77,133,30,"(0,18] degrees",left,-0.4,89,118,clockwise,15
92,117,87,147,"(18,36] degrees",right,0.4,93,117,clockwise,30
19,139,5,138,"(0,18] degrees",neutral,-0.4,15,19,anticlockwise,-14
91,19,61,164,"(18,36] degrees",left,-0.4,85,91,anticlockwise,-30
144,45,121,62,"(0,18] degrees",right,0.4,80,45,clockwise,17
120,72,142,106,"(18,36] degrees",neutral,0.4,33,72,clockwise,34
56,97,53,92,"(0,18] degrees",left,-0.4,85,56,anticlockwise,-3
157,125,173,91,"(18,36] degrees",right,0.4,136,125,anticlockwise,-34
66,7,76,142,"(0,18] degrees",neutral,-0.4,79,66,clockwise,10
31,59,52,85,"(18,36] degrees",left,-0.4,27,31,clockwise,21
147,35,167,28,"(0,18] degrees",right,0.4,70,35,anticlockwise,-7
159,34,71,13,"(18,36] degrees",neutral,0.4,28,34,anticlockwise,-21
111,155,126,157,"(0,18] degrees",left,-0.4,97,111,clockwise,15
9,55,130,78,"(18,36] degrees",right,0.4,89,55,clockwise,23
33,87,22,91,"(0,18] degrees",neutral,-0.4,-8,33,anticlockwise,-11
153,120,129,92,"(18,36] degrees",left,-0.4,123,153,anticlockwise,-24
129,29,120,41,"(0,18] degrees",right,0.4,8,29,clockwise,12
48,20,142,44,"(18,36] degrees",neutral,0.4,-24,20,clockwise,24
38,110,27,89,"(0,18] degrees",left,-0.4,21,38,anticlockwise,-11
114,39,42,18,"(18,36] degrees",right,0.4,39,39,anticlockwise,-21
84,57,86,14,"(0,18] degrees",neutral,-0.4,42,84,clockwise,2
103,1,124,29,"(18,36] degrees",left,-0.4,88,103,clockwise,21
5,55,67,43,"(0,18] degrees",right,0.4,25,55,anticlockwise,-12
164,74,2,49,"(18,36] degrees",neutral,0.4,68,74,anticlockwise,-25
62,30,66,36,"(0,18] degrees",left,-0.4,77,62,clockwise,4
