left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
172,39,174,153,"(0,18] degrees",neutral,-0.4,211,172,clockwise,2
40,118,72,163,"(18,36] degrees",left,-0.4,24,40,clockwise,32
142,82,172,78,"(0,18] degrees",right,0.4,93,82,anticlockwise,-4
70,122,136,86,"(18,36] degrees",neutral,0.4,138,122,anticlockwise,-36
177,24,178,114,"(0,18] degrees",left,-0.4,197,177,clockwise,1
157,84,141,112,"(18,36] degrees",right,0.4,126,84,clockwise,28
147,76,137,21,"(0,18] degrees",neutral,-0.4,118,147,anticlockwise,-10
148,38,115,27,"(18,36] degrees",left,-0.4,121,148,anticlockwise,-33
50,161,131,171,"(0,18] degrees",right,0.4,163,161,clockwise,10
5,95,32,117,"(18,36] degrees",neutral,0.4,60,95,clockwise,22
72,117,63,33,"(0,18] degrees",left,-0.4,75,72,anticlockwise,-9
129,4,141,-16,"(18,36] degrees",right,0.4,-30,4,anticlockwise,-20
35,141,52,171,"(0,18] degrees",neutral,-0.4,32,35,clockwise,17
20,77,46,92,"(18,36] degrees",left,-0.4,21,20,clockwise,26
56,137,160,135,"(0,18] degrees",right,0.4,106,137,anticlockwise,-2
152,116,170,88,"(18,36] degrees",neutral,0.4,110,116,anticlockwise,-28
0,37,12,93,"(0,18] degrees",left,-0.4,39,0,clockwise,12
15,103,62,136,"(18,36] degrees",right,0.4,143,103,clockwise,33
141,78,137,179,"(0,18] degrees",neutral,-0.4,132,141,anticlockwise,-4
108,162,89,115,"(18,36] degrees",left,-0.4,111,108,anticlockwise,-19
66,150,7,155,"(0,18] degrees",right,0.4,173,150,clockwise,5
36,112,4,139,"(18,36] degrees",neutral,0.4,149,112,clockwise,27
131,39,119,169,"(0,18] degrees",left,-0.4,127,131,anticlockwise,-12
175,117,14,81,"(18,36] degrees",right,0.4,76,117,anticlockwise,-36
154,114,166,126,"(0,18] degrees",neutral,-0.4,141,154,clockwise,12
60,3,87,45,"(18,36] degrees",left,-0.4,72,60,clockwise,27
169,91,164,83,"(0,18] degrees",right,0.4,70,91,anticlockwise,-8
156,178,89,150,"(18,36] degrees",neutral,0.4,140,178,anticlockwise,-28
82,139,96,125,"(0,18] degrees",left,-0.4,39,82,clockwise,14
130,94,73,127,"(18,36] degrees",right,0.4,71,94,clockwise,33
137,70,123,58,"(0,18] degrees",neutral,-0.4,128,137,anticlockwise,-14
12,149,-17,93,"(18,36] degrees",left,-0.4,21,12,anticlockwise,-29
66,167,111,185,"(0,18] degrees",right,0.4,155,167,clockwise,18
78,164,52,199,"(18,36] degrees",neutral,0.4,189,164,clockwise,35
137,43,135,156,"(0,18] degrees",left,-0.4,147,137,anticlockwise,-2
53,0,167,-36,"(18,36] degrees",right,0.4,-14,0,anticlockwise,-36
138,4,147,75,"(0,18] degrees",neutral,-0.4,177,138,clockwise,9
161,17,195,158,"(18,36] degrees",left,-0.4,155,161,clockwise,34
6,103,175,91,"(0,18] degrees",right,0.4,79,103,anticlockwise,-12
67,156,178,134,"(18,36] degrees",neutral,0.4,156,156,anticlockwise,-22
47,82,63,88,"(0,18] degrees",left,-0.4,3,47,clockwise,16
95,73,35,103,"(18,36] degrees",right,0.4,95,73,clockwise,30
17,140,7,27,"(0,18] degrees",neutral,-0.4,53,17,anticlockwise,-10
13,75,-21,1,"(18,36] degrees",left,-0.4,-24,13,anticlockwise,-34
39,115,51,130,"(0,18] degrees",right,0.4,149,115,clockwise,15
83,116,1,141,"(18,36] degrees",neutral,0.4,161,116,clockwise,25
71,160,69,32,"(0,18] degrees",left,-0.4,43,71,anticlockwise,-2
20,136,153,107,"(18,36] degrees",right,0.4,180,136,anticlockwise,-29
152,10,162,91,"(0,18] degrees",neutral,-0.4,142,152,clockwise,10
44,172,66,34,"(18,36] degrees",left,-0.4,63,44,clockwise,22
131,78,96,62,"(0,18] degrees",right,0.4,94,78,anticlockwise,-16
100,6,69,-17,"(18,36] degrees",neutral,0.4,-9,6,anticlockwise,-23
112,173,114,33,"(0,18] degrees",left,-0.4,141,112,clockwise,2
175,64,177,96,"(18,36] degrees",right,0.4,53,64,clockwise,32
84,152,72,40,"(0,18] degrees",neutral,-0.4,48,84,anticlockwise,-12
155,114,132,29,"(18,36] degrees",left,-0.4,133,155,anticlockwise,-23
172,21,148,33,"(0,18] degrees",right,0.4,30,21,clockwise,12
47,70,127,99,"(18,36] degrees",neutral,0.4,105,70,clockwise,29
103,158,98,124,"(0,18] degrees",left,-0.4,80,103,anticlockwise,-5
53,119,170,91,"(18,36] degrees",right,0.4,162,119,anticlockwise,-28
11,96,15,138,"(0,18] degrees",neutral,-0.4,22,11,clockwise,4
