left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
126,161,129,89,"(0,18] degrees",neutral,-0.4,158,126,clockwise,3
88,49,111,159,"(18,36] degrees",left,-0.4,106,88,clockwise,23
178,45,110,41,"(0,18] degrees",right,0.4,13,45,anticlockwise,-4
82,165,115,144,"(18,36] degrees",neutral,0.4,181,165,anticlockwise,-21
133,82,142,90,"(0,18] degrees",left,-0.4,126,133,clockwise,9
84,54,62,88,"(18,36] degrees",right,0.4,64,54,clockwise,34
46,9,31,174,"(0,18] degrees",neutral,-0.4,25,46,anticlockwise,-15
140,118,108,40,"(18,36] degrees",left,-0.4,185,140,anticlockwise,-32
169,89,165,96,"(0,18] degrees",right,0.4,52,89,clockwise,7
170,55,27,77,"(18,36] degrees",neutral,0.4,52,55,clockwise,22
136,86,124,44,"(0,18] degrees",left,-0.4,112,136,anticlockwise,-12
106,143,74,108,"(18,36] degrees",right,0.4,168,143,anticlockwise,-35
130,89,133,48,"(0,18] degrees",neutral,-0.4,95,130,clockwise,3
6,135,39,3,"(18,36] degrees",left,-0.4,-38,6,clockwise,33
147,70,29,57,"(0,18] degrees",right,0.4,34,70,anticlockwise,-13
176,95,54,75,"(18,36] degrees",neutral,0.4,63,95,anticlockwise,-20
141,71,145,174,"(0,18] degrees",left,-0.4,98,141,clockwise,4
163,80,71,104,"(18,36] degrees",right,0.4,95,80,clockwise,24
88,29,70,135,"(0,18] degrees",neutral,-0.4,48,88,anticlockwise,-18
100,166,77,113,"(18,36] degrees",left,-0.4,128,100,anticlockwise,-23
79,38,95,54,"(0,18] degrees",right,0.4,43,38,clockwise,16
13,170,73,203,"(18,36] degrees",neutral,0.4,171,170,clockwise,33
26,46,10,165,"(0,18] degrees",left,-0.4,70,26,anticlockwise,-16
76,120,21,101,"(18,36] degrees",right,0.4,135,120,anticlockwise,-19
123,3,127,60,"(0,18] degrees",neutral,-0.4,110,123,clockwise,4
137,97,157,33,"(18,36] degrees",left,-0.4,175,137,clockwise,20
32,169,65,167,"(0,18] degrees",right,0.4,197,169,anticlockwise,-2
106,7,77,-19,"(18,36] degrees",neutral,0.4,30,7,anticlockwise,-26
34,73,37,144,"(0,18] degrees",left,-0.4,-10,34,clockwise,3
123,26,86,60,"(18,36] degrees",right,0.4,54,26,clockwise,34
77,141,71,171,"(0,18] degrees",neutral,-0.4,63,77,anticlockwise,-6
49,135,16,176,"(18,36] degrees",left,-0.4,31,49,anticlockwise,-33
13,106,130,108,"(0,18] degrees",right,0.4,111,106,clockwise,2
52,25,18,47,"(18,36] degrees",neutral,0.4,2,25,clockwise,22
22,146,8,59,"(0,18] degrees",left,-0.4,36,22,anticlockwise,-14
138,79,130,46,"(18,36] degrees",right,0.4,114,79,anticlockwise,-33
71,14,84,121,"(0,18] degrees",neutral,-0.4,108,71,clockwise,13
144,0,164,45,"(18,36] degrees",left,-0.4,167,144,clockwise,20
109,156,84,154,"(0,18] degrees",right,0.4,142,156,anticlockwise,-2
12,166,7,146,"(18,36] degrees",neutral,0.4,149,166,anticlockwise,-20
163,110,178,88,"(0,18] degrees",left,-0.4,158,163,clockwise,15
57,20,64,41,"(18,36] degrees",right,0.4,-15,20,clockwise,21
96,44,84,17,"(0,18] degrees",neutral,-0.4,128,96,anticlockwise,-12
46,88,26,134,"(18,36] degrees",left,-0.4,22,46,anticlockwise,-20
73,118,51,135,"(0,18] degrees",right,0.4,104,118,clockwise,17
172,46,162,77,"(18,36] degrees",neutral,0.4,29,46,clockwise,31
27,70,26,78,"(0,18] degrees",left,-0.4,54,27,anticlockwise,-1
31,92,138,64,"(18,36] degrees",right,0.4,133,92,anticlockwise,-28
61,84,62,107,"(0,18] degrees",neutral,-0.4,102,61,clockwise,1
119,56,147,21,"(18,36] degrees",left,-0.4,121,119,clockwise,28
143,123,170,119,"(0,18] degrees",right,0.4,122,123,anticlockwise,-4
64,86,144,52,"(18,36] degrees",neutral,0.4,58,86,anticlockwise,-34
146,91,163,112,"(0,18] degrees",left,-0.4,163,146,clockwise,17
83,145,94,176,"(18,36] degrees",right,0.4,111,145,clockwise,31
126,30,109,81,"(0,18] degrees",neutral,-0.4,161,126,anticlockwise,-17
179,109,159,3,"(18,36] degrees",left,-0.4,214,179,anticlockwise,-20
49,140,7,143,"(0,18] degrees",right,0.4,124,140,clockwise,3
106,139,9,165,"(18,36] degrees",neutral,0.4,164,139,clockwise,26
77,11,65,158,"(0,18] degrees",left,-0.4,104,77,anticlockwise,-12
171,147,98,125,"(18,36] degrees",right,0.4,128,147,anticlockwise,-22
167,102,179,56,"(0,18] degrees",neutral,-0.4,132,167,clockwise,12
84,120,106,44,"(18,36] degrees",left,-0.4,83,84,clockwise,22
19,164,81,148,"(0,18] degrees",right,0.4,191,164,anticlockwise,-16
131,163,39,129,"(18,36] degrees",neutral,0.4,204,163,anticlockwise,-34
44,13,52,24,"(0,18] degrees",left,-0.4,21,44,clockwise,8
71,127,121,155,"(18,36] degrees",right,0.4,97,127,clockwise,28
125,87,119,157,"(0,18] degrees",neutral,-0.4,105,125,anticlockwise,-6
52,160,26,3,"(18,36] degrees",left,-0.4,11,52,anticlockwise,-26
23,77,10,79,"(0,18] degrees",right,0.4,121,77,clockwise,2
93,166,72,193,"(18,36] degrees",neutral,0.4,133,166,clockwise,27
66,140,52,143,"(0,18] degrees",left,-0.4,102,66,anticlockwise,-14
86,156,108,137,"(18,36] degrees",right,0.4,154,156,anticlockwise,-19
35,165,45,3,"(0,18] degrees",neutral,-0.4,43,35,clockwise,10
43,143,65,16,"(18,36] degrees",left,-0.4,45,43,clockwise,22
93,116,28,113,"(0,18] degrees",right,0.4,77,116,anticlockwise,-3
142,75,15,39,"(18,36] degrees",neutral,0.4,68,75,anticlockwise,-36
74,153,76,108,"(0,18] degrees",left,-0.4,87,74,clockwise,2
156,33,141,63,"(18,36] degrees",right,0.4,53,33,clockwise,30
177,41,164,60,"(0,18] degrees",neutral,-0.4,172,177,anticlockwise,-13
142,77,120,74,"(18,36] degrees",left,-0.4,150,142,anticlockwise,-22
7,60,122,76,"(0,18] degrees",right,0.4,38,60,clockwise,16
122,91,162,116,"(18,36] degrees",neutral,0.4,102,91,clockwise,25
156,7,153,27,"(0,18] degrees",left,-0.4,163,156,anticlockwise,-3
151,120,49,97,"(18,36] degrees",right,0.4,129,120,anticlockwise,-23
113,167,129,80,"(0,18] degrees",neutral,-0.4,70,113,clockwise,16
96,38,130,5,"(18,36] degrees",left,-0.4,86,96,clockwise,34
27,149,100,147,"(0,18] degrees",right,0.4,124,149,anticlockwise,-2
14,119,131,95,"(18,36] degrees",neutral,0.4,99,119,anticlockwise,-24
173,34,184,50,"(0,18] degrees",left,-0.4,198,173,clockwise,11
62,166,144,199,"(18,36] degrees",right,0.4,138,166,clockwise,33
