left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
90,35,98,140,"(0,18] degrees",neutral,-0.4,127,90,clockwise,8
68,15,103,6,"(18,36] degrees",left,-0.4,111,68,clockwise,35
152,66,18,111,"(36,54] degrees",right,0.4,55,66,clockwise,45
139,82,12,141,"(54,72] degrees",neutral,0.4,65,82,clockwise,59
113,18,195,154,"(72,90] degrees",left,-0.4,99,113,clockwise,82
129,19,40,2,"(0,18] degrees",right,0.4,37,19,anticlockwise,-17
97,170,69,117,"(18,36] degrees",neutral,-0.4,128,97,anticlockwise,-28
87,168,35,143,"(36,54] degrees",left,-0.4,123,87,anticlockwise,-52
2,123,152,58,"(54,72] degrees",right,0.4,124,123,anticlockwise,-65
141,53,50,-29,"(72,90] degrees",neutral,0.4,46,53,anticlockwise,-82
145,12,162,81,"(0,18] degrees",left,-0.4,161,145,clockwise,17
111,50,14,77,"(18,36] degrees",right,0.4,43,50,clockwise,27
104,170,155,40,"(36,54] degrees",neutral,-0.4,63,104,clockwise,51
