left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
133,44,142,2,"(0,18] degrees",neutral,-0.4,90,133,clockwise,9
143,53,176,28,"(18,36] degrees",left,-0.4,101,143,clockwise,33
42,68,106,64,"(0,18] degrees",right,0.4,76,68,anticlockwise,-4
43,92,28,60,"(18,36] degrees",neutral,0.4,137,92,anticlockwise,-32
90,54,107,177,"(0,18] degrees",left,-0.4,105,90,clockwise,17
149,68,123,88,"(18,36] degrees",right,0.4,74,68,clockwise,20
158,119,146,54,"(0,18] degrees",neutral,-0.4,171,158,anticlockwise,-12
178,106,150,0,"(18,36] degrees",left,-0.4,141,178,anticlockwise,-28
179,34,62,42,"(0,18] degrees",right,0.4,71,34,clockwise,8
99,11,157,47,"(18,36] degrees",neutral,0.4,-5,11,clockwise,36
158,61,156,78,"(0,18] degrees",left,-0.4,181,158,anticlockwise,-2
168,77,127,45,"(18,36] degrees",right,0.4,61,77,anticlockwise,-32
59,137,74,178,"(0,18] degrees",neutral,-0.4,73,59,clockwise,15
173,19,204,112,"(18,36] degrees",left,-0.4,215,173,clockwise,31
46,122,38,111,"(0,18] degrees",right,0.4,87,122,anticlockwise,-11
83,62,86,40,"(18,36] degrees",neutral,0.4,48,62,anticlockwise,-22
139,66,147,0,"(0,18] degrees",left,-0.4,102,139,clockwise,8
139,2,160,34,"(18,36] degrees",right,0.4,26,2,clockwise,32
10,42,9,66,"(0,18] degrees",neutral,-0.4,-16,10,anticlockwise,-1
154,47,126,74,"(18,36] degrees",left,-0.4,168,154,anticlockwise,-28
157,95,38,107,"(0,18] degrees",right,0.4,128,95,clockwise,12
127,74,174,102,"(18,36] degrees",neutral,0.4,88,74,clockwise,28
146,61,139,36,"(0,18] degrees",left,-0.4,123,146,anticlockwise,-7
75,6,53,-28,"(18,36] degrees",right,0.4,-12,6,anticlockwise,-34
103,139,109,176,"(0,18] degrees",neutral,-0.4,107,103,clockwise,6
10,138,31,88,"(18,36] degrees",left,-0.4,46,10,clockwise,21
98,38,114,23,"(0,18] degrees",right,0.4,64,38,anticlockwise,-15
143,111,145,92,"(18,36] degrees",neutral,0.4,77,111,anticlockwise,-19
40,101,51,88,"(0,18] degrees",left,-0.4,70,40,clockwise,11
12,164,138,197,"(18,36] degrees",right,0.4,124,164,clockwise,33
7,55,-9,113,"(0,18] degrees",neutral,-0.4,43,7,anticlockwise,-16
17,113,-6,121,"(18,36] degrees",left,-0.4,14,17,anticlockwise,-23
111,175,102,188,"(0,18] degrees",right,0.4,176,175,clockwise,13
128,27,34,60,"(18,36] degrees",neutral,0.4,35,27,clockwise,33
132,59,120,32,"(0,18] degrees",left,-0.4,102,132,anticlockwise,-12
0,58,66,33,"(18,36] degrees",right,0.4,44,58,anticlockwise,-25
113,54,121,33,"(0,18] degrees",neutral,-0.4,137,113,clockwise,8
154,111,174,101,"(18,36] degrees",left,-0.4,170,154,clockwise,20
112,145,13,132,"(0,18] degrees",right,0.4,153,145,anticlockwise,-13
25,103,146,76,"(18,36] degrees",neutral,0.4,99,103,anticlockwise,-27
21,100,33,54,"(0,18] degrees",left,-0.4,57,21,clockwise,12
121,37,20,70,"(18,36] degrees",right,0.4,43,37,clockwise,33
146,107,141,13,"(0,18] degrees",neutral,-0.4,137,146,anticlockwise,-5
165,5,137,74,"(18,36] degrees",left,-0.4,139,165,anticlockwise,-28
81,117,177,123,"(0,18] degrees",right,0.4,72,117,clockwise,6
66,0,85,36,"(18,36] degrees",neutral,0.4,-31,0,clockwise,36
21,148,19,46,"(0,18] degrees",left,-0.4,45,21,anticlockwise,-2
98,165,87,131,"(18,36] degrees",right,0.4,192,165,anticlockwise,-34
150,34,155,51,"(0,18] degrees",neutral,-0.4,192,150,clockwise,5
15,100,39,74,"(18,36] degrees",left,-0.4,44,15,clockwise,24
147,178,12,168,"(0,18] degrees",right,0.4,192,178,anticlockwise,-10
78,124,177,89,"(18,36] degrees",neutral,0.4,148,124,anticlockwise,-35
7,72,12,99,"(0,18] degrees",left,-0.4,48,7,clockwise,5
37,0,85,19,"(18,36] degrees",right,0.4,-23,0,clockwise,19
7,38,-6,147,"(0,18] degrees",neutral,-0.4,-13,7,anticlockwise,-13
105,11,83,118,"(18,36] degrees",left,-0.4,138,105,anticlockwise,-22
102,41,105,45,"(0,18] degrees",right,0.4,22,41,clockwise,4
176,58,177,85,"(18,36] degrees",neutral,0.4,67,58,clockwise,27
96,52,85,170,"(0,18] degrees",left,-0.4,125,96,anticlockwise,-11
34,10,50,-17,"(18,36] degrees",right,0.4,25,10,anticlockwise,-27
144,23,162,28,"(0,18] degrees",neutral,-0.4,189,144,clockwise,18
177,44,200,43,"(18,36] degrees",left,-0.4,213,177,clockwise,23
105,64,23,60,"(0,18] degrees",right,0.4,100,64,anticlockwise,-4
40,147,19,113,"(18,36] degrees",neutral,0.4,158,147,anticlockwise,-34
163,39,178,146,"(0,18] degrees",left,-0.4,160,163,clockwise,15
11,72,147,100,"(18,36] degrees",right,0.4,115,72,clockwise,28
18,79,4,40,"(0,18] degrees",neutral,-0.4,34,18,anticlockwise,-14
57,15,33,146,"(18,36] degrees",left,-0.4,17,57,anticlockwise,-24
150,11,90,23,"(0,18] degrees",right,0.4,45,11,clockwise,12
12,103,169,129,"(18,36] degrees",neutral,0.4,95,103,clockwise,26
145,124,131,22,"(0,18] degrees",left,-0.4,174,145,anticlockwise,-14
9,115,133,96,"(18,36] degrees",right,0.4,102,115,anticlockwise,-19
92,170,108,162,"(0,18] degrees",neutral,-0.4,72,92,clockwise,16
56,83,87,146,"(18,36] degrees",left,-0.4,67,56,clockwise,31
42,98,7,94,"(0,18] degrees",right,0.4,94,98,anticlockwise,-4
73,159,38,124,"(18,36] degrees",neutral,0.4,188,159,anticlockwise,-35
116,147,125,45,"(0,18] degrees",left,-0.4,145,116,clockwise,9
179,158,123,191,"(18,36] degrees",right,0.4,143,158,clockwise,33
172,99,158,76,"(0,18] degrees",neutral,-0.4,132,172,anticlockwise,-14
68,11,43,111,"(18,36] degrees",left,-0.4,89,68,anticlockwise,-25
71,129,37,131,"(0,18] degrees",right,0.4,153,129,clockwise,2
41,88,58,118,"(18,36] degrees",neutral,0.4,77,88,clockwise,30
144,61,136,177,"(0,18] degrees",left,-0.4,109,144,anticlockwise,-8
26,107,137,82,"(18,36] degrees",right,0.4,72,107,anticlockwise,-25
178,151,189,60,"(0,18] degrees",neutral,-0.4,145,178,clockwise,11
58,93,85,8,"(18,36] degrees",left,-0.4,94,58,clockwise,27
64,143,35,129,"(0,18] degrees",right,0.4,148,143,anticlockwise,-14
68,17,113,-17,"(18,36] degrees",neutral,0.4,-17,17,anticlockwise,-34
131,17,134,103,"(0,18] degrees",left,-0.4,104,131,clockwise,3
116,33,36,65,"(18,36] degrees",right,0.4,35,33,clockwise,32
38,168,36,150,"(0,18] degrees",neutral,-0.4,30,38,anticlockwise,-2
56,2,33,128,"(18,36] degrees",left,-0.4,54,56,anticlockwise,-23
166,67,0,77,"(0,18] degrees",right,0.4,97,67,clockwise,10
121,4,56,28,"(18,36] degrees",neutral,0.4,15,4,clockwise,24
46,177,44,156,"(0,18] degrees",left,-0.4,31,46,anticlockwise,-2
116,38,151,5,"(18,36] degrees",right,0.4,0,38,anticlockwise,-33
39,12,45,173,"(0,18] degrees",neutral,-0.4,19,39,clockwise,6
22,112,50,1,"(18,36] degrees",left,-0.4,3,22,clockwise,28
168,111,155,109,"(0,18] degrees",right,0.4,110,111,anticlockwise,-2
26,66,117,36,"(18,36] degrees",neutral,0.4,106,66,anticlockwise,-30
177,53,180,29,"(0,18] degrees",left,-0.4,139,177,clockwise,3
114,71,126,102,"(18,36] degrees",right,0.4,37,71,clockwise,31
21,104,20,146,"(0,18] degrees",neutral,-0.4,62,21,anticlockwise,-1
89,15,60,39,"(18,36] degrees",left,-0.4,81,89,anticlockwise,-29
60,89,41,92,"(0,18] degrees",right,0.4,74,89,clockwise,3
148,88,47,120,"(18,36] degrees",neutral,0.4,129,88,clockwise,32
94,114,87,30,"(0,18] degrees",left,-0.4,117,94,anticlockwise,-7
32,142,14,117,"(18,36] degrees",right,0.4,170,142,anticlockwise,-25
106,59,110,169,"(0,18] degrees",neutral,-0.4,129,106,clockwise,4
14,86,38,167,"(18,36] degrees",left,-0.4,55,14,clockwise,24
71,40,112,37,"(0,18] degrees",right,0.4,24,40,anticlockwise,-3
87,9,53,-20,"(18,36] degrees",neutral,0.4,49,9,anticlockwise,-29
152,21,154,50,"(0,18] degrees",left,-0.4,150,152,clockwise,2
23,96,73,128,"(18,36] degrees",right,0.4,110,96,clockwise,32
118,45,108,166,"(0,18] degrees",neutral,-0.4,117,118,anticlockwise,-10
170,61,141,37,"(18,36] degrees",left,-0.4,133,170,anticlockwise,-29
97,73,173,87,"(0,18] degrees",right,0.4,46,73,clockwise,14
78,53,17,87,"(18,36] degrees",neutral,0.4,79,53,clockwise,34
44,109,32,75,"(0,18] degrees",left,-0.4,71,44,anticlockwise,-12
105,168,73,148,"(18,36] degrees",right,0.4,191,168,anticlockwise,-20
100,159,115,178,"(0,18] degrees",neutral,-0.4,142,100,clockwise,15
108,8,129,52,"(18,36] degrees",left,-0.4,92,108,clockwise,21
160,89,58,84,"(0,18] degrees",right,0.4,103,89,anticlockwise,-5
10,160,161,138,"(18,36] degrees",neutral,0.4,204,160,anticlockwise,-22
125,176,126,164,"(0,18] degrees",left,-0.4,155,125,clockwise,1
70,40,177,60,"(18,36] degrees",right,0.4,37,40,clockwise,20
174,102,159,67,"(0,18] degrees",neutral,-0.4,158,174,anticlockwise,-15
54,113,21,163,"(18,36] degrees",left,-0.4,75,54,anticlockwise,-33
160,57,27,63,"(0,18] degrees",right,0.4,26,57,clockwise,6
36,91,33,116,"(18,36] degrees",neutral,0.4,112,91,clockwise,25
129,158,123,33,"(0,18] degrees",left,-0.4,139,129,anticlockwise,-6
177,36,144,15,"(18,36] degrees",right,0.4,37,36,anticlockwise,-21
19,69,35,166,"(0,18] degrees",neutral,-0.4,9,19,clockwise,16
116,15,150,56,"(18,36] degrees",left,-0.4,104,116,clockwise,34
69,116,25,108,"(0,18] degrees",right,0.4,148,116,anticlockwise,-8
165,126,122,102,"(18,36] degrees",neutral,0.4,129,126,anticlockwise,-24
103,17,117,84,"(0,18] degrees",left,-0.4,98,103,clockwise,14
4,85,16,107,"(18,36] degrees",right,0.4,64,85,clockwise,22
11,121,-2,46,"(0,18] degrees",neutral,-0.4,-26,11,anticlockwise,-13
67,136,38,119,"(18,36] degrees",left,-0.4,56,67,anticlockwise,-29
92,16,40,17,"(0,18] degrees",right,0.4,31,16,clockwise,1
162,140,25,160,"(18,36] degrees",neutral,0.4,99,140,clockwise,20
36,76,31,162,"(0,18] degrees",left,-0.4,43,36,anticlockwise,-5
173,74,82,49,"(18,36] degrees",right,0.4,104,74,anticlockwise,-25
153,103,159,29,"(0,18] degrees",neutral,-0.4,167,153,clockwise,6
6,129,31,163,"(18,36] degrees",left,-0.4,37,6,clockwise,25
76,3,53,-12,"(0,18] degrees",right,0.4,-30,3,anticlockwise,-15
83,28,129,8,"(18,36] degrees",neutral,0.4,25,28,anticlockwise,-20
58,164,75,172,"(0,18] degrees",left,-0.4,27,58,clockwise,17
141,18,170,52,"(18,36] degrees",right,0.4,-5,18,clockwise,34
11,143,-6,67,"(0,18] degrees",neutral,-0.4,43,11,anticlockwise,-17
141,4,113,92,"(18,36] degrees",left,-0.4,165,141,anticlockwise,-28
88,135,10,142,"(0,18] degrees",right,0.4,178,135,clockwise,7
67,178,39,198,"(18,36] degrees",neutral,0.4,203,178,clockwise,20
146,172,144,95,"(0,18] degrees",left,-0.4,171,146,anticlockwise,-2
103,129,81,104,"(18,36] degrees",right,0.4,85,129,anticlockwise,-25
4,144,16,85,"(0,18] degrees",neutral,-0.4,33,4,clockwise,12
156,6,180,146,"(18,36] degrees",left,-0.4,198,156,clockwise,24
0,151,85,139,"(0,18] degrees",right,0.4,121,151,anticlockwise,-12
65,19,144,-6,"(18,36] degrees",neutral,0.4,-2,19,anticlockwise,-25
15,35,25,65,"(0,18] degrees",left,-0.4,39,15,clockwise,10
13,137,84,164,"(18,36] degrees",right,0.4,140,137,clockwise,27
129,106,115,85,"(0,18] degrees",neutral,-0.4,143,129,anticlockwise,-14
89,10,60,35,"(18,36] degrees",left,-0.4,61,89,anticlockwise,-29
43,101,143,112,"(0,18] degrees",right,0.4,68,101,clockwise,11
176,74,81,105,"(18,36] degrees",neutral,0.4,49,74,clockwise,31
107,172,91,12,"(0,18] degrees",left,-0.4,80,107,anticlockwise,-16
87,122,15,91,"(18,36] degrees",right,0.4,162,122,anticlockwise,-31
117,146,131,20,"(0,18] degrees",neutral,-0.4,79,117,clockwise,14
103,80,136,115,"(18,36] degrees",left,-0.4,98,103,clockwise,33
72,132,56,118,"(0,18] degrees",right,0.4,90,132,anticlockwise,-14
128,57,142,33,"(18,36] degrees",neutral,0.4,45,57,anticlockwise,-24
62,113,65,0,"(0,18] degrees",left,-0.4,31,62,clockwise,3
170,72,151,93,"(18,36] degrees",right,0.4,41,72,clockwise,21
153,64,148,62,"(0,18] degrees",neutral,-0.4,172,153,anticlockwise,-5
69,126,36,153,"(18,36] degrees",left,-0.4,64,69,anticlockwise,-33
17,98,127,103,"(0,18] degrees",right,0.4,133,98,clockwise,5
97,144,61,172,"(18,36] degrees",neutral,0.4,143,144,clockwise,28
150,69,135,14,"(0,18] degrees",left,-0.4,113,150,anticlockwise,-15
80,165,27,140,"(18,36] degrees",right,0.4,147,165,anticlockwise,-25
73,172,84,28,"(0,18] degrees",neutral,-0.4,107,73,clockwise,11
59,171,80,18,"(18,36] degrees",left,-0.4,81,59,clockwise,21
114,151,26,143,"(0,18] degrees",right,0.4,116,151,anticlockwise,-8
148,57,119,27,"(18,36] degrees",neutral,0.4,89,57,anticlockwise,-30
146,167,150,85,"(0,18] degrees",left,-0.4,139,146,clockwise,4
172,107,110,140,"(18,36] degrees",right,0.4,102,107,clockwise,33
26,110,12,53,"(0,18] degrees",neutral,-0.4,12,26,anticlockwise,-14
109,67,81,142,"(18,36] degrees",left,-0.4,64,109,anticlockwise,-28
16,36,120,38,"(0,18] degrees",right,0.4,71,36,clockwise,2
66,144,101,178,"(18,36] degrees",neutral,0.4,140,144,clockwise,34
84,131,69,148,"(0,18] degrees",left,-0.4,123,84,anticlockwise,-15
6,127,0,100,"(18,36] degrees",right,0.4,147,127,anticlockwise,-27
168,12,178,60,"(0,18] degrees",neutral,-0.4,160,168,clockwise,10
104,61,137,23,"(18,36] degrees",left,-0.4,72,104,clockwise,33
34,138,156,126,"(0,18] degrees",right,0.4,173,138,anticlockwise,-12
97,39,137,3,"(18,36] degrees",neutral,0.4,67,39,anticlockwise,-36
134,51,143,104,"(0,18] degrees",left,-0.4,93,134,clockwise,9
