left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
91,136,108,158,"(0,18] degrees",neutral,-0.4,76,91,clockwise,17
4,27,36,121,"(18,36] degrees",left,-0.4,-38,4,clockwise,32
109,33,48,17,"(0,18] degrees",right,0.4,17,33,anticlockwise,-16
105,85,141,60,"(18,36] degrees",neutral,0.4,81,85,anticlockwise,-25
1,73,17,165,"(0,18] degrees",left,-0.4,-13,1,clockwise,16
174,134,44,167,"(18,36] degrees",right,0.4,177,134,clockwise,33
8,154,-7,120,"(0,18] degrees",neutral,-0.4,-15,8,anticlockwise,-15
41,86,11,61,"(18,36] degrees",left,-0.4,67,41,anticlockwise,-30
125,150,133,164,"(0,18] degrees",right,0.4,125,150,clockwise,14
95,26,86,46,"(18,36] degrees",neutral,0.4,-1,26,clockwise,20
53,167,39,111,"(0,18] degrees",left,-0.4,72,53,anticlockwise,-14
79,17,18,-10,"(18,36] degrees",right,0.4,58,17,anticlockwise,-27
71,111,75,137,"(0,18] degrees",neutral,-0.4,43,71,clockwise,4
74,173,93,0,"(18,36] degrees",left,-0.4,95,74,clockwise,19
24,99,167,91,"(0,18] degrees",right,0.4,63,99,anticlockwise,-8
38,146,31,126,"(18,36] degrees",neutral,0.4,126,146,anticlockwise,-20
156,16,166,146,"(0,18] degrees",left,-0.4,196,156,clockwise,10
74,29,98,62,"(18,36] degrees",right,0.4,28,29,clockwise,33
146,80,131,59,"(0,18] degrees",neutral,-0.4,133,146,anticlockwise,-15
108,1,75,111,"(18,36] degrees",left,-0.4,87,108,anticlockwise,-33
96,45,26,56,"(0,18] degrees",right,0.4,74,45,clockwise,11
134,36,7,71,"(18,36] degrees",neutral,0.4,58,36,clockwise,35
41,164,32,92,"(0,18] degrees",left,-0.4,53,41,anticlockwise,-9
22,53,98,17,"(18,36] degrees",right,0.4,90,53,anticlockwise,-36
40,64,52,148,"(0,18] degrees",neutral,-0.4,53,40,clockwise,12
160,77,194,100,"(18,36] degrees",left,-0.4,142,160,clockwise,34
23,45,175,40,"(0,18] degrees",right,0.4,26,45,anticlockwise,-5
58,125,51,90,"(18,36] degrees",neutral,0.4,90,125,anticlockwise,-35
5,78,21,68,"(0,18] degrees",left,-0.4,41,5,clockwise,16
56,110,40,131,"(18,36] degrees",right,0.4,87,110,clockwise,21
70,154,59,140,"(0,18] degrees",neutral,-0.4,103,70,anticlockwise,-11
87,47,68,25,"(18,36] degrees",left,-0.4,112,87,anticlockwise,-19
155,46,165,55,"(0,18] degrees",right,0.4,36,46,clockwise,9
52,12,14,38,"(18,36] degrees",neutral,0.4,-33,12,clockwise,26
106,142,99,167,"(0,18] degrees",left,-0.4,100,106,anticlockwise,-7
117,35,138,7,"(18,36] degrees",right,0.4,53,35,anticlockwise,-28
3,108,5,107,"(0,18] degrees",neutral,-0.4,30,3,clockwise,2
33,106,52,142,"(18,36] degrees",left,-0.4,30,33,clockwise,19
107,146,35,134,"(0,18] degrees",right,0.4,191,146,anticlockwise,-12
65,6,77,-25,"(18,36] degrees",neutral,0.4,26,6,anticlockwise,-31
131,2,144,120,"(0,18] degrees",left,-0.4,123,131,clockwise,13
82,0,121,29,"(18,36] degrees",right,0.4,43,0,clockwise,29
82,48,78,42,"(0,18] degrees",neutral,-0.4,39,82,anticlockwise,-4
88,113,66,15,"(18,36] degrees",left,-0.4,84,88,anticlockwise,-22
142,70,139,80,"(0,18] degrees",right,0.4,42,70,clockwise,10
