left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
132,55,145,12,"(0,18] degrees",neutral,-0.4,159,132,clockwise,13
108,178,143,78,"(18,36] degrees",left,-0.4,89,108,clockwise,35
74,145,104,132,"(0,18] degrees",right,0.4,100,145,anticlockwise,-13
139,10,31,-22,"(18,36] degrees",neutral,0.4,48,10,anticlockwise,-32
34,132,47,138,"(0,18] degrees",left,-0.4,55,34,clockwise,13
114,24,175,60,"(18,36] degrees",right,0.4,19,24,clockwise,36
146,29,144,82,"(0,18] degrees",neutral,-0.4,156,146,anticlockwise,-2
105,68,71,106,"(18,36] degrees",left,-0.4,97,105,anticlockwise,-34
172,141,120,151,"(0,18] degrees",right,0.4,181,141,clockwise,10
125,9,99,34,"(18,36] degrees",neutral,0.4,-15,9,clockwise,25
58,99,51,82,"(0,18] degrees",left,-0.4,40,58,anticlockwise,-7
29,94,133,74,"(18,36] degrees",right,0.4,60,94,anticlockwise,-20
167,10,169,113,"(0,18] degrees",neutral,-0.4,195,167,clockwise,2
141,96,175,91,"(18,36] degrees",left,-0.4,185,141,clockwise,34
79,42,142,34,"(0,18] degrees",right,0.4,61,42,anticlockwise,-8
122,53,63,30,"(18,36] degrees",neutral,0.4,93,53,anticlockwise,-23
43,137,44,15,"(0,18] degrees",left,-0.4,18,43,clockwise,1
76,23,71,46,"(18,36] degrees",right,0.4,27,23,clockwise,23
108,19,93,14,"(0,18] degrees",neutral,-0.4,76,108,anticlockwise,-15
52,13,28,80,"(18,36] degrees",left,-0.4,57,52,anticlockwise,-24
118,16,83,34,"(0,18] degrees",right,0.4,-4,16,clockwise,18
85,0,104,19,"(18,36] degrees",neutral,0.4,31,0,clockwise,19
51,154,48,11,"(0,18] degrees",left,-0.4,52,51,anticlockwise,-3
29,60,163,28,"(18,36] degrees",right,0.4,81,60,anticlockwise,-32
23,171,41,166,"(0,18] degrees",neutral,-0.4,62,23,clockwise,18
16,89,49,83,"(18,36] degrees",left,-0.4,-26,16,clockwise,33
145,59,105,45,"(0,18] degrees",right,0.4,93,59,anticlockwise,-14
179,92,155,58,"(18,36] degrees",neutral,0.4,133,92,anticlockwise,-34
86,37,100,26,"(0,18] degrees",left,-0.4,52,86,clockwise,14
95,135,57,171,"(18,36] degrees",right,0.4,93,135,clockwise,36
5,131,-2,71,"(0,18] degrees",neutral,-0.4,-35,5,anticlockwise,-7
178,158,151,53,"(18,36] degrees",left,-0.4,200,178,anticlockwise,-27
13,92,10,99,"(0,18] degrees",right,0.4,110,92,clockwise,7
7,146,85,168,"(18,36] degrees",neutral,0.4,118,146,clockwise,22
128,161,127,71,"(0,18] degrees",left,-0.4,172,128,anticlockwise,-1
172,111,36,78,"(18,36] degrees",right,0.4,92,111,anticlockwise,-33
4,46,20,107,"(0,18] degrees",neutral,-0.4,-14,4,clockwise,16
16,69,41,125,"(18,36] degrees",left,-0.4,17,16,clockwise,25
60,133,164,122,"(0,18] degrees",right,0.4,103,133,anticlockwise,-11
60,104,23,82,"(18,36] degrees",neutral,0.4,65,104,anticlockwise,-22
36,63,39,160,"(0,18] degrees",left,-0.4,20,36,clockwise,3
117,19,101,41,"(18,36] degrees",right,0.4,16,19,clockwise,22
118,32,110,172,"(0,18] degrees",neutral,-0.4,109,118,anticlockwise,-8
146,23,124,68,"(18,36] degrees",left,-0.4,163,146,anticlockwise,-22
179,46,161,63,"(0,18] degrees",right,0.4,12,46,clockwise,17
139,18,172,43,"(18,36] degrees",neutral,0.4,0,18,clockwise,25
74,6,65,156,"(0,18] degrees",left,-0.4,98,74,anticlockwise,-9
164,20,135,-10,"(18,36] degrees",right,0.4,-5,20,anticlockwise,-30
116,165,132,171,"(0,18] degrees",neutral,-0.4,149,116,clockwise,16
72,172,98,123,"(18,36] degrees",left,-0.4,72,72,clockwise,26
101,81,22,77,"(0,18] degrees",right,0.4,73,81,anticlockwise,-4
131,81,134,61,"(18,36] degrees",neutral,0.4,113,81,anticlockwise,-20
170,67,186,65,"(0,18] degrees",left,-0.4,128,170,clockwise,16
143,91,9,123,"(18,36] degrees",right,0.4,92,91,clockwise,32
57,159,46,86,"(0,18] degrees",neutral,-0.4,45,57,anticlockwise,-11
9,143,-13,80,"(18,36] degrees",left,-0.4,-13,9,anticlockwise,-22
125,47,92,49,"(0,18] degrees",right,0.4,30,47,clockwise,2
