left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
66,139,70,124,"(0,18] degrees",neutral,-0.4,26,66,clockwise,4
124,86,160,74,"(18,36] degrees",left,-0.4,125,124,clockwise,36
71,158,100,156,"(0,18] degrees",right,0.4,146,158,anticlockwise,-2
111,43,142,17,"(18,36] degrees",neutral,0.4,59,43,anticlockwise,-26
142,179,155,25,"(0,18] degrees",left,-0.4,113,142,clockwise,13
99,157,124,182,"(18,36] degrees",right,0.4,146,157,clockwise,25
136,112,121,100,"(0,18] degrees",neutral,-0.4,110,136,anticlockwise,-15
9,128,-22,91,"(18,36] degrees",left,-0.4,14,9,anticlockwise,-31
153,92,6,103,"(0,18] degrees",right,0.4,92,92,clockwise,11
154,121,49,142,"(18,36] degrees",neutral,0.4,148,121,clockwise,21
106,160,102,38,"(0,18] degrees",left,-0.4,96,106,anticlockwise,-4
19,136,17,109,"(18,36] degrees",right,0.4,165,136,anticlockwise,-27
124,175,128,105,"(0,18] degrees",neutral,-0.4,150,124,clockwise,4
54,141,81,35,"(18,36] degrees",left,-0.4,9,54,clockwise,27
166,64,148,56,"(0,18] degrees",right,0.4,66,64,anticlockwise,-8
22,83,165,61,"(18,36] degrees",neutral,0.4,118,83,anticlockwise,-22
124,101,137,25,"(0,18] degrees",left,-0.4,111,124,clockwise,13
173,24,110,57,"(18,36] degrees",right,0.4,64,24,clockwise,33
144,47,140,5,"(0,18] degrees",neutral,-0.4,110,144,anticlockwise,-4
38,165,16,49,"(18,36] degrees",left,-0.4,60,38,anticlockwise,-22
12,67,47,85,"(0,18] degrees",right,0.4,45,67,clockwise,18
154,104,24,138,"(18,36] degrees",neutral,0.4,66,104,clockwise,34
119,45,109,17,"(0,18] degrees",left,-0.4,78,119,anticlockwise,-10
101,36,116,11,"(18,36] degrees",right,0.4,63,36,anticlockwise,-25
47,19,55,91,"(0,18] degrees",neutral,-0.4,48,47,clockwise,8
32,179,61,5,"(18,36] degrees",left,-0.4,35,32,clockwise,29
63,109,33,108,"(0,18] degrees",right,0.4,98,109,anticlockwise,-1
20,110,174,88,"(18,36] degrees",neutral,0.4,90,110,anticlockwise,-22
13,111,30,166,"(0,18] degrees",left,-0.4,-13,13,clockwise,17
31,69,71,93,"(18,36] degrees",right,0.4,81,69,clockwise,24
110,48,105,79,"(0,18] degrees",neutral,-0.4,93,110,anticlockwise,-5
23,62,-12,33,"(18,36] degrees",left,-0.4,47,23,anticlockwise,-35
122,152,72,154,"(0,18] degrees",right,0.4,155,152,clockwise,2
89,161,134,181,"(18,36] degrees",neutral,0.4,123,161,clockwise,20
18,63,11,105,"(0,18] degrees",left,-0.4,25,18,anticlockwise,-7
70,143,27,123,"(18,36] degrees",right,0.4,187,143,anticlockwise,-20
124,27,134,80,"(0,18] degrees",neutral,-0.4,88,124,clockwise,10
144,96,173,121,"(18,36] degrees",left,-0.4,171,144,clockwise,29
32,0,26,-9,"(0,18] degrees",right,0.4,-10,0,anticlockwise,-9
114,52,54,32,"(18,36] degrees",neutral,0.4,87,52,anticlockwise,-20
90,58,93,144,"(0,18] degrees",left,-0.4,114,90,clockwise,3
144,93,13,114,"(18,36] degrees",right,0.4,93,93,clockwise,21
104,71,100,24,"(0,18] degrees",neutral,-0.4,124,104,anticlockwise,-4
58,143,34,118,"(18,36] degrees",left,-0.4,33,58,anticlockwise,-24
82,103,179,110,"(0,18] degrees",right,0.4,68,103,clockwise,7
65,161,144,180,"(18,36] degrees",neutral,0.4,179,161,clockwise,19
79,7,72,142,"(0,18] degrees",left,-0.4,46,79,anticlockwise,-7
122,2,57,-19,"(18,36] degrees",right,0.4,19,2,anticlockwise,-21
60,111,78,15,"(0,18] degrees",neutral,-0.4,48,60,clockwise,18
165,135,193,122,"(18,36] degrees",left,-0.4,158,165,clockwise,28
141,96,31,95,"(0,18] degrees",right,0.4,134,96,anticlockwise,-1
69,46,51,14,"(18,36] degrees",neutral,0.4,77,46,anticlockwise,-32
145,59,160,135,"(0,18] degrees",left,-0.4,167,145,clockwise,15
