left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
75,127,76,20,"(0,18] degrees",neutral,-0.4,81,75,clockwise,1
16,78,36,66,"(18,36] degrees",left,-0.4,41,16,clockwise,20
24,106,31,99,"(0,18] degrees",right,0.4,122,106,anticlockwise,-7
99,156,101,135,"(18,36] degrees",neutral,0.4,145,156,anticlockwise,-21
173,121,184,30,"(0,18] degrees",left,-0.4,178,173,clockwise,11
31,127,174,147,"(18,36] degrees",right,0.4,169,127,clockwise,20
43,75,39,117,"(0,18] degrees",neutral,-0.4,21,43,anticlockwise,-4
83,31,54,4,"(18,36] degrees",left,-0.4,40,83,anticlockwise,-29
169,118,19,121,"(0,18] degrees",right,0.4,128,118,clockwise,3
170,139,45,174,"(18,36] degrees",neutral,0.4,179,139,clockwise,35
22,123,18,79,"(0,18] degrees",left,-0.4,63,22,anticlockwise,-4
117,25,118,5,"(18,36] degrees",right,0.4,37,25,anticlockwise,-20
160,132,173,116,"(0,18] degrees",neutral,-0.4,164,160,clockwise,13
171,41,199,101,"(18,36] degrees",left,-0.4,134,171,clockwise,28
120,159,43,143,"(0,18] degrees",right,0.4,181,159,anticlockwise,-16
123,14,129,-22,"(18,36] degrees",neutral,0.4,1,14,anticlockwise,-36
77,7,94,127,"(0,18] degrees",left,-0.4,88,77,clockwise,17
7,161,74,196,"(18,36] degrees",right,0.4,120,161,clockwise,35
55,12,49,162,"(0,18] degrees",neutral,-0.4,82,55,anticlockwise,-6
14,153,-7,132,"(18,36] degrees",left,-0.4,-17,14,anticlockwise,-21
106,48,24,53,"(0,18] degrees",right,0.4,33,48,clockwise,5
73,19,0,39,"(18,36] degrees",neutral,0.4,52,19,clockwise,20
72,118,54,92,"(0,18] degrees",left,-0.4,51,72,anticlockwise,-18
153,173,164,138,"(18,36] degrees",right,0.4,132,173,anticlockwise,-35
99,75,108,7,"(0,18] degrees",neutral,-0.4,118,99,clockwise,9
142,33,170,48,"(18,36] degrees",left,-0.4,173,142,clockwise,28
179,132,159,123,"(0,18] degrees",right,0.4,157,132,anticlockwise,-9
54,0,113,-32,"(18,36] degrees",neutral,0.4,-4,0,anticlockwise,-32
162,45,172,53,"(0,18] degrees",left,-0.4,203,162,clockwise,10
138,13,54,32,"(18,36] degrees",right,0.4,32,13,clockwise,19
145,175,137,2,"(0,18] degrees",neutral,-0.4,157,145,anticlockwise,-8
64,17,43,125,"(18,36] degrees",left,-0.4,74,64,anticlockwise,-21
166,139,44,155,"(0,18] degrees",right,0.4,106,139,clockwise,16
115,9,63,33,"(18,36] degrees",neutral,0.4,-16,9,clockwise,24
178,78,168,129,"(0,18] degrees",left,-0.4,143,178,anticlockwise,-10
150,33,113,3,"(18,36] degrees",right,0.4,55,33,anticlockwise,-30
136,61,148,91,"(0,18] degrees",neutral,-0.4,117,136,clockwise,12
108,41,143,179,"(18,36] degrees",left,-0.4,149,108,clockwise,35
85,42,172,28,"(0,18] degrees",right,0.4,48,42,anticlockwise,-14
43,65,63,34,"(18,36] degrees",neutral,0.4,21,65,anticlockwise,-31
30,139,35,108,"(0,18] degrees",left,-0.4,39,30,clockwise,5
72,170,142,190,"(18,36] degrees",right,0.4,192,170,clockwise,20
151,113,147,13,"(0,18] degrees",neutral,-0.4,158,151,anticlockwise,-4
81,153,57,120,"(18,36] degrees",left,-0.4,63,81,anticlockwise,-24
168,145,95,151,"(0,18] degrees",right,0.4,161,145,clockwise,6
72,119,64,153,"(18,36] degrees",neutral,0.4,144,119,clockwise,34
23,175,11,42,"(0,18] degrees",left,-0.4,50,23,anticlockwise,-12
82,149,167,129,"(18,36] degrees",right,0.4,109,149,anticlockwise,-20
165,70,175,55,"(0,18] degrees",neutral,-0.4,196,165,clockwise,10
18,120,48,26,"(18,36] degrees",left,-0.4,10,18,clockwise,30
164,23,70,17,"(0,18] degrees",right,0.4,43,23,anticlockwise,-6
72,151,64,127,"(18,36] degrees",neutral,0.4,163,151,anticlockwise,-24
174,144,179,35,"(0,18] degrees",left,-0.4,165,174,clockwise,5
73,48,25,75,"(18,36] degrees",right,0.4,53,48,clockwise,27
97,137,81,52,"(0,18] degrees",neutral,-0.4,58,97,anticlockwise,-16
128,85,106,127,"(18,36] degrees",left,-0.4,117,128,anticlockwise,-22
72,27,167,39,"(0,18] degrees",right,0.4,3,27,clockwise,12
85,140,115,159,"(18,36] degrees",neutral,0.4,102,140,clockwise,19
62,172,60,138,"(0,18] degrees",left,-0.4,40,62,anticlockwise,-2
34,149,87,122,"(18,36] degrees",right,0.4,124,149,anticlockwise,-27
146,71,155,99,"(0,18] degrees",neutral,-0.4,103,146,clockwise,9
100,78,122,2,"(18,36] degrees",left,-0.4,117,100,clockwise,22
44,128,43,120,"(0,18] degrees",right,0.4,90,128,anticlockwise,-8
55,127,33,104,"(18,36] degrees",neutral,0.4,98,127,anticlockwise,-23
18,150,23,99,"(0,18] degrees",left,-0.4,-7,18,clockwise,5
65,118,125,146,"(18,36] degrees",right,0.4,83,118,clockwise,28
19,149,1,24,"(0,18] degrees",neutral,-0.4,64,19,anticlockwise,-18
125,159,98,141,"(18,36] degrees",left,-0.4,161,125,anticlockwise,-27
