left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
144,68,159,5,"(0,18] degrees",neutral,-0.4,186,144,clockwise,15
167,39,200,81,"(18,36] degrees",left,-0.4,153,167,clockwise,33
76,178,104,161,"(0,18] degrees",right,0.4,181,178,anticlockwise,-17
141,24,23,-5,"(18,36] degrees",neutral,0.4,-6,24,anticlockwise,-29
116,139,124,161,"(0,18] degrees",left,-0.4,100,116,clockwise,8
39,127,50,146,"(18,36] degrees",right,0.4,155,127,clockwise,19
9,29,-3,151,"(0,18] degrees",neutral,-0.4,-3,9,anticlockwise,-12
78,175,49,74,"(18,36] degrees",left,-0.4,98,78,anticlockwise,-29
66,110,87,112,"(0,18] degrees",right,0.4,101,110,clockwise,2
65,155,57,184,"(18,36] degrees",neutral,0.4,186,155,clockwise,29
68,165,60,15,"(0,18] degrees",left,-0.4,103,68,anticlockwise,-8
29,155,13,123,"(18,36] degrees",right,0.4,153,155,anticlockwise,-32
161,43,166,144,"(0,18] degrees",neutral,-0.4,206,161,clockwise,5
32,80,59,119,"(18,36] degrees",left,-0.4,37,32,clockwise,27
96,19,34,7,"(0,18] degrees",right,0.4,-3,19,anticlockwise,-12
106,164,11,141,"(18,36] degrees",neutral,0.4,195,164,anticlockwise,-23
125,167,142,49,"(0,18] degrees",left,-0.4,163,125,clockwise,17
127,25,137,46,"(18,36] degrees",right,0.4,62,25,clockwise,21
137,178,123,154,"(0,18] degrees",neutral,-0.4,160,137,anticlockwise,-14
179,154,151,96,"(18,36] degrees",left,-0.4,185,179,anticlockwise,-28
161,79,126,92,"(0,18] degrees",right,0.4,62,79,clockwise,13
165,101,154,120,"(18,36] degrees",neutral,0.4,134,101,clockwise,19
154,17,147,12,"(0,18] degrees",left,-0.4,158,154,anticlockwise,-7
50,13,56,-22,"(18,36] degrees",right,0.4,46,13,anticlockwise,-35
149,48,154,177,"(0,18] degrees",neutral,-0.4,146,149,clockwise,5
90,158,111,30,"(18,36] degrees",left,-0.4,108,90,clockwise,21
28,147,115,144,"(0,18] degrees",right,0.4,144,147,anticlockwise,-3
27,109,4,88,"(18,36] degrees",neutral,0.4,68,109,anticlockwise,-21
50,160,63,23,"(0,18] degrees",left,-0.4,11,50,clockwise,13
52,1,128,22,"(18,36] degrees",right,0.4,3,1,clockwise,21
6,79,-5,132,"(0,18] degrees",neutral,-0.4,-36,6,anticlockwise,-11
4,113,-32,106,"(18,36] degrees",left,-0.4,20,4,anticlockwise,-36
59,125,178,126,"(0,18] degrees",right,0.4,108,125,clockwise,1
158,116,44,136,"(18,36] degrees",neutral,0.4,149,116,clockwise,20
164,14,163,64,"(0,18] degrees",left,-0.4,147,164,anticlockwise,-1
123,157,52,122,"(18,36] degrees",right,0.4,117,157,anticlockwise,-35
25,58,30,158,"(0,18] degrees",neutral,-0.4,7,25,clockwise,5
141,110,166,20,"(18,36] degrees",left,-0.4,137,141,clockwise,25
129,101,41,91,"(0,18] degrees",right,0.4,102,101,anticlockwise,-10
99,167,98,131,"(18,36] degrees",neutral,0.4,185,167,anticlockwise,-36
1,122,3,29,"(0,18] degrees",left,-0.4,-12,1,clockwise,2
137,35,142,66,"(18,36] degrees",right,0.4,78,35,clockwise,31
105,6,88,172,"(0,18] degrees",neutral,-0.4,137,105,anticlockwise,-17
112,71,87,124,"(18,36] degrees",left,-0.4,137,112,anticlockwise,-25
77,154,128,161,"(0,18] degrees",right,0.4,185,154,clockwise,7
85,7,120,38,"(18,36] degrees",neutral,0.4,24,7,clockwise,31
56,123,52,131,"(0,18] degrees",left,-0.4,53,56,anticlockwise,-4
59,27,24,3,"(18,36] degrees",right,0.4,12,27,anticlockwise,-24
22,107,26,75,"(0,18] degrees",neutral,-0.4,27,22,clockwise,4
78,41,108,34,"(18,36] degrees",left,-0.4,94,78,clockwise,30
106,15,32,3,"(0,18] degrees",right,0.4,-15,15,anticlockwise,-12
72,115,119,95,"(18,36] degrees",neutral,0.4,104,115,anticlockwise,-20
32,132,48,114,"(0,18] degrees",left,-0.4,10,32,clockwise,16
10,153,75,175,"(18,36] degrees",right,0.4,119,153,clockwise,22
150,94,135,44,"(0,18] degrees",neutral,-0.4,149,150,anticlockwise,-15
167,133,134,72,"(18,36] degrees",left,-0.4,148,167,anticlockwise,-33
92,26,163,42,"(0,18] degrees",right,0.4,16,26,clockwise,16
82,33,150,56,"(18,36] degrees",neutral,0.4,-1,33,clockwise,23
74,98,65,175,"(0,18] degrees",left,-0.4,35,74,anticlockwise,-9
81,170,80,135,"(18,36] degrees",right,0.4,145,170,anticlockwise,-35
153,85,170,70,"(0,18] degrees",neutral,-0.4,197,153,clockwise,17
106,47,141,118,"(18,36] degrees",left,-0.4,86,106,clockwise,35
75,0,116,-2,"(0,18] degrees",right,0.4,-43,0,anticlockwise,-2
84,18,103,-3,"(18,36] degrees",neutral,0.4,40,18,anticlockwise,-21
34,176,41,7,"(0,18] degrees",left,-0.4,38,34,clockwise,7
150,41,131,71,"(18,36] degrees",right,0.4,74,41,clockwise,30
29,9,20,55,"(0,18] degrees",neutral,-0.4,16,29,anticlockwise,-9
15,152,-10,42,"(18,36] degrees",left,-0.4,22,15,anticlockwise,-25
159,119,4,135,"(0,18] degrees",right,0.4,76,119,clockwise,16
51,173,121,209,"(18,36] degrees",neutral,0.4,196,173,clockwise,36
65,109,52,116,"(0,18] degrees",left,-0.4,26,65,anticlockwise,-13
21,75,10,39,"(18,36] degrees",right,0.4,60,75,anticlockwise,-36
47,3,59,17,"(0,18] degrees",neutral,-0.4,63,47,clockwise,12
54,168,78,154,"(18,36] degrees",left,-0.4,79,54,clockwise,24
114,137,175,123,"(0,18] degrees",right,0.4,133,137,anticlockwise,-14
