left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
28,55,40,91,"(0,18] degrees",neutral,-0.4,-16,28,clockwise,12
125,165,159,37,"(18,36] degrees",left,-0.4,144,125,clockwise,34
159,8,73,2,"(0,18] degrees",right,0.4,-27,8,anticlockwise,-6
163,101,164,76,"(18,36] degrees",neutral,0.4,109,101,anticlockwise,-25
114,45,126,20,"(0,18] degrees",left,-0.4,142,114,clockwise,12
60,169,179,203,"(18,36] degrees",right,0.4,141,169,clockwise,34
158,116,148,3,"(0,18] degrees",neutral,-0.4,140,158,anticlockwise,-10
125,9,91,161,"(18,36] degrees",left,-0.4,134,125,anticlockwise,-34
179,110,77,128,"(0,18] degrees",right,0.4,146,110,clockwise,18
177,17,92,53,"(18,36] degrees",neutral,0.4,19,17,clockwise,36
31,80,23,172,"(0,18] degrees",left,-0.4,58,31,anticlockwise,-8
94,22,62,1,"(18,36] degrees",right,0.4,30,22,anticlockwise,-21
138,109,151,13,"(0,18] degrees",neutral,-0.4,115,138,clockwise,13
49,81,75,40,"(18,36] degrees",left,-0.4,41,49,clockwise,26
72,152,167,134,"(0,18] degrees",right,0.4,171,152,anticlockwise,-18
123,59,6,38,"(18,36] degrees",neutral,0.4,90,59,anticlockwise,-21
94,121,102,158,"(0,18] degrees",left,-0.4,83,94,clockwise,8
115,59,173,89,"(18,36] degrees",right,0.4,26,59,clockwise,30
13,35,9,59,"(0,18] degrees",neutral,-0.4,26,13,anticlockwise,-4
169,32,146,56,"(18,36] degrees",left,-0.4,156,169,anticlockwise,-23
10,137,69,151,"(0,18] degrees",right,0.4,127,137,clockwise,14
153,109,59,135,"(18,36] degrees",neutral,0.4,90,109,clockwise,26
129,49,121,82,"(0,18] degrees",left,-0.4,99,129,anticlockwise,-8
117,26,129,1,"(18,36] degrees",right,0.4,6,26,anticlockwise,-25
111,49,128,108,"(0,18] degrees",neutral,-0.4,102,111,clockwise,17
173,47,203,52,"(18,36] degrees",left,-0.4,214,173,clockwise,30
144,37,117,26,"(0,18] degrees",right,0.4,66,37,anticlockwise,-11
78,50,170,15,"(18,36] degrees",neutral,0.4,70,50,anticlockwise,-35
50,8,68,28,"(0,18] degrees",left,-0.4,50,50,clockwise,18
87,43,137,70,"(18,36] degrees",right,0.4,-1,43,clockwise,27
136,97,125,104,"(0,18] degrees",neutral,-0.4,113,136,anticlockwise,-11
125,159,98,156,"(18,36] degrees",left,-0.4,166,125,anticlockwise,-27
113,68,11,72,"(0,18] degrees",right,0.4,72,68,clockwise,4
101,68,128,87,"(18,36] degrees",neutral,0.4,76,68,clockwise,19
133,67,115,75,"(0,18] degrees",left,-0.4,131,133,anticlockwise,-18
135,95,37,61,"(18,36] degrees",right,0.4,118,95,anticlockwise,-34
77,27,80,178,"(0,18] degrees",neutral,-0.4,47,77,clockwise,3
114,38,150,18,"(18,36] degrees",left,-0.4,108,114,clockwise,36
62,135,107,127,"(0,18] degrees",right,0.4,122,135,anticlockwise,-8
78,135,14,109,"(18,36] degrees",neutral,0.4,129,135,anticlockwise,-26
117,36,127,35,"(0,18] degrees",left,-0.4,101,117,clockwise,10
153,70,50,90,"(18,36] degrees",right,0.4,49,70,clockwise,20
141,179,128,67,"(0,18] degrees",neutral,-0.4,132,141,anticlockwise,-13
178,75,155,88,"(18,36] degrees",left,-0.4,204,178,anticlockwise,-23
120,88,59,100,"(0,18] degrees",right,0.4,99,88,clockwise,12
4,129,115,153,"(18,36] degrees",neutral,0.4,136,129,clockwise,24
118,19,114,179,"(0,18] degrees",left,-0.4,81,118,anticlockwise,-4
172,60,75,34,"(18,36] degrees",right,0.4,29,60,anticlockwise,-26
167,19,185,128,"(0,18] degrees",neutral,-0.4,158,167,clockwise,18
109,34,132,80,"(18,36] degrees",left,-0.4,79,109,clockwise,23
122,20,155,13,"(0,18] degrees",right,0.4,13,20,anticlockwise,-7
14,98,141,73,"(18,36] degrees",neutral,0.4,65,98,anticlockwise,-25
36,85,49,130,"(0,18] degrees",left,-0.4,64,36,clockwise,13
44,17,91,39,"(18,36] degrees",right,0.4,19,17,clockwise,22
109,5,93,54,"(0,18] degrees",neutral,-0.4,129,109,anticlockwise,-16
3,69,-32,50,"(18,36] degrees",left,-0.4,13,3,anticlockwise,-35
115,46,26,62,"(0,18] degrees",right,0.4,88,46,clockwise,16
7,57,27,91,"(18,36] degrees",neutral,0.4,50,57,clockwise,34
56,153,47,126,"(0,18] degrees",left,-0.4,96,56,anticlockwise,-9
89,64,1,30,"(18,36] degrees",right,0.4,35,64,anticlockwise,-34
17,98,29,70,"(0,18] degrees",neutral,-0.4,20,17,clockwise,12
99,28,130,15,"(18,36] degrees",left,-0.4,110,99,clockwise,31
4,91,24,85,"(0,18] degrees",right,0.4,131,91,anticlockwise,-6
18,105,24,81,"(18,36] degrees",neutral,0.4,119,105,anticlockwise,-24
47,100,63,108,"(0,18] degrees",left,-0.4,2,47,clockwise,16
93,169,67,194,"(18,36] degrees",right,0.4,212,169,clockwise,25
39,132,25,117,"(0,18] degrees",neutral,-0.4,17,39,anticlockwise,-14
80,162,44,160,"(18,36] degrees",left,-0.4,36,80,anticlockwise,-36
156,104,68,108,"(0,18] degrees",right,0.4,109,104,clockwise,4
75,158,76,177,"(18,36] degrees",neutral,0.4,143,158,clockwise,19
75,33,68,177,"(0,18] degrees",left,-0.4,118,75,anticlockwise,-7
140,42,120,14,"(18,36] degrees",right,0.4,47,42,anticlockwise,-28
59,27,73,168,"(0,18] degrees",neutral,-0.4,45,59,clockwise,14
157,49,178,27,"(18,36] degrees",left,-0.4,168,157,clockwise,21
30,116,130,105,"(0,18] degrees",right,0.4,134,116,anticlockwise,-11
62,163,122,142,"(18,36] degrees",neutral,0.4,185,163,anticlockwise,-21
59,80,67,177,"(0,18] degrees",left,-0.4,71,59,clockwise,8
170,82,171,118,"(18,36] degrees",right,0.4,63,82,clockwise,36
130,4,116,3,"(0,18] degrees",neutral,-0.4,95,130,anticlockwise,-14
88,54,65,101,"(18,36] degrees",left,-0.4,65,88,anticlockwise,-23
51,128,64,131,"(0,18] degrees",right,0.4,148,128,clockwise,3
161,108,50,128,"(18,36] degrees",neutral,0.4,92,108,clockwise,20
91,117,75,108,"(0,18] degrees",left,-0.4,96,91,anticlockwise,-16
52,148,55,115,"(18,36] degrees",right,0.4,150,148,anticlockwise,-33
21,178,28,132,"(0,18] degrees",neutral,-0.4,59,21,clockwise,7
99,52,128,61,"(18,36] degrees",left,-0.4,119,99,clockwise,29
19,42,2,36,"(0,18] degrees",right,0.4,61,42,anticlockwise,-6
4,144,79,108,"(18,36] degrees",neutral,0.4,102,144,anticlockwise,-36
87,62,104,176,"(0,18] degrees",left,-0.4,46,87,clockwise,17
32,95,65,117,"(18,36] degrees",right,0.4,117,95,clockwise,22
154,72,153,70,"(0,18] degrees",neutral,-0.4,199,154,anticlockwise,-1
30,175,0,94,"(18,36] degrees",left,-0.4,41,30,anticlockwise,-30
106,146,11,164,"(0,18] degrees",right,0.4,165,146,clockwise,18
34,78,153,99,"(18,36] degrees",neutral,0.4,33,78,clockwise,21
178,104,176,82,"(0,18] degrees",left,-0.4,142,178,anticlockwise,-2
88,35,105,9,"(18,36] degrees",right,0.4,61,35,anticlockwise,-26
