left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
34,141,45,74,"(0,18] degrees",neutral,-0.4,10,34,clockwise,11
145,96,177,37,"(18,36] degrees",left,-0.4,157,145,clockwise,32
61,86,56,85,"(0,18] degrees",right,0.4,62,86,anticlockwise,-1
172,50,105,28,"(18,36] degrees",neutral,0.4,51,50,anticlockwise,-22
57,19,73,7,"(0,18] degrees",left,-0.4,14,57,clockwise,16
139,84,64,111,"(18,36] degrees",right,0.4,90,84,clockwise,27
47,81,36,146,"(0,18] degrees",neutral,-0.4,57,47,anticlockwise,-11
65,17,46,116,"(18,36] degrees",left,-0.4,94,65,anticlockwise,-19
27,177,126,184,"(0,18] degrees",right,0.4,137,177,clockwise,7
52,123,93,145,"(18,36] degrees",neutral,0.4,114,123,clockwise,22
1,154,0,75,"(0,18] degrees",left,-0.4,21,1,anticlockwise,-1
110,172,70,137,"(18,36] degrees",right,0.4,195,172,anticlockwise,-35
150,74,162,15,"(0,18] degrees",neutral,-0.4,159,150,clockwise,12
40,170,76,24,"(18,36] degrees",left,-0.4,-3,40,clockwise,36
116,161,78,157,"(0,18] degrees",right,0.4,126,161,anticlockwise,-4
66,7,108,-26,"(18,36] degrees",neutral,0.4,25,7,anticlockwise,-33
158,14,161,48,"(0,18] degrees",left,-0.4,156,158,clockwise,3
178,62,49,85,"(18,36] degrees",right,0.4,56,62,clockwise,23
82,136,65,130,"(0,18] degrees",neutral,-0.4,100,82,anticlockwise,-17
138,94,111,32,"(18,36] degrees",left,-0.4,122,138,anticlockwise,-27
20,126,161,140,"(0,18] degrees",right,0.4,145,126,clockwise,14
14,37,124,64,"(18,36] degrees",neutral,0.4,15,37,clockwise,27
69,174,56,144,"(0,18] degrees",left,-0.4,61,69,anticlockwise,-13
154,16,71,-7,"(18,36] degrees",right,0.4,-20,16,anticlockwise,-23
21,0,28,99,"(0,18] degrees",neutral,-0.4,35,21,clockwise,7
138,52,174,39,"(18,36] degrees",left,-0.4,158,138,clockwise,36
159,110,41,105,"(0,18] degrees",right,0.4,141,110,anticlockwise,-5
36,171,106,142,"(18,36] degrees",neutral,0.4,216,171,anticlockwise,-29
79,42,80,156,"(0,18] degrees",left,-0.4,85,79,clockwise,1
73,132,96,155,"(18,36] degrees",right,0.4,168,132,clockwise,23
62,145,48,173,"(0,18] degrees",neutral,-0.4,21,62,anticlockwise,-14
111,1,89,140,"(18,36] degrees",left,-0.4,147,111,anticlockwise,-22
48,5,64,16,"(0,18] degrees",right,0.4,47,5,clockwise,11
92,31,122,64,"(18,36] degrees",neutral,0.4,26,31,clockwise,33
61,96,58,147,"(0,18] degrees",left,-0.4,31,61,anticlockwise,-3
160,116,153,91,"(18,36] degrees",right,0.4,110,116,anticlockwise,-25
78,126,90,19,"(0,18] degrees",neutral,-0.4,46,78,clockwise,12
134,19,166,114,"(18,36] degrees",left,-0.4,109,134,clockwise,32
