left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
125,39,129,69,"(0,18] degrees",neutral,-0.4,85,125,clockwise,4
106,137,140,18,"(18,36] degrees",left,-0.4,118,106,clockwise,34
0,30,134,84,"(36,54] degrees",right,0.4,66,30,clockwise,54
122,49,50,111,"(54,72] degrees",neutral,0.4,57,49,clockwise,62
69,165,150,24,"(72,90] degrees",left,-0.4,78,69,clockwise,81
33,88,44,74,"(0,18] degrees",right,0.4,77,88,anticlockwise,-14
43,136,12,148,"(18,36] degrees",neutral,-0.4,42,43,anticlockwise,-31
22,98,-17,139,"(36,54] degrees",left,-0.4,-4,22,anticlockwise,-39
9,147,59,80,"(54,72] degrees",right,0.4,146,147,anticlockwise,-67
21,87,154,4,"(72,90] degrees",neutral,0.4,92,87,anticlockwise,-83
65,133,75,38,"(0,18] degrees",left,-0.4,101,65,clockwise,10
120,15,161,37,"(18,36] degrees",right,0.4,17,15,clockwise,22
93,57,144,38,"(36,54] degrees",neutral,-0.4,48,93,clockwise,51
