left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
35,169,36,174,"(0,18] degrees",neutral,-0.4,42,35,clockwise,1
84,56,104,82,"(18,36] degrees",left,-0.4,55,84,clockwise,20
52,10,118,-1,"(0,18] degrees",right,0.4,53,10,anticlockwise,-11
153,174,58,151,"(18,36] degrees",neutral,0.4,218,174,anticlockwise,-23
80,136,82,169,"(0,18] degrees",left,-0.4,47,80,clockwise,2
79,59,146,95,"(18,36] degrees",right,0.4,85,59,clockwise,36
141,172,126,8,"(0,18] degrees",neutral,-0.4,130,141,anticlockwise,-15
98,129,67,126,"(18,36] degrees",left,-0.4,89,98,anticlockwise,-31
28,64,176,77,"(0,18] degrees",right,0.4,38,64,clockwise,13
130,85,31,114,"(18,36] degrees",neutral,0.4,57,85,clockwise,29
5,164,2,160,"(0,18] degrees",left,-0.4,11,5,anticlockwise,-3
5,142,48,123,"(18,36] degrees",right,0.4,183,142,anticlockwise,-19
94,13,109,24,"(0,18] degrees",neutral,-0.4,55,94,clockwise,15
103,33,134,78,"(18,36] degrees",left,-0.4,82,103,clockwise,31
41,85,179,67,"(0,18] degrees",right,0.4,57,85,anticlockwise,-18
101,76,167,41,"(18,36] degrees",neutral,0.4,44,76,anticlockwise,-35
102,155,111,169,"(0,18] degrees",left,-0.4,139,102,clockwise,9
60,168,45,193,"(18,36] degrees",right,0.4,124,168,clockwise,25
127,83,116,159,"(0,18] degrees",neutral,-0.4,102,127,anticlockwise,-11
175,66,156,102,"(18,36] degrees",left,-0.4,140,175,anticlockwise,-19
79,162,57,172,"(0,18] degrees",right,0.4,185,162,clockwise,10
96,64,148,91,"(18,36] degrees",neutral,0.4,61,64,clockwise,27
89,130,78,23,"(0,18] degrees",left,-0.4,44,89,anticlockwise,-11
7,148,56,116,"(18,36] degrees",right,0.4,104,148,anticlockwise,-32
116,57,126,43,"(0,18] degrees",neutral,-0.4,159,116,clockwise,10
149,95,183,138,"(18,36] degrees",left,-0.4,117,149,clockwise,34
71,120,1,115,"(0,18] degrees",right,0.4,84,120,anticlockwise,-5
61,25,62,-2,"(18,36] degrees",neutral,0.4,-7,25,anticlockwise,-27
128,61,132,175,"(0,18] degrees",left,-0.4,110,128,clockwise,4
2,37,141,61,"(18,36] degrees",right,0.4,6,37,clockwise,24
102,40,101,44,"(0,18] degrees",neutral,-0.4,64,102,anticlockwise,-1
67,140,32,131,"(18,36] degrees",left,-0.4,36,67,anticlockwise,-35
1,108,10,117,"(0,18] degrees",right,0.4,105,108,clockwise,9
123,170,0,203,"(18,36] degrees",neutral,0.4,143,170,clockwise,33
69,33,65,139,"(0,18] degrees",left,-0.4,26,69,anticlockwise,-4
6,120,172,87,"(18,36] degrees",right,0.4,149,120,anticlockwise,-33
49,85,57,1,"(0,18] degrees",neutral,-0.4,56,49,clockwise,8
145,0,164,121,"(18,36] degrees",left,-0.4,108,145,clockwise,19
13,60,8,47,"(0,18] degrees",right,0.4,45,60,anticlockwise,-13
16,111,8,81,"(18,36] degrees",neutral,0.4,118,111,anticlockwise,-30
144,164,156,47,"(0,18] degrees",left,-0.4,109,144,clockwise,12
154,108,45,139,"(18,36] degrees",right,0.4,64,108,clockwise,31
42,0,33,88,"(0,18] degrees",neutral,-0.4,52,42,anticlockwise,-9
160,28,141,98,"(18,36] degrees",left,-0.4,183,160,anticlockwise,-19
127,169,92,177,"(0,18] degrees",right,0.4,176,169,clockwise,8
170,76,58,96,"(18,36] degrees",neutral,0.4,60,76,clockwise,20
27,87,25,177,"(0,18] degrees",left,-0.4,6,27,anticlockwise,-2
58,16,87,-7,"(18,36] degrees",right,0.4,26,16,anticlockwise,-23
72,8,82,157,"(0,18] degrees",neutral,-0.4,53,72,clockwise,10
14,112,43,138,"(18,36] degrees",left,-0.4,27,14,clockwise,29
48,69,85,65,"(0,18] degrees",right,0.4,38,69,anticlockwise,-4
153,78,6,48,"(18,36] degrees",neutral,0.4,78,78,anticlockwise,-30
145,26,151,65,"(0,18] degrees",left,-0.4,123,145,clockwise,6
23,149,139,177,"(18,36] degrees",right,0.4,125,149,clockwise,28
95,24,81,54,"(0,18] degrees",neutral,-0.4,108,95,anticlockwise,-14
16,103,-15,25,"(18,36] degrees",left,-0.4,-14,16,anticlockwise,-31
146,61,165,62,"(0,18] degrees",right,0.4,43,61,clockwise,1
49,16,171,38,"(18,36] degrees",neutral,0.4,35,16,clockwise,22
151,53,141,24,"(0,18] degrees",left,-0.4,177,151,anticlockwise,-10
162,3,32,-28,"(18,36] degrees",right,0.4,28,3,anticlockwise,-31
