left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
138,112,141,63,"(0,18] degrees",neutral,-0.4,102,138,clockwise,3
153,41,188,117,"(18,36] degrees",left,-0.4,167,153,clockwise,35
52,98,0,81,"(0,18] degrees",right,0.4,128,98,anticlockwise,-17
43,9,111,-10,"(18,36] degrees",neutral,0.4,20,9,anticlockwise,-19
131,47,142,3,"(0,18] degrees",left,-0.4,171,131,clockwise,11
72,49,154,82,"(18,36] degrees",right,0.4,88,49,clockwise,33
115,19,107,150,"(0,18] degrees",neutral,-0.4,140,115,anticlockwise,-8
77,100,46,155,"(18,36] degrees",left,-0.4,92,77,anticlockwise,-31
143,101,66,106,"(0,18] degrees",right,0.4,118,101,clockwise,5
15,127,4,152,"(18,36] degrees",neutral,0.4,147,127,clockwise,25
103,130,94,131,"(0,18] degrees",left,-0.4,118,103,anticlockwise,-9
161,68,76,39,"(18,36] degrees",right,0.4,30,68,anticlockwise,-29
129,37,142,57,"(0,18] degrees",neutral,-0.4,149,129,clockwise,13
82,120,102,21,"(18,36] degrees",left,-0.4,88,82,clockwise,20
116,60,145,44,"(0,18] degrees",right,0.4,89,60,anticlockwise,-16
55,142,86,107,"(18,36] degrees",neutral,0.4,138,142,anticlockwise,-35
47,6,57,15,"(0,18] degrees",left,-0.4,35,47,clockwise,10
156,8,163,40,"(18,36] degrees",right,0.4,28,8,clockwise,32
95,115,82,62,"(0,18] degrees",neutral,-0.4,62,95,anticlockwise,-13
158,23,123,22,"(18,36] degrees",left,-0.4,193,158,anticlockwise,-35
170,51,85,63,"(0,18] degrees",right,0.4,75,51,clockwise,12
82,124,49,143,"(18,36] degrees",neutral,0.4,91,124,clockwise,19
157,111,155,5,"(0,18] degrees",left,-0.4,134,157,anticlockwise,-2
54,97,27,76,"(18,36] degrees",right,0.4,75,97,anticlockwise,-21
134,26,146,125,"(0,18] degrees",neutral,-0.4,89,134,clockwise,12
46,150,68,160,"(18,36] degrees",left,-0.4,67,46,clockwise,22
79,11,81,-2,"(0,18] degrees",right,0.4,-10,11,anticlockwise,-13
30,126,122,91,"(18,36] degrees",neutral,0.4,160,126,anticlockwise,-35
0,39,11,87,"(0,18] degrees",left,-0.4,-24,0,clockwise,11
84,167,88,186,"(18,36] degrees",right,0.4,212,167,clockwise,19
127,103,118,72,"(0,18] degrees",neutral,-0.4,117,127,anticlockwise,-9
32,88,-2,79,"(18,36] degrees",left,-0.4,72,32,anticlockwise,-34
67,158,23,170,"(0,18] degrees",right,0.4,163,158,clockwise,12
139,116,66,142,"(18,36] degrees",neutral,0.4,135,116,clockwise,26
143,38,132,13,"(0,18] degrees",left,-0.4,126,143,anticlockwise,-11
8,168,178,145,"(18,36] degrees",right,0.4,198,168,anticlockwise,-23
107,0,117,4,"(0,18] degrees",neutral,-0.4,85,107,clockwise,10
30,71,64,158,"(18,36] degrees",left,-0.4,73,30,clockwise,34
68,100,12,84,"(0,18] degrees",right,0.4,106,100,anticlockwise,-16
49,136,148,108,"(18,36] degrees",neutral,0.4,135,136,anticlockwise,-28
73,141,87,6,"(0,18] degrees",left,-0.4,65,73,clockwise,14
169,16,2,51,"(18,36] degrees",right,0.4,-4,16,clockwise,35
161,47,149,68,"(0,18] degrees",neutral,-0.4,164,161,anticlockwise,-12
30,117,4,160,"(18,36] degrees",left,-0.4,-13,30,anticlockwise,-26
60,115,2,116,"(0,18] degrees",right,0.4,153,115,clockwise,1
135,170,154,201,"(18,36] degrees",neutral,0.4,138,170,clockwise,31
28,99,25,56,"(0,18] degrees",left,-0.4,19,28,anticlockwise,-3
111,66,118,33,"(18,36] degrees",right,0.4,79,66,anticlockwise,-33
66,132,78,123,"(0,18] degrees",neutral,-0.4,83,66,clockwise,12
16,37,51,23,"(18,36] degrees",left,-0.4,-24,16,clockwise,35
37,179,146,174,"(0,18] degrees",right,0.4,186,179,anticlockwise,-5
50,73,154,39,"(18,36] degrees",neutral,0.4,100,73,anticlockwise,-34
16,68,28,95,"(0,18] degrees",left,-0.4,31,16,clockwise,12
121,58,48,86,"(18,36] degrees",right,0.4,26,58,clockwise,28
89,21,74,144,"(0,18] degrees",neutral,-0.4,77,89,anticlockwise,-15
31,4,0,59,"(18,36] degrees",left,-0.4,14,31,anticlockwise,-31
88,147,54,164,"(0,18] degrees",right,0.4,183,147,clockwise,17
51,28,172,50,"(18,36] degrees",neutral,0.4,-17,28,clockwise,22
143,29,134,11,"(0,18] degrees",left,-0.4,150,143,anticlockwise,-9
80,129,177,100,"(18,36] degrees",right,0.4,101,129,anticlockwise,-29
129,20,136,42,"(0,18] degrees",neutral,-0.4,97,129,clockwise,7
146,1,169,118,"(18,36] degrees",left,-0.4,171,146,clockwise,23
96,127,0,124,"(0,18] degrees",right,0.4,128,127,anticlockwise,-3
117,41,100,12,"(18,36] degrees",neutral,0.4,1,41,anticlockwise,-29
128,85,142,118,"(0,18] degrees",left,-0.4,132,128,clockwise,14
60,119,39,143,"(18,36] degrees",right,0.4,149,119,clockwise,24
85,156,77,132,"(0,18] degrees",neutral,-0.4,125,85,anticlockwise,-8
138,72,104,24,"(18,36] degrees",left,-0.4,123,138,anticlockwise,-34
100,168,150,176,"(0,18] degrees",right,0.4,137,168,clockwise,8
170,88,27,120,"(18,36] degrees",neutral,0.4,61,88,clockwise,32
120,88,106,30,"(0,18] degrees",left,-0.4,142,120,anticlockwise,-14
21,106,162,83,"(18,36] degrees",right,0.4,64,106,anticlockwise,-23
146,74,159,55,"(0,18] degrees",neutral,-0.4,158,146,clockwise,13
64,40,96,50,"(18,36] degrees",left,-0.4,32,64,clockwise,32
115,88,107,87,"(0,18] degrees",right,0.4,113,88,anticlockwise,-1
54,18,78,-17,"(18,36] degrees",neutral,0.4,22,18,anticlockwise,-35
173,50,175,151,"(0,18] degrees",left,-0.4,181,173,clockwise,2
80,36,4,71,"(18,36] degrees",right,0.4,-9,36,clockwise,35
66,11,57,136,"(0,18] degrees",neutral,-0.4,90,66,anticlockwise,-9
12,48,-21,65,"(18,36] degrees",left,-0.4,2,12,anticlockwise,-33
165,79,178,85,"(0,18] degrees",right,0.4,93,79,clockwise,6
74,47,32,71,"(18,36] degrees",neutral,0.4,25,47,clockwise,24
2,60,-7,150,"(0,18] degrees",left,-0.4,37,2,anticlockwise,-9
24,99,139,75,"(18,36] degrees",right,0.4,91,99,anticlockwise,-24
85,156,93,6,"(0,18] degrees",neutral,-0.4,46,85,clockwise,8
59,171,91,69,"(18,36] degrees",left,-0.4,67,59,clockwise,32
34,8,164,6,"(0,18] degrees",right,0.4,34,8,anticlockwise,-2
152,19,115,-11,"(18,36] degrees",neutral,0.4,63,19,anticlockwise,-30
128,58,131,73,"(0,18] degrees",left,-0.4,113,128,clockwise,3
165,69,135,105,"(18,36] degrees",right,0.4,57,69,clockwise,36
53,86,52,125,"(0,18] degrees",neutral,-0.4,58,53,anticlockwise,-1
173,127,147,115,"(18,36] degrees",left,-0.4,149,173,anticlockwise,-26
119,155,63,167,"(0,18] degrees",right,0.4,189,155,clockwise,12
167,51,132,73,"(18,36] degrees",neutral,0.4,64,51,clockwise,22
1,150,-9,81,"(0,18] degrees",left,-0.4,26,1,anticlockwise,-10
126,146,92,124,"(18,36] degrees",right,0.4,138,146,anticlockwise,-22
108,31,115,44,"(0,18] degrees",neutral,-0.4,65,108,clockwise,7
12,80,43,69,"(18,36] degrees",left,-0.4,46,12,clockwise,31
178,50,120,49,"(0,18] degrees",right,0.4,92,50,anticlockwise,-1
41,87,113,67,"(18,36] degrees",neutral,0.4,105,87,anticlockwise,-20
122,155,130,13,"(0,18] degrees",left,-0.4,165,122,clockwise,8
