left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
151,66,169,71,"(0,18] degrees",neutral,-0.4,148,151,clockwise,18
72,26,101,141,"(18,36] degrees",left,-0.4,67,72,clockwise,29
78,103,41,85,"(0,18] degrees",right,0.4,124,103,anticlockwise,-18
45,148,39,118,"(18,36] degrees",neutral,0.4,123,148,anticlockwise,-30
33,5,43,163,"(0,18] degrees",left,-0.4,57,33,clockwise,10
79,22,67,43,"(18,36] degrees",right,0.4,39,22,clockwise,21
91,166,86,4,"(0,18] degrees",neutral,-0.4,107,91,anticlockwise,-5
174,34,139,80,"(18,36] degrees",left,-0.4,203,174,anticlockwise,-35
110,62,162,69,"(0,18] degrees",right,0.4,86,62,clockwise,7
54,160,107,183,"(18,36] degrees",neutral,0.4,141,160,clockwise,23
63,166,61,13,"(0,18] degrees",left,-0.4,108,63,anticlockwise,-2
24,174,111,140,"(18,36] degrees",right,0.4,146,174,anticlockwise,-34
141,36,148,64,"(0,18] degrees",neutral,-0.4,101,141,clockwise,7
151,12,175,138,"(18,36] degrees",left,-0.4,129,151,clockwise,24
176,97,141,91,"(0,18] degrees",right,0.4,137,97,anticlockwise,-6
20,133,46,111,"(18,36] degrees",neutral,0.4,88,133,anticlockwise,-22
145,115,146,49,"(0,18] degrees",left,-0.4,121,145,clockwise,1
98,43,24,65,"(18,36] degrees",right,0.4,38,43,clockwise,22
126,8,120,21,"(0,18] degrees",neutral,-0.4,123,126,anticlockwise,-6
124,34,100,4,"(18,36] degrees",left,-0.4,79,124,anticlockwise,-24
135,171,45,183,"(0,18] degrees",right,0.4,173,171,clockwise,12
155,74,142,93,"(18,36] degrees",neutral,0.4,80,74,clockwise,19
4,112,-4,21,"(0,18] degrees",left,-0.4,-31,4,anticlockwise,-8
111,71,170,51,"(18,36] degrees",right,0.4,45,71,anticlockwise,-20
106,162,113,92,"(0,18] degrees",neutral,-0.4,100,106,clockwise,7
110,167,134,59,"(18,36] degrees",left,-0.4,110,110,clockwise,24
89,39,134,27,"(0,18] degrees",right,0.4,7,39,anticlockwise,-12
105,153,156,127,"(18,36] degrees",neutral,0.4,179,153,anticlockwise,-26
