left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
131,106,149,17,"(0,18] degrees",neutral,-0.4,116,131,clockwise,18
170,58,195,123,"(18,36] degrees",left,-0.4,188,170,clockwise,25
105,33,143,26,"(0,18] degrees",right,0.4,72,33,anticlockwise,-7
174,153,99,119,"(18,36] degrees",neutral,0.4,181,153,anticlockwise,-34
161,84,166,95,"(0,18] degrees",left,-0.4,170,161,clockwise,5
66,119,22,151,"(18,36] degrees",right,0.4,85,119,clockwise,32
31,172,24,136,"(0,18] degrees",neutral,-0.4,17,31,anticlockwise,-7
68,118,49,3,"(18,36] degrees",left,-0.4,43,68,anticlockwise,-19
24,92,8,93,"(0,18] degrees",right,0.4,83,92,clockwise,1
76,170,46,198,"(18,36] degrees",neutral,0.4,128,170,clockwise,28
124,14,107,134,"(0,18] degrees",left,-0.4,143,124,anticlockwise,-17
7,92,123,60,"(18,36] degrees",right,0.4,93,92,anticlockwise,-32
123,45,133,107,"(0,18] degrees",neutral,-0.4,155,123,clockwise,10
118,90,147,18,"(18,36] degrees",left,-0.4,82,118,clockwise,29
76,48,5,35,"(0,18] degrees",right,0.4,48,48,anticlockwise,-13
152,100,156,66,"(18,36] degrees",neutral,0.4,144,100,anticlockwise,-34
154,71,158,55,"(0,18] degrees",left,-0.4,161,154,clockwise,4
176,43,94,65,"(18,36] degrees",right,0.4,85,43,clockwise,22
152,4,141,174,"(0,18] degrees",neutral,-0.4,173,152,anticlockwise,-11
6,65,-29,68,"(18,36] degrees",left,-0.4,20,6,anticlockwise,-35
167,130,52,143,"(0,18] degrees",right,0.4,88,130,clockwise,13
133,170,121,199,"(18,36] degrees",neutral,0.4,141,170,clockwise,29
121,157,120,43,"(0,18] degrees",left,-0.4,88,121,anticlockwise,-1
152,27,103,-3,"(18,36] degrees",right,0.4,33,27,anticlockwise,-30
82,114,87,156,"(0,18] degrees",neutral,-0.4,105,82,clockwise,5
177,24,205,120,"(18,36] degrees",left,-0.4,211,177,clockwise,28
94,55,173,40,"(0,18] degrees",right,0.4,45,55,anticlockwise,-15
114,50,169,17,"(18,36] degrees",neutral,0.4,73,50,anticlockwise,-33
94,142,96,157,"(0,18] degrees",left,-0.4,88,94,clockwise,2
157,12,165,36,"(18,36] degrees",right,0.4,10,12,clockwise,24
1,45,-5,41,"(0,18] degrees",neutral,-0.4,34,1,anticlockwise,-6
152,87,122,174,"(18,36] degrees",left,-0.4,107,152,anticlockwise,-30
77,152,40,161,"(0,18] degrees",right,0.4,133,152,clockwise,9
135,175,123,194,"(18,36] degrees",neutral,0.4,185,175,clockwise,19
32,102,14,159,"(0,18] degrees",left,-0.4,72,32,anticlockwise,-18
177,53,60,31,"(18,36] degrees",right,0.4,13,53,anticlockwise,-22
125,25,129,161,"(0,18] degrees",neutral,-0.4,169,125,clockwise,4
91,6,114,24,"(18,36] degrees",left,-0.4,130,91,clockwise,23
22,96,151,86,"(0,18] degrees",right,0.4,113,96,anticlockwise,-10
78,2,89,-26,"(18,36] degrees",neutral,0.4,-2,2,anticlockwise,-28
44,110,61,133,"(0,18] degrees",left,-0.4,34,44,clockwise,17
98,50,8,73,"(18,36] degrees",right,0.4,49,50,clockwise,23
29,94,12,126,"(0,18] degrees",neutral,-0.4,34,29,anticlockwise,-17
117,55,95,67,"(18,36] degrees",left,-0.4,149,117,anticlockwise,-22
44,20,79,23,"(0,18] degrees",right,0.4,60,20,clockwise,3
158,68,118,90,"(18,36] degrees",neutral,0.4,80,68,clockwise,22
150,178,149,82,"(0,18] degrees",left,-0.4,179,150,anticlockwise,-1
156,60,103,35,"(18,36] degrees",right,0.4,83,60,anticlockwise,-25
149,177,162,122,"(0,18] degrees",neutral,-0.4,152,149,clockwise,13
139,67,158,8,"(18,36] degrees",left,-0.4,181,139,clockwise,19
36,147,82,143,"(0,18] degrees",right,0.4,157,147,anticlockwise,-4
89,175,169,139,"(18,36] degrees",neutral,0.4,135,175,anticlockwise,-36
24,142,37,75,"(0,18] degrees",left,-0.4,-9,24,clockwise,13
96,3,136,27,"(18,36] degrees",right,0.4,28,3,clockwise,24
162,94,146,34,"(0,18] degrees",neutral,-0.4,140,162,anticlockwise,-16
32,178,9,64,"(18,36] degrees",left,-0.4,-5,32,anticlockwise,-23
103,36,95,48,"(0,18] degrees",right,0.4,72,36,clockwise,12
24,178,63,198,"(18,36] degrees",neutral,0.4,149,178,clockwise,20
165,127,151,115,"(0,18] degrees",left,-0.4,203,165,anticlockwise,-14
39,116,162,96,"(18,36] degrees",right,0.4,154,116,anticlockwise,-20
15,49,18,84,"(0,18] degrees",neutral,-0.4,53,15,clockwise,3
8,96,32,91,"(18,36] degrees",left,-0.4,11,8,clockwise,24
96,49,6,41,"(0,18] degrees",right,0.4,34,49,anticlockwise,-8
153,71,9,52,"(18,36] degrees",neutral,0.4,87,71,anticlockwise,-19
34,179,42,89,"(0,18] degrees",left,-0.4,34,34,clockwise,8
93,40,171,64,"(18,36] degrees",right,0.4,65,40,clockwise,24
1,132,-13,64,"(0,18] degrees",neutral,-0.4,4,1,anticlockwise,-14
129,104,94,170,"(18,36] degrees",left,-0.4,163,129,anticlockwise,-35
138,46,23,49,"(0,18] degrees",right,0.4,9,46,clockwise,3
130,107,160,140,"(18,36] degrees",neutral,0.4,123,107,clockwise,33
158,12,145,74,"(0,18] degrees",left,-0.4,176,158,anticlockwise,-13
41,170,173,142,"(18,36] degrees",right,0.4,169,170,anticlockwise,-28
124,41,131,73,"(0,18] degrees",neutral,-0.4,140,124,clockwise,7
136,101,158,98,"(18,36] degrees",left,-0.4,170,136,clockwise,22
5,135,46,126,"(0,18] degrees",right,0.4,172,135,anticlockwise,-9
160,34,167,14,"(18,36] degrees",neutral,0.4,31,34,anticlockwise,-20
73,6,78,54,"(0,18] degrees",left,-0.4,63,73,clockwise,5
9,39,101,61,"(18,36] degrees",right,0.4,60,39,clockwise,22
40,15,31,170,"(0,18] degrees",neutral,-0.4,16,40,anticlockwise,-9
92,118,60,40,"(18,36] degrees",left,-0.4,83,92,anticlockwise,-32
77,55,104,60,"(0,18] degrees",right,0.4,92,55,clockwise,5
126,41,3,70,"(18,36] degrees",neutral,0.4,37,41,clockwise,29
164,30,150,66,"(0,18] degrees",left,-0.4,125,164,anticlockwise,-14
92,21,7,-13,"(18,36] degrees",right,0.4,-13,21,anticlockwise,-34
51,144,62,97,"(0,18] degrees",neutral,-0.4,41,51,clockwise,11
66,93,99,155,"(18,36] degrees",left,-0.4,49,66,clockwise,33
105,176,134,158,"(0,18] degrees",right,0.4,145,176,anticlockwise,-18
71,40,34,6,"(18,36] degrees",neutral,0.4,81,40,anticlockwise,-34
18,39,27,6,"(0,18] degrees",left,-0.4,18,18,clockwise,9
35,126,101,156,"(18,36] degrees",right,0.4,87,126,clockwise,30
81,33,78,166,"(0,18] degrees",neutral,-0.4,89,81,anticlockwise,-3
95,166,65,103,"(18,36] degrees",left,-0.4,81,95,anticlockwise,-30
106,62,153,78,"(0,18] degrees",right,0.4,98,62,clockwise,16
24,124,28,150,"(18,36] degrees",neutral,0.4,101,124,clockwise,26
61,15,55,23,"(0,18] degrees",left,-0.4,25,61,anticlockwise,-6
120,28,140,4,"(18,36] degrees",right,0.4,21,28,anticlockwise,-24
144,38,161,50,"(0,18] degrees",neutral,-0.4,155,144,clockwise,17
40,67,73,5,"(18,36] degrees",left,-0.4,81,40,clockwise,33
155,48,94,36,"(0,18] degrees",right,0.4,26,48,anticlockwise,-12
60,29,130,4,"(18,36] degrees",neutral,0.4,23,29,anticlockwise,-25
164,115,178,54,"(0,18] degrees",left,-0.4,198,164,clockwise,14
138,117,73,140,"(18,36] degrees",right,0.4,125,117,clockwise,23
7,35,1,99,"(0,18] degrees",neutral,-0.4,-24,7,anticlockwise,-6
44,159,12,110,"(18,36] degrees",left,-0.4,69,44,anticlockwise,-32
