left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
145,178,160,35,"(0,18] degrees",neutral,-0.4,175,145,clockwise,15
65,128,94,147,"(18,36] degrees",left,-0.4,97,65,clockwise,29
77,125,101,167,"(36,54] degrees",right,0.4,121,125,clockwise,42
126,24,29,93,"(54,72] degrees",neutral,0.4,-4,24,clockwise,69
162,133,237,171,"(72,90] degrees",left,-0.4,146,162,clockwise,75
152,27,142,18,"(0,18] degrees",right,0.4,22,27,anticlockwise,-9
4,145,-19,10,"(18,36] degrees",neutral,-0.4,-14,4,anticlockwise,-23
161,58,117,50,"(36,54] degrees",left,-0.4,134,161,anticlockwise,-44
22,72,117,13,"(54,72] degrees",right,0.4,63,72,anticlockwise,-59
171,94,140,11,"(72,90] degrees",neutral,0.4,126,94,anticlockwise,-83
87,121,95,163,"(0,18] degrees",left,-0.4,106,87,clockwise,8
44,172,141,206,"(18,36] degrees",right,0.4,187,172,clockwise,34
62,40,108,39,"(36,54] degrees",neutral,-0.4,49,62,clockwise,46
