left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
119,14,120,165,"(0,18] degrees",neutral,-0.4,118,119,clockwise,1
155,54,186,29,"(18,36] degrees",left,-0.4,146,155,clockwise,31
39,115,131,99,"(0,18] degrees",right,0.4,89,115,anticlockwise,-16
41,67,121,42,"(18,36] degrees",neutral,0.4,112,67,anticlockwise,-25
83,11,84,43,"(0,18] degrees",left,-0.4,104,83,clockwise,1
171,82,165,115,"(18,36] degrees",right,0.4,68,82,clockwise,33
130,93,128,74,"(0,18] degrees",neutral,-0.4,121,130,anticlockwise,-2
82,56,53,111,"(18,36] degrees",left,-0.4,103,82,anticlockwise,-29
140,90,58,96,"(0,18] degrees",right,0.4,89,90,clockwise,6
27,0,102,25,"(18,36] degrees",neutral,0.4,-41,0,clockwise,25
141,66,138,36,"(0,18] degrees",left,-0.4,99,141,anticlockwise,-3
88,10,95,-17,"(18,36] degrees",right,0.4,38,10,anticlockwise,-27
81,25,85,138,"(0,18] degrees",neutral,-0.4,102,81,clockwise,4
77,17,101,175,"(18,36] degrees",left,-0.4,61,77,clockwise,24
18,41,93,34,"(0,18] degrees",right,0.4,10,41,anticlockwise,-7
26,82,122,46,"(18,36] degrees",neutral,0.4,83,82,anticlockwise,-36
10,119,20,116,"(0,18] degrees",left,-0.4,2,10,clockwise,10
89,45,20,80,"(18,36] degrees",right,0.4,90,45,clockwise,35
7,132,0,98,"(0,18] degrees",neutral,-0.4,-12,7,anticlockwise,-7
175,123,147,29,"(18,36] degrees",left,-0.4,218,175,anticlockwise,-28
137,102,45,109,"(0,18] degrees",right,0.4,87,102,clockwise,7
121,166,138,199,"(18,36] degrees",neutral,0.4,126,166,clockwise,33
135,10,131,76,"(0,18] degrees",left,-0.4,95,135,anticlockwise,-4
141,0,104,-26,"(18,36] degrees",right,0.4,34,0,anticlockwise,-26
103,42,108,87,"(0,18] degrees",neutral,-0.4,95,103,clockwise,5
65,102,87,145,"(18,36] degrees",left,-0.4,77,65,clockwise,22
51,157,30,151,"(0,18] degrees",right,0.4,138,157,anticlockwise,-6
22,104,112,71,"(18,36] degrees",neutral,0.4,143,104,anticlockwise,-33
170,91,178,130,"(0,18] degrees",left,-0.4,144,170,clockwise,8
73,115,64,139,"(18,36] degrees",right,0.4,115,115,clockwise,24
122,7,119,39,"(0,18] degrees",neutral,-0.4,130,122,anticlockwise,-3
51,115,20,60,"(18,36] degrees",left,-0.4,57,51,anticlockwise,-31
125,9,144,11,"(0,18] degrees",right,0.4,26,9,clockwise,2
135,4,54,32,"(18,36] degrees",neutral,0.4,35,4,clockwise,28
