left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
86,158,103,22,"(0,18] degrees",neutral,-0.4,48,86,clockwise,17
139,58,166,87,"(18,36] degrees",left,-0.4,178,139,clockwise,27
132,154,38,149,"(0,18] degrees",right,0.4,130,154,anticlockwise,-5
115,42,31,7,"(18,36] degrees",neutral,0.4,46,42,anticlockwise,-35
28,170,34,103,"(0,18] degrees",left,-0.4,46,28,clockwise,6
48,108,167,134,"(18,36] degrees",right,0.4,140,108,clockwise,26
174,87,173,107,"(0,18] degrees",neutral,-0.4,165,174,anticlockwise,-1
103,124,82,33,"(18,36] degrees",left,-0.4,137,103,anticlockwise,-21
122,52,112,69,"(0,18] degrees",right,0.4,9,52,clockwise,17
131,56,109,80,"(18,36] degrees",neutral,0.4,70,56,clockwise,24
4,122,-11,142,"(0,18] degrees",left,-0.4,35,4,anticlockwise,-15
113,149,60,119,"(18,36] degrees",right,0.4,120,149,anticlockwise,-30
39,117,49,13,"(0,18] degrees",neutral,-0.4,62,39,clockwise,10
136,45,171,145,"(18,36] degrees",left,-0.4,97,136,clockwise,35
92,0,87,-10,"(0,18] degrees",right,0.4,34,0,anticlockwise,-10
129,2,114,-19,"(18,36] degrees",neutral,0.4,-14,2,anticlockwise,-21
95,48,104,169,"(0,18] degrees",left,-0.4,127,95,clockwise,9
2,134,59,154,"(18,36] degrees",right,0.4,97,134,clockwise,20
152,115,140,20,"(0,18] degrees",neutral,-0.4,171,152,anticlockwise,-12
68,96,32,74,"(18,36] degrees",left,-0.4,93,68,anticlockwise,-36
18,139,7,140,"(0,18] degrees",right,0.4,99,139,clockwise,1
127,41,36,66,"(18,36] degrees",neutral,0.4,32,41,clockwise,25
66,12,49,1,"(0,18] degrees",left,-0.4,62,66,anticlockwise,-17
163,52,150,18,"(18,36] degrees",right,0.4,77,52,anticlockwise,-34
156,59,164,34,"(0,18] degrees",neutral,-0.4,187,156,clockwise,8
99,35,130,12,"(18,36] degrees",left,-0.4,111,99,clockwise,31
