left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
132,93,147,2,"(0,18] degrees",neutral,-0.4,107,132,clockwise,15
140,73,170,22,"(18,36] degrees",left,-0.4,145,140,clockwise,30
153,8,73,-2,"(0,18] degrees",right,0.4,24,8,anticlockwise,-10
14,38,34,11,"(18,36] degrees",neutral,0.4,40,38,anticlockwise,-27
96,28,111,56,"(0,18] degrees",left,-0.4,94,96,clockwise,15
135,0,77,29,"(18,36] degrees",right,0.4,-14,0,clockwise,29
116,43,114,67,"(0,18] degrees",neutral,-0.4,125,116,anticlockwise,-2
49,160,27,102,"(18,36] degrees",left,-0.4,76,49,anticlockwise,-22
40,124,9,136,"(0,18] degrees",right,0.4,137,124,clockwise,12
41,171,55,204,"(18,36] degrees",neutral,0.4,195,171,clockwise,33
107,45,98,129,"(0,18] degrees",left,-0.4,91,107,anticlockwise,-9
21,146,86,112,"(18,36] degrees",right,0.4,143,146,anticlockwise,-34
118,153,121,49,"(0,18] degrees",neutral,-0.4,131,118,clockwise,3
103,148,128,49,"(18,36] degrees",left,-0.4,118,103,clockwise,25
103,9,17,-5,"(0,18] degrees",right,0.4,-33,9,anticlockwise,-14
7,148,24,115,"(18,36] degrees",neutral,0.4,156,148,anticlockwise,-33
179,153,184,44,"(0,18] degrees",left,-0.4,199,179,clockwise,5
50,23,92,53,"(18,36] degrees",right,0.4,64,23,clockwise,30
91,161,84,50,"(0,18] degrees",neutral,-0.4,117,91,anticlockwise,-7
61,173,35,73,"(18,36] degrees",left,-0.4,17,61,anticlockwise,-26
12,44,78,56,"(0,18] degrees",right,0.4,17,44,clockwise,12
121,149,134,185,"(18,36] degrees",neutral,0.4,152,149,clockwise,36
161,110,157,18,"(0,18] degrees",left,-0.4,127,161,anticlockwise,-4
89,139,129,104,"(18,36] degrees",right,0.4,134,139,anticlockwise,-35
130,78,137,160,"(0,18] degrees",neutral,-0.4,117,130,clockwise,7
95,0,122,54,"(18,36] degrees",left,-0.4,123,95,clockwise,27
151,114,56,107,"(0,18] degrees",right,0.4,139,114,anticlockwise,-7
107,167,4,147,"(18,36] degrees",neutral,0.4,123,167,anticlockwise,-20
123,11,141,110,"(0,18] degrees",left,-0.4,88,123,clockwise,18
154,65,156,84,"(18,36] degrees",right,0.4,100,65,clockwise,19
148,48,135,110,"(0,18] degrees",neutral,-0.4,152,148,anticlockwise,-13
142,80,110,148,"(18,36] degrees",left,-0.4,117,142,anticlockwise,-32
111,159,130,167,"(0,18] degrees",right,0.4,124,159,clockwise,8
31,90,170,119,"(18,36] degrees",neutral,0.4,91,90,clockwise,29
58,151,49,161,"(0,18] degrees",left,-0.4,101,58,anticlockwise,-9
109,160,22,125,"(18,36] degrees",right,0.4,182,160,anticlockwise,-35
176,97,189,67,"(0,18] degrees",neutral,-0.4,214,176,clockwise,13
155,102,181,60,"(18,36] degrees",left,-0.4,112,155,clockwise,26
99,23,86,15,"(0,18] degrees",right,0.4,-10,23,anticlockwise,-8
143,166,41,138,"(18,36] degrees",neutral,0.4,203,166,anticlockwise,-28
64,109,81,129,"(0,18] degrees",left,-0.4,67,64,clockwise,17
50,93,46,119,"(18,36] degrees",right,0.4,118,93,clockwise,26
118,11,102,9,"(0,18] degrees",neutral,-0.4,136,118,anticlockwise,-16
8,54,-13,61,"(18,36] degrees",left,-0.4,18,8,anticlockwise,-21
155,91,167,100,"(0,18] degrees",right,0.4,48,91,clockwise,9
33,126,6,149,"(18,36] degrees",neutral,0.4,113,126,clockwise,23
