left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
35,75,47,103,"(0,18] degrees",neutral,-0.4,32,35,clockwise,12
104,178,133,80,"(18,36] degrees",left,-0.4,74,104,clockwise,29
137,89,72,127,"(36,54] degrees",right,0.4,76,89,clockwise,38
51,6,131,72,"(54,72] degrees",neutral,0.4,5,6,clockwise,66
46,8,122,62,"(72,90] degrees",left,-0.4,82,46,clockwise,76
139,169,179,153,"(0,18] degrees",right,0.4,171,169,anticlockwise,-16
29,91,5,126,"(18,36] degrees",neutral,-0.4,54,29,anticlockwise,-24
68,107,19,69,"(36,54] degrees",left,-0.4,35,68,anticlockwise,-49
30,135,162,64,"(54,72] degrees",right,0.4,93,135,anticlockwise,-71
147,34,14,-49,"(72,90] degrees",neutral,0.4,66,34,anticlockwise,-83
11,44,21,86,"(0,18] degrees",left,-0.4,54,11,clockwise,10
31,60,33,82,"(18,36] degrees",right,0.4,65,60,clockwise,22
106,162,148,54,"(36,54] degrees",neutral,-0.4,103,106,clockwise,42
