left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
131,156,136,111,"(0,18] degrees",neutral,-0.4,161,131,clockwise,5
3,95,38,132,"(18,36] degrees",left,-0.4,22,3,clockwise,35
146,18,175,71,"(36,54] degrees",right,0.4,9,18,clockwise,53
40,176,30,236,"(54,72] degrees",neutral,0.4,162,176,clockwise,60
119,85,204,103,"(72,90] degrees",left,-0.4,139,119,clockwise,85
135,29,44,11,"(0,18] degrees",right,0.4,68,29,anticlockwise,-18
173,47,152,9,"(18,36] degrees",neutral,-0.4,159,173,anticlockwise,-21
97,53,60,134,"(36,54] degrees",left,-0.4,88,97,anticlockwise,-37
12,68,107,11,"(54,72] degrees",right,0.4,25,68,anticlockwise,-57
127,172,71,96,"(72,90] degrees",neutral,0.4,191,172,anticlockwise,-76
116,19,121,154,"(0,18] degrees",left,-0.4,94,116,clockwise,5
136,160,53,189,"(18,36] degrees",right,0.4,192,160,clockwise,29
119,50,168,30,"(36,54] degrees",neutral,-0.4,87,119,clockwise,49
