left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
135,27,136,95,"(0,18] degrees",neutral,-0.4,173,135,clockwise,1
120,54,139,110,"(18,36] degrees",left,-0.4,75,120,clockwise,19
103,141,29,134,"(0,18] degrees",right,0.4,103,141,anticlockwise,-7
176,65,9,36,"(18,36] degrees",neutral,0.4,77,65,anticlockwise,-29
104,172,110,168,"(0,18] degrees",left,-0.4,108,104,clockwise,6
158,60,45,89,"(18,36] degrees",right,0.4,70,60,clockwise,29
100,27,91,70,"(0,18] degrees",neutral,-0.4,101,100,anticlockwise,-9
57,6,33,143,"(18,36] degrees",left,-0.4,20,57,anticlockwise,-24
82,123,95,139,"(0,18] degrees",right,0.4,86,123,clockwise,16
140,70,6,97,"(18,36] degrees",neutral,0.4,82,70,clockwise,27
172,148,160,29,"(0,18] degrees",left,-0.4,158,172,anticlockwise,-12
118,24,135,2,"(18,36] degrees",right,0.4,64,24,anticlockwise,-22
4,133,5,93,"(0,18] degrees",neutral,-0.4,1,4,clockwise,1
58,21,94,130,"(18,36] degrees",left,-0.4,21,58,clockwise,36
129,4,70,1,"(0,18] degrees",right,0.4,-39,4,anticlockwise,-3
135,160,113,136,"(18,36] degrees",neutral,0.4,164,160,anticlockwise,-24
157,29,168,119,"(0,18] degrees",left,-0.4,142,157,clockwise,11
157,5,62,26,"(18,36] degrees",right,0.4,27,5,clockwise,21
28,155,15,165,"(0,18] degrees",neutral,-0.4,-5,28,anticlockwise,-13
14,81,-7,94,"(18,36] degrees",left,-0.4,-14,14,anticlockwise,-21
145,14,38,16,"(0,18] degrees",right,0.4,21,14,clockwise,2
19,69,158,99,"(18,36] degrees",neutral,0.4,86,69,clockwise,30
105,40,93,142,"(0,18] degrees",left,-0.4,141,105,anticlockwise,-12
110,57,143,31,"(18,36] degrees",right,0.4,24,57,anticlockwise,-26
124,63,126,95,"(0,18] degrees",neutral,-0.4,127,124,clockwise,2
161,121,194,69,"(18,36] degrees",left,-0.4,188,161,clockwise,33
62,85,138,81,"(0,18] degrees",right,0.4,54,85,anticlockwise,-4
20,126,155,105,"(18,36] degrees",neutral,0.4,110,126,anticlockwise,-21
133,4,143,49,"(0,18] degrees",left,-0.4,89,133,clockwise,10
83,37,23,69,"(18,36] degrees",right,0.4,31,37,clockwise,32
38,84,33,65,"(0,18] degrees",neutral,-0.4,43,38,anticlockwise,-5
138,7,115,44,"(18,36] degrees",left,-0.4,132,138,anticlockwise,-23
179,61,6,70,"(0,18] degrees",right,0.4,103,61,clockwise,9
71,170,47,206,"(18,36] degrees",neutral,0.4,194,170,clockwise,36
25,117,24,61,"(0,18] degrees",left,-0.4,23,25,anticlockwise,-1
51,155,33,126,"(18,36] degrees",right,0.4,187,155,anticlockwise,-29
169,45,187,124,"(0,18] degrees",neutral,-0.4,188,169,clockwise,18
119,173,154,27,"(18,36] degrees",left,-0.4,108,119,clockwise,35
104,129,69,128,"(0,18] degrees",right,0.4,115,129,anticlockwise,-1
126,105,132,79,"(18,36] degrees",neutral,0.4,138,105,anticlockwise,-26
82,6,85,130,"(0,18] degrees",left,-0.4,41,82,clockwise,3
1,94,179,124,"(18,36] degrees",right,0.4,110,94,clockwise,30
61,90,48,95,"(0,18] degrees",neutral,-0.4,63,61,anticlockwise,-13
7,148,-15,98,"(18,36] degrees",left,-0.4,28,7,anticlockwise,-22
79,58,154,73,"(0,18] degrees",right,0.4,32,58,clockwise,15
149,81,137,100,"(18,36] degrees",neutral,0.4,76,81,clockwise,19
97,129,80,167,"(0,18] degrees",left,-0.4,129,97,anticlockwise,-17
43,127,122,97,"(18,36] degrees",right,0.4,113,127,anticlockwise,-30
84,156,91,62,"(0,18] degrees",neutral,-0.4,113,84,clockwise,7
35,8,63,177,"(18,36] degrees",left,-0.4,13,35,clockwise,28
162,21,92,12,"(0,18] degrees",right,0.4,11,21,anticlockwise,-9
152,127,13,93,"(18,36] degrees",neutral,0.4,153,127,anticlockwise,-34
81,161,90,178,"(0,18] degrees",left,-0.4,86,81,clockwise,9
29,91,66,123,"(18,36] degrees",right,0.4,87,91,clockwise,32
115,143,105,2,"(0,18] degrees",neutral,-0.4,93,115,anticlockwise,-10
87,23,65,103,"(18,36] degrees",left,-0.4,93,87,anticlockwise,-22
39,123,177,135,"(0,18] degrees",right,0.4,80,123,clockwise,12
171,100,86,131,"(18,36] degrees",neutral,0.4,99,100,clockwise,31
54,78,53,22,"(0,18] degrees",left,-0.4,59,54,anticlockwise,-1
5,33,166,10,"(18,36] degrees",right,0.4,65,33,anticlockwise,-23
105,15,113,93,"(0,18] degrees",neutral,-0.4,83,105,clockwise,8
54,112,75,102,"(18,36] degrees",left,-0.4,86,54,clockwise,21
126,156,16,139,"(0,18] degrees",right,0.4,161,156,anticlockwise,-17
76,0,48,-27,"(18,36] degrees",neutral,0.4,-10,0,anticlockwise,-27
160,115,167,96,"(0,18] degrees",left,-0.4,127,160,clockwise,7
158,26,148,46,"(18,36] degrees",right,0.4,20,26,clockwise,20
111,69,98,33,"(0,18] degrees",neutral,-0.4,123,111,anticlockwise,-13
78,137,43,132,"(18,36] degrees",left,-0.4,114,78,anticlockwise,-35
102,139,16,154,"(0,18] degrees",right,0.4,143,139,clockwise,15
85,138,123,157,"(18,36] degrees",neutral,0.4,152,138,clockwise,19
74,159,65,150,"(0,18] degrees",left,-0.4,52,74,anticlockwise,-9
61,5,10,-31,"(18,36] degrees",right,0.4,-33,5,anticlockwise,-36
75,102,81,60,"(0,18] degrees",neutral,-0.4,71,75,clockwise,6
85,142,117,77,"(18,36] degrees",left,-0.4,117,85,clockwise,32
45,80,24,75,"(0,18] degrees",right,0.4,108,80,anticlockwise,-5
35,79,98,49,"(18,36] degrees",neutral,0.4,91,79,anticlockwise,-30
171,46,187,34,"(0,18] degrees",left,-0.4,150,171,clockwise,16
23,174,108,204,"(18,36] degrees",right,0.4,157,174,clockwise,30
47,141,43,71,"(0,18] degrees",neutral,-0.4,67,47,anticlockwise,-4
178,114,150,54,"(18,36] degrees",left,-0.4,146,178,anticlockwise,-28
24,161,45,173,"(0,18] degrees",right,0.4,186,161,clockwise,12
61,40,87,63,"(18,36] degrees",neutral,0.4,14,40,clockwise,23
61,124,45,69,"(0,18] degrees",left,-0.4,54,61,anticlockwise,-16
50,121,157,91,"(18,36] degrees",right,0.4,108,121,anticlockwise,-30
91,158,95,46,"(0,18] degrees",neutral,-0.4,82,91,clockwise,4
63,114,98,1,"(18,36] degrees",left,-0.4,42,63,clockwise,35
121,177,102,175,"(0,18] degrees",right,0.4,160,177,anticlockwise,-2
160,68,116,39,"(18,36] degrees",neutral,0.4,51,68,anticlockwise,-29
78,19,86,113,"(0,18] degrees",left,-0.4,97,78,clockwise,8
165,54,0,78,"(18,36] degrees",right,0.4,79,54,clockwise,24
141,113,138,93,"(0,18] degrees",neutral,-0.4,176,141,anticlockwise,-3
73,139,45,108,"(18,36] degrees",left,-0.4,52,73,anticlockwise,-28
106,56,37,64,"(0,18] degrees",right,0.4,91,56,clockwise,8
74,106,41,137,"(18,36] degrees",neutral,0.4,78,106,clockwise,31
30,90,17,131,"(0,18] degrees",left,-0.4,40,30,anticlockwise,-13
20,55,105,23,"(18,36] degrees",right,0.4,75,55,anticlockwise,-32
80,122,87,152,"(0,18] degrees",neutral,-0.4,74,80,clockwise,7
32,61,60,36,"(18,36] degrees",left,-0.4,21,32,clockwise,28
179,65,157,52,"(0,18] degrees",right,0.4,29,65,anticlockwise,-13
18,139,13,103,"(18,36] degrees",neutral,0.4,169,139,anticlockwise,-36
141,106,143,170,"(0,18] degrees",left,-0.4,140,141,clockwise,2
16,95,93,123,"(18,36] degrees",right,0.4,115,95,clockwise,28
162,6,157,78,"(0,18] degrees",neutral,-0.4,153,162,anticlockwise,-5
175,39,151,85,"(18,36] degrees",left,-0.4,154,175,anticlockwise,-24
54,106,17,121,"(0,18] degrees",right,0.4,62,106,clockwise,15
84,127,33,163,"(18,36] degrees",neutral,0.4,152,127,clockwise,36
76,45,68,153,"(0,18] degrees",left,-0.4,33,76,anticlockwise,-8
108,136,80,102,"(18,36] degrees",right,0.4,149,136,anticlockwise,-34
108,131,110,43,"(0,18] degrees",neutral,-0.4,114,108,clockwise,2
11,134,39,170,"(18,36] degrees",left,-0.4,-18,11,clockwise,28
0,154,7,149,"(0,18] degrees",right,0.4,116,154,anticlockwise,-5
65,89,131,55,"(18,36] degrees",neutral,0.4,57,89,anticlockwise,-34
130,58,142,37,"(0,18] degrees",left,-0.4,86,130,clockwise,12
41,63,136,89,"(18,36] degrees",right,0.4,28,63,clockwise,26
110,177,109,48,"(0,18] degrees",neutral,-0.4,150,110,anticlockwise,-1
16,128,-3,62,"(18,36] degrees",left,-0.4,-23,16,anticlockwise,-19
43,136,34,138,"(0,18] degrees",right,0.4,108,136,clockwise,2
3,123,88,156,"(18,36] degrees",neutral,0.4,124,123,clockwise,33
91,67,89,172,"(0,18] degrees",left,-0.4,97,91,anticlockwise,-2
165,116,2,84,"(18,36] degrees",right,0.4,120,116,anticlockwise,-32
32,100,42,141,"(0,18] degrees",neutral,-0.4,38,32,clockwise,10
120,23,144,67,"(18,36] degrees",left,-0.4,107,120,clockwise,24
43,129,169,128,"(0,18] degrees",right,0.4,119,129,anticlockwise,-1
117,45,175,26,"(18,36] degrees",neutral,0.4,30,45,anticlockwise,-19
52,86,62,111,"(0,18] degrees",left,-0.4,34,52,clockwise,10
178,41,153,70,"(18,36] degrees",right,0.4,54,41,clockwise,29
110,24,94,54,"(0,18] degrees",neutral,-0.4,148,110,anticlockwise,-16
77,16,45,112,"(18,36] degrees",left,-0.4,85,77,anticlockwise,-32
135,47,98,63,"(0,18] degrees",right,0.4,37,47,clockwise,16
160,16,165,42,"(18,36] degrees",neutral,0.4,-18,16,clockwise,26
44,67,35,78,"(0,18] degrees",left,-0.4,41,44,anticlockwise,-9
165,93,107,60,"(18,36] degrees",right,0.4,63,93,anticlockwise,-33
24,107,30,82,"(0,18] degrees",neutral,-0.4,-10,24,clockwise,6
122,95,148,109,"(18,36] degrees",left,-0.4,95,122,clockwise,26
163,94,53,91,"(0,18] degrees",right,0.4,105,94,anticlockwise,-3
83,59,152,29,"(18,36] degrees",neutral,0.4,33,59,anticlockwise,-30
89,63,104,7,"(0,18] degrees",left,-0.4,124,89,clockwise,15
10,33,4,54,"(18,36] degrees",right,0.4,20,33,clockwise,21
52,32,38,120,"(0,18] degrees",neutral,-0.4,60,52,anticlockwise,-14
64,14,44,78,"(18,36] degrees",left,-0.4,98,64,anticlockwise,-20
161,47,72,49,"(0,18] degrees",right,0.4,37,47,clockwise,2
47,16,157,41,"(18,36] degrees",neutral,0.4,58,16,clockwise,25
63,138,46,17,"(0,18] degrees",left,-0.4,40,63,anticlockwise,-17
139,102,119,66,"(18,36] degrees",right,0.4,121,102,anticlockwise,-36
36,139,50,85,"(0,18] degrees",neutral,-0.4,0,36,clockwise,14
146,89,178,56,"(18,36] degrees",left,-0.4,118,146,clockwise,32
100,124,144,114,"(0,18] degrees",right,0.4,94,124,anticlockwise,-10
116,95,19,73,"(18,36] degrees",neutral,0.4,109,95,anticlockwise,-22
70,100,82,57,"(0,18] degrees",left,-0.4,86,70,clockwise,12
158,15,6,51,"(18,36] degrees",right,0.4,37,15,clockwise,36
56,99,43,141,"(0,18] degrees",neutral,-0.4,75,56,anticlockwise,-13
133,67,102,0,"(18,36] degrees",left,-0.4,137,133,anticlockwise,-31
177,17,116,31,"(0,18] degrees",right,0.4,25,17,clockwise,14
49,6,143,36,"(18,36] degrees",neutral,0.4,-10,6,clockwise,30
65,113,57,26,"(0,18] degrees",left,-0.4,40,65,anticlockwise,-8
22,101,47,80,"(18,36] degrees",right,0.4,140,101,anticlockwise,-21
136,178,139,95,"(0,18] degrees",neutral,-0.4,178,136,clockwise,3
175,81,207,159,"(18,36] degrees",left,-0.4,174,175,clockwise,32
44,5,86,-4,"(0,18] degrees",right,0.4,-1,5,anticlockwise,-9
101,40,118,20,"(18,36] degrees",neutral,0.4,45,40,anticlockwise,-20
20,41,38,71,"(0,18] degrees",left,-0.4,17,20,clockwise,18
127,14,136,39,"(18,36] degrees",right,0.4,-16,14,clockwise,25
116,25,98,120,"(0,18] degrees",neutral,-0.4,147,116,anticlockwise,-18
34,164,10,119,"(18,36] degrees",left,-0.4,78,34,anticlockwise,-24
82,16,92,24,"(0,18] degrees",right,0.4,-7,16,clockwise,8
61,18,84,53,"(18,36] degrees",neutral,0.4,40,18,clockwise,35
85,43,76,49,"(0,18] degrees",left,-0.4,73,85,anticlockwise,-9
142,116,57,96,"(18,36] degrees",right,0.4,88,116,anticlockwise,-20
139,26,144,12,"(0,18] degrees",neutral,-0.4,156,139,clockwise,5
103,77,125,85,"(18,36] degrees",left,-0.4,102,103,clockwise,22
68,135,105,132,"(0,18] degrees",right,0.4,139,135,anticlockwise,-3
60,128,3,108,"(18,36] degrees",neutral,0.4,154,128,anticlockwise,-20
32,11,37,98,"(0,18] degrees",left,-0.4,25,32,clockwise,5
1,131,80,151,"(18,36] degrees",right,0.4,157,131,clockwise,20
82,55,74,162,"(0,18] degrees",neutral,-0.4,38,82,anticlockwise,-8
44,82,12,67,"(18,36] degrees",left,-0.4,31,44,anticlockwise,-32
34,77,131,79,"(0,18] degrees",right,0.4,91,77,clockwise,2
132,56,46,79,"(18,36] degrees",neutral,0.4,87,56,clockwise,23
166,9,165,145,"(0,18] degrees",left,-0.4,176,166,anticlockwise,-1
36,150,71,122,"(18,36] degrees",right,0.4,181,150,anticlockwise,-28
7,69,13,93,"(0,18] degrees",neutral,-0.4,41,7,clockwise,6
36,101,63,107,"(18,36] degrees",left,-0.4,48,36,clockwise,27
120,94,43,77,"(0,18] degrees",right,0.4,59,94,anticlockwise,-17
125,69,172,47,"(18,36] degrees",neutral,0.4,25,69,anticlockwise,-22
79,19,89,1,"(0,18] degrees",left,-0.4,79,79,clockwise,10
62,83,55,114,"(18,36] degrees",right,0.4,119,83,clockwise,31
108,46,91,15,"(0,18] degrees",neutral,-0.4,150,108,anticlockwise,-17
94,67,66,99,"(18,36] degrees",left,-0.4,134,94,anticlockwise,-28
160,68,113,72,"(0,18] degrees",right,0.4,69,68,clockwise,4
91,130,102,160,"(18,36] degrees",neutral,0.4,164,130,clockwise,30
70,11,62,147,"(0,18] degrees",left,-0.4,90,70,anticlockwise,-8
65,115,144,92,"(18,36] degrees",right,0.4,147,115,anticlockwise,-23
135,37,140,113,"(0,18] degrees",neutral,-0.4,117,135,clockwise,5
123,96,158,70,"(18,36] degrees",left,-0.4,99,123,clockwise,35
147,170,94,160,"(0,18] degrees",right,0.4,178,170,anticlockwise,-10
31,68,63,37,"(18,36] degrees",neutral,0.4,93,68,anticlockwise,-31
27,91,39,141,"(0,18] degrees",left,-0.4,-16,27,clockwise,12
167,56,23,88,"(18,36] degrees",right,0.4,22,56,clockwise,32
158,54,148,24,"(0,18] degrees",neutral,-0.4,192,158,anticlockwise,-10
154,21,132,164,"(18,36] degrees",left,-0.4,143,154,anticlockwise,-22
91,123,156,129,"(0,18] degrees",right,0.4,138,123,clockwise,6
12,42,155,77,"(18,36] degrees",neutral,0.4,24,42,clockwise,35
108,48,103,21,"(0,18] degrees",left,-0.4,77,108,anticlockwise,-5
102,39,160,18,"(18,36] degrees",right,0.4,11,39,anticlockwise,-21
53,164,62,132,"(0,18] degrees",neutral,-0.4,67,53,clockwise,9
56,120,75,167,"(18,36] degrees",left,-0.4,81,56,clockwise,19
14,62,167,47,"(0,18] degrees",right,0.4,35,62,anticlockwise,-15
29,128,60,95,"(18,36] degrees",neutral,0.4,84,128,anticlockwise,-33
85,150,98,46,"(0,18] degrees",left,-0.4,58,85,clockwise,13
118,13,120,42,"(18,36] degrees",right,0.4,47,13,clockwise,29
108,25,100,129,"(0,18] degrees",neutral,-0.4,134,108,anticlockwise,-8
4,140,-27,95,"(18,36] degrees",left,-0.4,-33,4,anticlockwise,-31
46,25,152,35,"(0,18] degrees",right,0.4,-17,25,clockwise,10
47,131,103,165,"(18,36] degrees",neutral,0.4,165,131,clockwise,34
135,102,134,22,"(0,18] degrees",left,-0.4,163,135,anticlockwise,-1
63,136,38,115,"(18,36] degrees",right,0.4,143,136,anticlockwise,-21
158,55,159,82,"(0,18] degrees",neutral,-0.4,190,158,clockwise,1
41,82,63,14,"(18,36] degrees",left,-0.4,59,41,clockwise,22
158,116,41,108,"(0,18] degrees",right,0.4,86,116,anticlockwise,-8
19,162,34,139,"(18,36] degrees",neutral,0.4,117,162,anticlockwise,-23
131,178,144,15,"(0,18] degrees",left,-0.4,159,131,clockwise,13
137,112,13,135,"(18,36] degrees",right,0.4,99,112,clockwise,23
140,162,125,90,"(0,18] degrees",neutral,-0.4,127,140,anticlockwise,-15
135,6,99,35,"(18,36] degrees",left,-0.4,97,135,anticlockwise,-36
118,25,1,42,"(0,18] degrees",right,0.4,39,25,clockwise,17
64,166,167,198,"(18,36] degrees",neutral,0.4,141,166,clockwise,32
26,78,24,71,"(0,18] degrees",left,-0.4,21,26,anticlockwise,-2
157,10,119,-16,"(18,36] degrees",right,0.4,27,10,anticlockwise,-26
40,64,42,97,"(0,18] degrees",neutral,-0.4,67,40,clockwise,2
127,152,149,4,"(18,36] degrees",left,-0.4,168,127,clockwise,22
17,125,174,110,"(0,18] degrees",right,0.4,125,125,anticlockwise,-15
5,86,109,65,"(18,36] degrees",neutral,0.4,42,86,anticlockwise,-21
55,123,69,10,"(0,18] degrees",left,-0.4,15,55,clockwise,14
10,41,15,65,"(18,36] degrees",right,0.4,83,41,clockwise,24
20,65,9,147,"(0,18] degrees",neutral,-0.4,28,20,anticlockwise,-11
175,150,145,72,"(18,36] degrees",left,-0.4,185,175,anticlockwise,-30
110,76,172,87,"(0,18] degrees",right,0.4,95,76,clockwise,11
30,153,117,176,"(18,36] degrees",neutral,0.4,136,153,clockwise,23
