left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
123,102,132,105,"(0,18] degrees",neutral,-0.4,140,123,clockwise,9
158,138,187,153,"(18,36] degrees",left,-0.4,171,158,clockwise,29
69,21,137,75,"(36,54] degrees",right,0.4,-3,21,clockwise,54
116,6,143,75,"(54,72] degrees",neutral,0.4,-34,6,clockwise,69
156,84,239,134,"(72,90] degrees",left,-0.4,159,156,clockwise,83
41,143,4,139,"(0,18] degrees",right,0.4,159,143,anticlockwise,-4
114,66,82,38,"(18,36] degrees",neutral,-0.4,74,114,anticlockwise,-32
174,88,127,17,"(36,54] degrees",left,-0.4,138,174,anticlockwise,-47
122,13,61,-50,"(54,72] degrees",right,0.4,46,13,anticlockwise,-63
80,103,162,24,"(72,90] degrees",neutral,0.4,142,103,anticlockwise,-79
93,32,104,10,"(0,18] degrees",left,-0.4,85,93,clockwise,11
32,136,80,169,"(18,36] degrees",right,0.4,96,136,clockwise,33
13,79,53,75,"(36,54] degrees",neutral,-0.4,-20,13,clockwise,40
