left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
133,168,140,74,"(0,18] degrees",neutral,-0.4,118,133,clockwise,7
32,118,58,137,"(18,36] degrees",left,-0.4,54,32,clockwise,26
39,138,168,124,"(0,18] degrees",right,0.4,104,138,anticlockwise,-14
117,150,8,121,"(18,36] degrees",neutral,0.4,138,150,anticlockwise,-29
165,11,172,115,"(0,18] degrees",left,-0.4,183,165,clockwise,7
87,137,60,156,"(18,36] degrees",right,0.4,92,137,clockwise,19
137,58,125,17,"(0,18] degrees",neutral,-0.4,130,137,anticlockwise,-12
61,109,35,154,"(18,36] degrees",left,-0.4,40,61,anticlockwise,-26
18,54,151,68,"(0,18] degrees",right,0.4,82,54,clockwise,14
151,86,174,118,"(18,36] degrees",neutral,0.4,68,86,clockwise,32
89,10,73,34,"(0,18] degrees",left,-0.4,50,89,anticlockwise,-16
30,166,169,139,"(18,36] degrees",right,0.4,151,166,anticlockwise,-27
25,127,40,147,"(0,18] degrees",neutral,-0.4,36,25,clockwise,15
71,140,93,26,"(18,36] degrees",left,-0.4,52,71,clockwise,22
161,115,137,110,"(0,18] degrees",right,0.4,98,115,anticlockwise,-5
24,161,6,139,"(18,36] degrees",neutral,0.4,130,161,anticlockwise,-22
177,110,178,136,"(0,18] degrees",left,-0.4,207,177,clockwise,1
158,0,62,24,"(18,36] degrees",right,0.4,-11,0,clockwise,24
122,70,105,156,"(0,18] degrees",neutral,-0.4,145,122,anticlockwise,-17
2,77,-26,123,"(18,36] degrees",left,-0.4,19,2,anticlockwise,-28
175,149,65,165,"(0,18] degrees",right,0.4,155,149,clockwise,16
31,59,27,84,"(18,36] degrees",neutral,0.4,58,59,clockwise,25
164,25,162,135,"(0,18] degrees",left,-0.4,201,164,anticlockwise,-2
39,6,111,-16,"(18,36] degrees",right,0.4,37,6,anticlockwise,-22
25,87,38,97,"(0,18] degrees",neutral,-0.4,-16,25,clockwise,13
174,95,206,162,"(18,36] degrees",left,-0.4,191,174,clockwise,32
165,138,111,135,"(0,18] degrees",right,0.4,120,138,anticlockwise,-3
39,80,149,61,"(18,36] degrees",neutral,0.4,56,80,anticlockwise,-19
137,24,155,55,"(0,18] degrees",left,-0.4,101,137,clockwise,18
98,162,158,195,"(18,36] degrees",right,0.4,127,162,clockwise,33
101,135,92,36,"(0,18] degrees",neutral,-0.4,118,101,anticlockwise,-9
11,103,-18,55,"(18,36] degrees",left,-0.4,23,11,anticlockwise,-29
32,153,48,163,"(0,18] degrees",right,0.4,143,153,clockwise,10
88,19,74,50,"(18,36] degrees",neutral,0.4,-26,19,clockwise,31
148,98,141,22,"(0,18] degrees",left,-0.4,119,148,anticlockwise,-7
171,117,23,96,"(18,36] degrees",right,0.4,87,117,anticlockwise,-21
145,101,147,18,"(0,18] degrees",neutral,-0.4,178,145,clockwise,2
111,0,147,57,"(18,36] degrees",left,-0.4,98,111,clockwise,36
136,115,9,113,"(0,18] degrees",right,0.4,76,115,anticlockwise,-2
81,24,117,0,"(18,36] degrees",neutral,0.4,40,24,anticlockwise,-24
21,132,27,163,"(0,18] degrees",left,-0.4,19,21,clockwise,6
98,163,45,183,"(18,36] degrees",right,0.4,170,163,clockwise,20
52,109,47,68,"(0,18] degrees",neutral,-0.4,43,52,anticlockwise,-5
163,47,131,26,"(18,36] degrees",left,-0.4,132,163,anticlockwise,-32
142,58,134,71,"(0,18] degrees",right,0.4,89,58,clockwise,13
92,51,112,73,"(18,36] degrees",neutral,0.4,37,51,clockwise,22
94,24,77,173,"(0,18] degrees",left,-0.4,66,94,anticlockwise,-17
106,67,162,36,"(18,36] degrees",right,0.4,69,67,anticlockwise,-31
96,44,109,8,"(0,18] degrees",neutral,-0.4,59,96,clockwise,13
17,132,50,94,"(18,36] degrees",left,-0.4,3,17,clockwise,33
57,137,60,134,"(0,18] degrees",right,0.4,93,137,anticlockwise,-3
176,84,5,52,"(18,36] degrees",neutral,0.4,71,84,anticlockwise,-32
175,27,182,41,"(0,18] degrees",left,-0.4,160,175,clockwise,7
129,163,100,195,"(18,36] degrees",right,0.4,175,163,clockwise,32
175,131,168,91,"(0,18] degrees",neutral,-0.4,131,175,anticlockwise,-7
135,88,103,81,"(18,36] degrees",left,-0.4,107,135,anticlockwise,-32
87,178,123,192,"(0,18] degrees",right,0.4,147,178,clockwise,14
143,122,121,147,"(18,36] degrees",neutral,0.4,104,122,clockwise,25
163,137,146,54,"(0,18] degrees",left,-0.4,193,163,anticlockwise,-17
