left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
167,76,179,40,"(0,18] degrees",neutral,-0.4,184,167,clockwise,12
66,135,99,8,"(18,36] degrees",left,-0.4,50,66,clockwise,33
142,45,111,40,"(0,18] degrees",right,0.4,34,45,anticlockwise,-5
127,26,36,-1,"(18,36] degrees",neutral,0.4,9,26,anticlockwise,-27
38,144,47,97,"(0,18] degrees",left,-0.4,35,38,clockwise,9
90,7,75,43,"(18,36] degrees",right,0.4,40,7,clockwise,36
9,29,2,98,"(0,18] degrees",neutral,-0.4,-1,9,anticlockwise,-7
47,4,21,150,"(18,36] degrees",left,-0.4,69,47,anticlockwise,-26
166,113,27,131,"(0,18] degrees",right,0.4,95,113,clockwise,18
11,88,44,110,"(18,36] degrees",neutral,0.4,64,88,clockwise,22
0,23,-14,107,"(0,18] degrees",left,-0.4,4,0,anticlockwise,-14
80,146,95,123,"(18,36] degrees",right,0.4,133,146,anticlockwise,-23
38,68,53,12,"(0,18] degrees",neutral,-0.4,34,38,clockwise,15
112,6,147,104,"(18,36] degrees",left,-0.4,143,112,clockwise,35
17,41,94,26,"(0,18] degrees",right,0.4,7,41,anticlockwise,-15
172,107,126,81,"(18,36] degrees",neutral,0.4,77,107,anticlockwise,-26
48,127,54,159,"(0,18] degrees",left,-0.4,12,48,clockwise,6
149,115,75,141,"(18,36] degrees",right,0.4,94,115,clockwise,26
148,87,138,4,"(0,18] degrees",neutral,-0.4,135,148,anticlockwise,-10
49,111,26,116,"(18,36] degrees",left,-0.4,20,49,anticlockwise,-23
71,117,85,119,"(0,18] degrees",right,0.4,97,117,clockwise,2
101,70,34,102,"(18,36] degrees",neutral,0.4,25,70,clockwise,32
70,109,59,4,"(0,18] degrees",left,-0.4,59,70,anticlockwise,-11
69,39,111,13,"(18,36] degrees",right,0.4,15,39,anticlockwise,-26
171,148,181,133,"(0,18] degrees",neutral,-0.4,188,171,clockwise,10
71,162,90,159,"(18,36] degrees",left,-0.4,84,71,clockwise,19
38,6,92,-3,"(0,18] degrees",right,0.4,-37,6,anticlockwise,-9
15,77,76,45,"(18,36] degrees",neutral,0.4,77,77,anticlockwise,-32
112,75,120,97,"(0,18] degrees",left,-0.4,82,112,clockwise,8
