left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
9,89,16,120,"(0,18] degrees",neutral,-0.4,6,9,clockwise,7
115,75,151,106,"(18,36] degrees",left,-0.4,89,115,clockwise,36
76,111,159,101,"(0,18] degrees",right,0.4,102,111,anticlockwise,-10
53,141,25,108,"(18,36] degrees",neutral,0.4,186,141,anticlockwise,-33
155,176,169,134,"(0,18] degrees",left,-0.4,151,155,clockwise,14
77,45,101,69,"(18,36] degrees",right,0.4,51,45,clockwise,24
119,45,101,80,"(0,18] degrees",neutral,-0.4,162,119,anticlockwise,-18
41,134,13,95,"(18,36] degrees",left,-0.4,71,41,anticlockwise,-28
52,146,54,151,"(0,18] degrees",right,0.4,180,146,clockwise,5
123,18,100,45,"(18,36] degrees",neutral,0.4,-7,18,clockwise,27
39,173,32,6,"(0,18] degrees",left,-0.4,9,39,anticlockwise,-7
99,59,171,34,"(18,36] degrees",right,0.4,78,59,anticlockwise,-25
89,16,97,162,"(0,18] degrees",neutral,-0.4,63,89,clockwise,8
104,144,139,17,"(18,36] degrees",left,-0.4,126,104,clockwise,35
154,11,122,-1,"(0,18] degrees",right,0.4,54,11,anticlockwise,-12
96,21,137,-6,"(18,36] degrees",neutral,0.4,57,21,anticlockwise,-27
26,50,32,119,"(0,18] degrees",left,-0.4,5,26,clockwise,6
72,15,14,35,"(18,36] degrees",right,0.4,-5,15,clockwise,20
89,115,80,166,"(0,18] degrees",neutral,-0.4,123,89,anticlockwise,-9
56,158,28,167,"(18,36] degrees",left,-0.4,27,56,anticlockwise,-28
38,144,134,160,"(0,18] degrees",right,0.4,114,144,clockwise,16
40,12,159,33,"(18,36] degrees",neutral,0.4,-27,12,clockwise,21
17,75,6,163,"(0,18] degrees",left,-0.4,18,17,anticlockwise,-11
100,41,113,17,"(18,36] degrees",right,0.4,85,41,anticlockwise,-24
33,7,37,160,"(0,18] degrees",neutral,-0.4,26,33,clockwise,4
9,126,44,95,"(18,36] degrees",left,-0.4,28,9,clockwise,35
37,154,15,143,"(0,18] degrees",right,0.4,174,154,anticlockwise,-11
125,176,86,157,"(18,36] degrees",neutral,0.4,203,176,anticlockwise,-19
75,172,86,3,"(0,18] degrees",left,-0.4,87,75,clockwise,11
83,157,76,179,"(18,36] degrees",right,0.4,168,157,clockwise,22
33,97,23,80,"(0,18] degrees",neutral,-0.4,66,33,anticlockwise,-10
