left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
125,178,132,176,"(0,18] degrees",neutral,-0.4,158,125,clockwise,7
114,5,141,6,"(18,36] degrees",left,-0.4,89,114,clockwise,27
4,119,86,115,"(0,18] degrees",right,0.4,126,119,anticlockwise,-4
70,10,77,-16,"(18,36] degrees",neutral,0.4,-9,10,anticlockwise,-26
142,12,158,19,"(0,18] degrees",left,-0.4,105,142,clockwise,16
33,4,130,34,"(18,36] degrees",right,0.4,-18,4,clockwise,30
98,33,84,146,"(0,18] degrees",neutral,-0.4,94,98,anticlockwise,-14
141,92,109,81,"(18,36] degrees",left,-0.4,147,141,anticlockwise,-32
134,160,101,161,"(0,18] degrees",right,0.4,195,160,clockwise,1
114,7,92,31,"(18,36] degrees",neutral,0.4,3,7,clockwise,24
9,134,6,139,"(0,18] degrees",left,-0.4,3,9,anticlockwise,-3
17,111,116,78,"(18,36] degrees",right,0.4,113,111,anticlockwise,-33
70,31,85,49,"(0,18] degrees",neutral,-0.4,30,70,clockwise,15
89,41,109,83,"(18,36] degrees",left,-0.4,66,89,clockwise,20
27,112,134,96,"(0,18] degrees",right,0.4,135,112,anticlockwise,-16
143,0,10,-21,"(18,36] degrees",neutral,0.4,-16,0,anticlockwise,-21
85,32,100,165,"(0,18] degrees",left,-0.4,88,85,clockwise,15
150,77,144,104,"(18,36] degrees",right,0.4,43,77,clockwise,27
28,77,21,173,"(0,18] degrees",neutral,-0.4,73,28,anticlockwise,-7
124,52,91,36,"(18,36] degrees",left,-0.4,112,124,anticlockwise,-33
95,128,3,141,"(0,18] degrees",right,0.4,117,128,clockwise,13
151,70,19,104,"(18,36] degrees",neutral,0.4,32,70,clockwise,34
117,7,105,149,"(0,18] degrees",left,-0.4,89,117,anticlockwise,-12
111,25,51,-8,"(18,36] degrees",right,0.4,38,25,anticlockwise,-33
53,142,71,38,"(0,18] degrees",neutral,-0.4,9,53,clockwise,18
81,31,111,15,"(18,36] degrees",left,-0.4,124,81,clockwise,30
167,100,75,99,"(0,18] degrees",right,0.4,145,100,anticlockwise,-1
158,71,26,46,"(18,36] degrees",neutral,0.4,97,71,anticlockwise,-25
146,74,152,64,"(0,18] degrees",left,-0.4,106,146,clockwise,6
25,119,48,152,"(18,36] degrees",right,0.4,144,119,clockwise,33
177,25,161,58,"(0,18] degrees",neutral,-0.4,183,177,anticlockwise,-16
59,175,35,110,"(18,36] degrees",left,-0.4,85,59,anticlockwise,-24
6,66,17,74,"(0,18] degrees",right,0.4,88,66,clockwise,8
144,97,45,117,"(18,36] degrees",neutral,0.4,121,97,clockwise,20
71,17,69,169,"(0,18] degrees",left,-0.4,57,71,anticlockwise,-2
90,22,44,-2,"(18,36] degrees",right,0.4,65,22,anticlockwise,-24
18,130,24,77,"(0,18] degrees",neutral,-0.4,13,18,clockwise,6
88,147,112,87,"(18,36] degrees",left,-0.4,63,88,clockwise,24
163,82,38,73,"(0,18] degrees",right,0.4,89,82,anticlockwise,-9
64,133,45,103,"(18,36] degrees",neutral,0.4,138,133,anticlockwise,-30
77,129,95,121,"(0,18] degrees",left,-0.4,38,77,clockwise,18
15,147,50,166,"(18,36] degrees",right,0.4,179,147,clockwise,19
178,22,162,65,"(0,18] degrees",neutral,-0.4,200,178,anticlockwise,-16
95,28,75,96,"(18,36] degrees",left,-0.4,103,95,anticlockwise,-20
157,23,66,40,"(0,18] degrees",right,0.4,30,23,clockwise,17
55,91,168,113,"(18,36] degrees",neutral,0.4,120,91,clockwise,22
119,151,105,20,"(0,18] degrees",left,-0.4,119,119,anticlockwise,-14
61,28,58,6,"(18,36] degrees",right,0.4,49,28,anticlockwise,-22
91,6,98,5,"(0,18] degrees",neutral,-0.4,101,91,clockwise,7
147,102,170,82,"(18,36] degrees",left,-0.4,127,147,clockwise,23
3,106,78,101,"(0,18] degrees",right,0.4,96,106,anticlockwise,-5
144,41,45,19,"(18,36] degrees",neutral,0.4,55,41,anticlockwise,-22
22,49,26,57,"(0,18] degrees",left,-0.4,-15,22,clockwise,4
103,159,167,194,"(18,36] degrees",right,0.4,150,159,clockwise,35
113,60,99,56,"(0,18] degrees",neutral,-0.4,116,113,anticlockwise,-14
103,61,72,122,"(18,36] degrees",left,-0.4,81,103,anticlockwise,-31
55,129,25,146,"(0,18] degrees",right,0.4,95,129,clockwise,17
30,179,160,215,"(18,36] degrees",neutral,0.4,142,179,clockwise,36
18,157,16,105,"(0,18] degrees",left,-0.4,-11,18,anticlockwise,-2
10,78,105,53,"(18,36] degrees",right,0.4,111,78,anticlockwise,-25
133,158,151,88,"(0,18] degrees",neutral,-0.4,117,133,clockwise,18
165,14,190,60,"(18,36] degrees",left,-0.4,196,165,clockwise,25
27,84,0,68,"(0,18] degrees",right,0.4,80,84,anticlockwise,-16
41,171,125,146,"(18,36] degrees",neutral,0.4,145,171,anticlockwise,-25
28,104,33,119,"(0,18] degrees",left,-0.4,62,28,clockwise,5
64,120,48,139,"(18,36] degrees",right,0.4,76,120,clockwise,19
88,0,77,103,"(0,18] degrees",neutral,-0.4,46,88,anticlockwise,-11
35,12,16,69,"(18,36] degrees",left,-0.4,52,35,anticlockwise,-19
99,159,148,168,"(0,18] degrees",right,0.4,146,159,clockwise,9
165,72,3,105,"(18,36] degrees",neutral,0.4,38,72,clockwise,33
175,51,161,76,"(0,18] degrees",left,-0.4,203,175,anticlockwise,-14
28,80,114,58,"(18,36] degrees",right,0.4,120,80,anticlockwise,-22
178,62,180,120,"(0,18] degrees",neutral,-0.4,211,178,clockwise,2
57,115,87,110,"(18,36] degrees",left,-0.4,22,57,clockwise,30
45,129,88,119,"(0,18] degrees",right,0.4,118,129,anticlockwise,-10
68,178,11,147,"(18,36] degrees",neutral,0.4,206,178,anticlockwise,-31
146,106,158,84,"(0,18] degrees",left,-0.4,180,146,clockwise,12
139,111,45,145,"(18,36] degrees",right,0.4,103,111,clockwise,34
75,171,70,42,"(0,18] degrees",neutral,-0.4,46,75,anticlockwise,-5
19,58,-8,15,"(18,36] degrees",left,-0.4,-23,19,anticlockwise,-27
149,35,168,40,"(0,18] degrees",right,0.4,23,35,clockwise,5
127,80,175,116,"(18,36] degrees",neutral,0.4,37,80,clockwise,36
164,126,161,128,"(0,18] degrees",left,-0.4,206,164,anticlockwise,-3
59,3,136,-17,"(18,36] degrees",right,0.4,-4,3,anticlockwise,-20
12,172,16,47,"(0,18] degrees",neutral,-0.4,47,12,clockwise,4
152,85,171,96,"(18,36] degrees",left,-0.4,133,152,clockwise,19
135,64,175,51,"(0,18] degrees",right,0.4,32,64,anticlockwise,-13
145,27,140,7,"(18,36] degrees",neutral,0.4,28,27,anticlockwise,-20
120,41,135,107,"(0,18] degrees",left,-0.4,127,120,clockwise,15
157,92,60,117,"(18,36] degrees",right,0.4,104,92,clockwise,25
116,161,100,141,"(0,18] degrees",neutral,-0.4,111,116,anticlockwise,-16
26,85,-8,146,"(18,36] degrees",left,-0.4,-11,26,anticlockwise,-34
3,35,170,48,"(0,18] degrees",right,0.4,67,35,clockwise,13
132,78,9,97,"(18,36] degrees",neutral,0.4,35,78,clockwise,19
52,10,35,157,"(0,18] degrees",left,-0.4,17,52,anticlockwise,-17
47,83,90,57,"(18,36] degrees",right,0.4,84,83,anticlockwise,-26
