left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
66,12,82,48,"(0,18] degrees",neutral,-0.4,52,66,clockwise,16
83,134,104,81,"(18,36] degrees",left,-0.4,38,83,clockwise,21
135,53,160,47,"(0,18] degrees",right,0.4,45,53,anticlockwise,-6
150,110,166,76,"(18,36] degrees",neutral,0.4,112,110,anticlockwise,-34
114,86,128,29,"(0,18] degrees",left,-0.4,72,114,clockwise,14
72,8,115,31,"(18,36] degrees",right,0.4,40,8,clockwise,23
8,53,-7,134,"(0,18] degrees",neutral,-0.4,-2,8,anticlockwise,-15
119,3,95,46,"(18,36] degrees",left,-0.4,157,119,anticlockwise,-24
123,21,115,25,"(0,18] degrees",right,0.4,35,21,clockwise,4
95,19,108,44,"(18,36] degrees",neutral,0.4,-7,19,clockwise,25
90,18,73,96,"(0,18] degrees",left,-0.4,81,90,anticlockwise,-17
124,21,31,1,"(18,36] degrees",right,0.4,20,21,anticlockwise,-20
1,153,6,36,"(0,18] degrees",neutral,-0.4,-44,1,clockwise,5
169,133,205,130,"(18,36] degrees",left,-0.4,196,169,clockwise,36
145,49,166,41,"(0,18] degrees",right,0.4,12,49,anticlockwise,-8
43,93,135,68,"(18,36] degrees",neutral,0.4,51,93,anticlockwise,-25
11,122,16,45,"(0,18] degrees",left,-0.4,-28,11,clockwise,5
66,96,176,126,"(18,36] degrees",right,0.4,103,96,clockwise,30
87,175,73,104,"(0,18] degrees",neutral,-0.4,79,87,anticlockwise,-14
174,22,148,107,"(18,36] degrees",left,-0.4,190,174,anticlockwise,-26
91,133,81,147,"(0,18] degrees",right,0.4,158,133,clockwise,14
40,164,167,190,"(18,36] degrees",neutral,0.4,164,164,clockwise,26
167,121,165,126,"(0,18] degrees",left,-0.4,198,167,anticlockwise,-2
20,149,160,126,"(18,36] degrees",right,0.4,138,149,anticlockwise,-23
150,171,158,120,"(0,18] degrees",neutral,-0.4,108,150,clockwise,8
118,0,145,92,"(18,36] degrees",left,-0.4,161,118,clockwise,27
152,21,102,14,"(0,18] degrees",right,0.4,52,21,anticlockwise,-7
114,156,86,127,"(18,36] degrees",neutral,0.4,165,156,anticlockwise,-29
52,178,70,110,"(0,18] degrees",left,-0.4,22,52,clockwise,18
6,157,70,193,"(18,36] degrees",right,0.4,137,157,clockwise,36
179,118,168,94,"(0,18] degrees",neutral,-0.4,184,179,anticlockwise,-11
165,26,140,163,"(18,36] degrees",left,-0.4,164,165,anticlockwise,-25
63,26,136,33,"(0,18] degrees",right,0.4,22,26,clockwise,7
100,16,177,49,"(18,36] degrees",neutral,0.4,-24,16,clockwise,33
69,93,64,31,"(0,18] degrees",left,-0.4,68,69,anticlockwise,-5
169,94,82,59,"(18,36] degrees",right,0.4,130,94,anticlockwise,-35
31,162,34,115,"(0,18] degrees",neutral,-0.4,73,31,clockwise,3
111,21,144,27,"(18,36] degrees",left,-0.4,141,111,clockwise,33
149,122,0,121,"(0,18] degrees",right,0.4,159,122,anticlockwise,-1
130,79,131,51,"(18,36] degrees",neutral,0.4,66,79,anticlockwise,-28
39,105,55,88,"(0,18] degrees",left,-0.4,18,39,clockwise,16
