left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
140,61,156,39,"(0,18] degrees",neutral,-0.4,175,140,clockwise,16
18,158,42,139,"(18,36] degrees",left,-0.4,25,18,clockwise,24
161,124,33,108,"(0,18] degrees",right,0.4,108,124,anticlockwise,-16
12,34,154,1,"(18,36] degrees",neutral,0.4,-5,34,anticlockwise,-33
160,94,161,14,"(0,18] degrees",left,-0.4,196,160,clockwise,1
43,101,92,124,"(18,36] degrees",right,0.4,125,101,clockwise,23
179,53,166,81,"(0,18] degrees",neutral,-0.4,199,179,anticlockwise,-13
132,7,105,25,"(18,36] degrees",left,-0.4,152,132,anticlockwise,-27
74,49,20,50,"(0,18] degrees",right,0.4,24,49,clockwise,1
121,12,177,34,"(18,36] degrees",neutral,0.4,44,12,clockwise,22
149,77,145,16,"(0,18] degrees",left,-0.4,189,149,anticlockwise,-4
90,70,76,35,"(18,36] degrees",right,0.4,90,70,anticlockwise,-35
55,176,64,104,"(0,18] degrees",neutral,-0.4,36,55,clockwise,9
7,104,30,76,"(18,36] degrees",left,-0.4,-35,7,clockwise,23
38,3,117,-4,"(0,18] degrees",right,0.4,-24,3,anticlockwise,-7
59,117,1,89,"(18,36] degrees",neutral,0.4,95,117,anticlockwise,-28
126,170,127,150,"(0,18] degrees",left,-0.4,166,126,clockwise,1
41,82,27,117,"(18,36] degrees",right,0.4,113,82,clockwise,35
146,124,134,171,"(0,18] degrees",neutral,-0.4,130,146,anticlockwise,-12
17,74,-13,99,"(18,36] degrees",left,-0.4,49,17,anticlockwise,-30
152,6,139,24,"(0,18] degrees",right,0.4,22,6,clockwise,18
86,117,68,139,"(18,36] degrees",neutral,0.4,158,117,clockwise,22
60,82,44,98,"(0,18] degrees",left,-0.4,47,60,anticlockwise,-16
109,3,174,-28,"(18,36] degrees",right,0.4,-7,3,anticlockwise,-31
73,24,85,54,"(0,18] degrees",neutral,-0.4,49,73,clockwise,12
134,93,158,84,"(18,36] degrees",left,-0.4,109,134,clockwise,24
137,83,37,82,"(0,18] degrees",right,0.4,117,83,anticlockwise,-1
53,125,172,106,"(18,36] degrees",neutral,0.4,92,125,anticlockwise,-19
111,27,129,88,"(0,18] degrees",left,-0.4,103,111,clockwise,18
153,102,71,123,"(18,36] degrees",right,0.4,62,102,clockwise,21
143,55,129,6,"(0,18] degrees",neutral,-0.4,181,143,anticlockwise,-14
80,141,55,128,"(18,36] degrees",left,-0.4,44,80,anticlockwise,-25
163,116,179,117,"(0,18] degrees",right,0.4,145,116,clockwise,1
66,17,11,44,"(18,36] degrees",neutral,0.4,54,17,clockwise,27
117,42,108,67,"(0,18] degrees",left,-0.4,124,117,anticlockwise,-9
103,58,136,24,"(18,36] degrees",right,0.4,78,58,anticlockwise,-34
139,109,155,115,"(0,18] degrees",neutral,-0.4,137,139,clockwise,16
121,52,157,122,"(18,36] degrees",left,-0.4,165,121,clockwise,36
173,117,21,114,"(0,18] degrees",right,0.4,151,117,anticlockwise,-3
152,120,6,85,"(18,36] degrees",neutral,0.4,94,120,anticlockwise,-35
52,101,57,19,"(0,18] degrees",left,-0.4,84,52,clockwise,5
23,50,20,82,"(18,36] degrees",right,0.4,67,50,clockwise,32
108,164,101,152,"(0,18] degrees",neutral,-0.4,149,108,anticlockwise,-7
71,15,36,97,"(18,36] degrees",left,-0.4,54,71,anticlockwise,-35
108,164,112,172,"(0,18] degrees",right,0.4,195,164,clockwise,8
164,67,170,88,"(18,36] degrees",neutral,0.4,62,67,clockwise,21
58,105,40,143,"(0,18] degrees",left,-0.4,28,58,anticlockwise,-18
73,35,97,-1,"(18,36] degrees",right,0.4,69,35,anticlockwise,-36
121,73,139,47,"(0,18] degrees",neutral,-0.4,148,121,clockwise,18
156,92,185,50,"(18,36] degrees",left,-0.4,136,156,clockwise,29
77,159,22,156,"(0,18] degrees",right,0.4,181,159,anticlockwise,-3
121,172,70,138,"(18,36] degrees",neutral,0.4,205,172,anticlockwise,-34
91,67,107,23,"(0,18] degrees",left,-0.4,86,91,clockwise,16
74,51,128,75,"(18,36] degrees",right,0.4,69,51,clockwise,24
151,45,137,108,"(0,18] degrees",neutral,-0.4,157,151,anticlockwise,-14
120,1,100,25,"(18,36] degrees",left,-0.4,115,120,anticlockwise,-20
73,38,170,46,"(0,18] degrees",right,0.4,19,38,clockwise,8
99,63,135,97,"(18,36] degrees",neutral,0.4,62,63,clockwise,34
9,148,-4,46,"(0,18] degrees",left,-0.4,47,9,anticlockwise,-13
61,177,55,148,"(18,36] degrees",right,0.4,216,177,anticlockwise,-29
11,162,20,42,"(0,18] degrees",neutral,-0.4,8,11,clockwise,9
176,37,195,65,"(18,36] degrees",left,-0.4,217,176,clockwise,19
16,56,161,41,"(0,18] degrees",right,0.4,31,56,anticlockwise,-15
147,62,169,27,"(18,36] degrees",neutral,0.4,80,62,anticlockwise,-35
22,122,36,106,"(0,18] degrees",left,-0.4,24,22,clockwise,14
32,139,59,167,"(18,36] degrees",right,0.4,178,139,clockwise,28
129,36,121,159,"(0,18] degrees",neutral,-0.4,150,129,anticlockwise,-8
118,27,97,158,"(18,36] degrees",left,-0.4,104,118,anticlockwise,-21
22,98,40,113,"(0,18] degrees",right,0.4,62,98,clockwise,15
117,94,44,124,"(18,36] degrees",neutral,0.4,131,94,clockwise,30
74,128,62,161,"(0,18] degrees",left,-0.4,111,74,anticlockwise,-12
80,105,137,73,"(18,36] degrees",right,0.4,128,105,anticlockwise,-32
50,158,57,131,"(0,18] degrees",neutral,-0.4,91,50,clockwise,7
18,107,54,94,"(18,36] degrees",left,-0.4,6,18,clockwise,36
2,120,4,114,"(0,18] degrees",right,0.4,143,120,anticlockwise,-6
68,95,40,70,"(18,36] degrees",neutral,0.4,136,95,anticlockwise,-25
140,171,141,98,"(0,18] degrees",left,-0.4,150,140,clockwise,1
102,157,82,193,"(18,36] degrees",right,0.4,184,157,clockwise,36
103,44,102,36,"(0,18] degrees",neutral,-0.4,66,103,anticlockwise,-1
136,171,106,32,"(18,36] degrees",left,-0.4,138,136,anticlockwise,-30
12,43,104,54,"(0,18] degrees",right,0.4,12,43,clockwise,11
132,160,137,189,"(18,36] degrees",neutral,0.4,183,160,clockwise,29
18,164,8,65,"(0,18] degrees",left,-0.4,4,18,anticlockwise,-10
172,24,38,-9,"(18,36] degrees",right,0.4,33,24,anticlockwise,-33
174,91,176,135,"(0,18] degrees",neutral,-0.4,133,174,clockwise,2
162,17,195,57,"(18,36] degrees",left,-0.4,165,162,clockwise,33
17,158,110,155,"(0,18] degrees",right,0.4,145,158,anticlockwise,-3
32,170,10,135,"(18,36] degrees",neutral,0.4,130,170,anticlockwise,-35
4,56,6,32,"(0,18] degrees",left,-0.4,33,4,clockwise,2
136,164,84,200,"(18,36] degrees",right,0.4,162,164,clockwise,36
49,92,38,143,"(0,18] degrees",neutral,-0.4,51,49,anticlockwise,-11
89,62,65,37,"(18,36] degrees",left,-0.4,131,89,anticlockwise,-24
8,121,12,131,"(0,18] degrees",right,0.4,136,121,clockwise,10
87,7,122,32,"(18,36] degrees",neutral,0.4,16,7,clockwise,25
28,102,14,129,"(0,18] degrees",left,-0.4,-3,28,anticlockwise,-14
136,64,165,33,"(18,36] degrees",right,0.4,54,64,anticlockwise,-31
124,93,140,1,"(0,18] degrees",neutral,-0.4,103,124,clockwise,16
99,58,119,29,"(18,36] degrees",left,-0.4,111,99,clockwise,20
99,60,123,42,"(0,18] degrees",right,0.4,47,60,anticlockwise,-18
100,149,62,119,"(18,36] degrees",neutral,0.4,170,149,anticlockwise,-30
84,32,99,178,"(0,18] degrees",left,-0.4,45,84,clockwise,15
46,14,67,42,"(18,36] degrees",right,0.4,56,14,clockwise,28
166,65,163,137,"(0,18] degrees",neutral,-0.4,167,166,anticlockwise,-3
93,132,61,22,"(18,36] degrees",left,-0.4,126,93,anticlockwise,-32
165,29,103,42,"(0,18] degrees",right,0.4,65,29,clockwise,13
174,89,10,110,"(18,36] degrees",neutral,0.4,56,89,clockwise,21
89,17,76,6,"(0,18] degrees",left,-0.4,87,89,anticlockwise,-13
172,29,117,-2,"(18,36] degrees",right,0.4,15,29,anticlockwise,-31
63,170,66,21,"(0,18] degrees",neutral,-0.4,86,63,clockwise,3
66,145,96,6,"(18,36] degrees",left,-0.4,45,66,clockwise,30
21,100,114,91,"(0,18] degrees",right,0.4,122,100,anticlockwise,-9
25,78,124,49,"(18,36] degrees",neutral,0.4,105,78,anticlockwise,-29
148,44,158,111,"(0,18] degrees",left,-0.4,152,148,clockwise,10
3,160,128,187,"(18,36] degrees",right,0.4,186,160,clockwise,27
110,40,104,132,"(0,18] degrees",neutral,-0.4,104,110,anticlockwise,-6
170,29,138,20,"(18,36] degrees",left,-0.4,201,170,anticlockwise,-32
68,137,1,151,"(0,18] degrees",right,0.4,141,137,clockwise,14
57,159,97,195,"(18,36] degrees",neutral,0.4,119,159,clockwise,36
23,148,11,116,"(0,18] degrees",left,-0.4,-17,23,anticlockwise,-12
174,108,119,77,"(18,36] degrees",right,0.4,137,108,anticlockwise,-31
137,19,138,103,"(0,18] degrees",neutral,-0.4,130,137,clockwise,1
149,60,177,33,"(18,36] degrees",left,-0.4,146,149,clockwise,28
142,177,137,165,"(0,18] degrees",right,0.4,142,177,anticlockwise,-12
77,135,159,107,"(18,36] degrees",neutral,0.4,151,135,anticlockwise,-28
168,9,180,21,"(0,18] degrees",left,-0.4,145,168,clockwise,12
16,40,94,67,"(18,36] degrees",right,0.4,16,40,clockwise,27
153,132,152,111,"(0,18] degrees",neutral,-0.4,121,153,anticlockwise,-1
166,115,141,162,"(18,36] degrees",left,-0.4,146,166,anticlockwise,-25
83,171,136,172,"(0,18] degrees",right,0.4,147,171,clockwise,1
52,161,64,194,"(18,36] degrees",neutral,0.4,144,161,clockwise,33
135,92,118,155,"(0,18] degrees",left,-0.4,144,135,anticlockwise,-17
103,145,50,123,"(18,36] degrees",right,0.4,132,145,anticlockwise,-22
177,51,187,160,"(0,18] degrees",neutral,-0.4,218,177,clockwise,10
49,141,73,28,"(18,36] degrees",left,-0.4,58,49,clockwise,24
28,86,107,73,"(0,18] degrees",right,0.4,105,86,anticlockwise,-13
55,125,46,101,"(18,36] degrees",neutral,0.4,151,125,anticlockwise,-24
151,67,158,124,"(0,18] degrees",left,-0.4,178,151,clockwise,7
173,20,25,52,"(18,36] degrees",right,0.4,9,20,clockwise,32
143,66,126,78,"(0,18] degrees",neutral,-0.4,179,143,anticlockwise,-17
11,70,-19,41,"(18,36] degrees",left,-0.4,50,11,anticlockwise,-30
149,61,51,79,"(0,18] degrees",right,0.4,39,61,clockwise,18
124,101,23,126,"(18,36] degrees",neutral,0.4,99,101,clockwise,25
151,101,142,57,"(0,18] degrees",left,-0.4,138,151,anticlockwise,-9
24,62,176,32,"(18,36] degrees",right,0.4,62,62,anticlockwise,-30
81,108,97,155,"(0,18] degrees",neutral,-0.4,119,81,clockwise,16
4,93,36,174,"(18,36] degrees",left,-0.4,-12,4,clockwise,32
