left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
125,10,140,112,"(0,18] degrees",neutral,-0.4,105,125,clockwise,15
170,11,203,97,"(18,36] degrees",left,-0.4,133,170,clockwise,33
58,102,70,90,"(0,18] degrees",right,0.4,145,102,anticlockwise,-12
113,51,104,23,"(18,36] degrees",neutral,0.4,77,51,anticlockwise,-28
129,37,142,114,"(0,18] degrees",left,-0.4,126,129,clockwise,13
156,50,162,84,"(18,36] degrees",right,0.4,53,50,clockwise,34
5,29,3,99,"(0,18] degrees",neutral,-0.4,-39,5,anticlockwise,-2
144,66,125,88,"(18,36] degrees",left,-0.4,126,144,anticlockwise,-19
3,153,139,168,"(0,18] degrees",right,0.4,179,153,clockwise,15
130,72,61,105,"(18,36] degrees",neutral,0.4,63,72,clockwise,33
115,78,111,18,"(0,18] degrees",left,-0.4,73,115,anticlockwise,-4
61,18,129,-3,"(18,36] degrees",right,0.4,38,18,anticlockwise,-21
164,133,168,141,"(0,18] degrees",neutral,-0.4,178,164,clockwise,4
129,66,160,69,"(18,36] degrees",left,-0.4,108,129,clockwise,31
116,154,30,151,"(0,18] degrees",right,0.4,182,154,anticlockwise,-3
123,78,106,55,"(18,36] degrees",neutral,0.4,40,78,anticlockwise,-23
65,89,78,28,"(0,18] degrees",left,-0.4,80,65,clockwise,13
8,145,68,172,"(18,36] degrees",right,0.4,128,145,clockwise,27
143,118,135,67,"(0,18] degrees",neutral,-0.4,168,143,anticlockwise,-8
1,43,-23,25,"(18,36] degrees",left,-0.4,16,1,anticlockwise,-24
30,103,73,111,"(0,18] degrees",right,0.4,97,103,clockwise,8
10,38,37,67,"(18,36] degrees",neutral,0.4,11,38,clockwise,29
40,121,32,135,"(0,18] degrees",left,-0.4,26,40,anticlockwise,-8
6,60,105,31,"(18,36] degrees",right,0.4,76,60,anticlockwise,-29
126,161,130,85,"(0,18] degrees",neutral,-0.4,151,126,clockwise,4
92,71,119,160,"(18,36] degrees",left,-0.4,55,92,clockwise,27
138,5,131,-10,"(0,18] degrees",right,0.4,-3,5,anticlockwise,-15
92,24,122,-3,"(18,36] degrees",neutral,0.4,52,24,anticlockwise,-27
20,138,23,104,"(0,18] degrees",left,-0.4,62,20,clockwise,3
64,43,133,73,"(18,36] degrees",right,0.4,17,43,clockwise,30
25,0,15,116,"(0,18] degrees",neutral,-0.4,19,25,anticlockwise,-10
51,85,16,49,"(18,36] degrees",left,-0.4,15,51,anticlockwise,-35
145,101,25,110,"(0,18] degrees",right,0.4,91,101,clockwise,9
107,127,39,157,"(18,36] degrees",neutral,0.4,131,127,clockwise,30
92,171,78,107,"(0,18] degrees",left,-0.4,63,92,anticlockwise,-14
129,89,139,68,"(18,36] degrees",right,0.4,70,89,anticlockwise,-21
64,24,81,23,"(0,18] degrees",neutral,-0.4,19,64,clockwise,17
49,130,76,148,"(18,36] degrees",left,-0.4,42,49,clockwise,27
65,88,170,70,"(0,18] degrees",right,0.4,76,88,anticlockwise,-18
81,50,177,21,"(18,36] degrees",neutral,0.4,36,50,anticlockwise,-29
10,36,22,119,"(0,18] degrees",left,-0.4,-8,10,clockwise,12
172,48,106,74,"(18,36] degrees",right,0.4,65,48,clockwise,26
6,50,-8,60,"(0,18] degrees",neutral,-0.4,38,6,anticlockwise,-14
66,40,32,90,"(18,36] degrees",left,-0.4,89,66,anticlockwise,-34
146,22,115,27,"(0,18] degrees",right,0.4,44,22,clockwise,5
82,103,51,139,"(18,36] degrees",neutral,0.4,145,103,clockwise,36
125,52,123,12,"(0,18] degrees",left,-0.4,94,125,anticlockwise,-2
167,134,87,114,"(18,36] degrees",right,0.4,91,134,anticlockwise,-20
81,127,96,21,"(0,18] degrees",neutral,-0.4,42,81,clockwise,15
168,79,196,166,"(18,36] degrees",left,-0.4,126,168,clockwise,28
26,179,74,176,"(0,18] degrees",right,0.4,184,179,anticlockwise,-3
71,147,170,126,"(18,36] degrees",neutral,0.4,174,147,anticlockwise,-21
17,49,34,174,"(0,18] degrees",left,-0.4,-22,17,clockwise,17
108,51,56,86,"(18,36] degrees",right,0.4,75,51,clockwise,35
58,118,55,114,"(0,18] degrees",neutral,-0.4,49,58,anticlockwise,-3
168,22,142,82,"(18,36] degrees",left,-0.4,153,168,anticlockwise,-26
74,117,12,131,"(0,18] degrees",right,0.4,92,117,clockwise,14
