left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
114,155,127,11,"(0,18] degrees",neutral,-0.4,71,114,clockwise,13
105,140,136,12,"(18,36] degrees",left,-0.4,114,105,clockwise,31
5,86,177,68,"(0,18] degrees",right,0.4,92,86,anticlockwise,-18
159,129,25,100,"(18,36] degrees",neutral,0.4,135,129,anticlockwise,-29
38,175,51,174,"(0,18] degrees",left,-0.4,46,38,clockwise,13
100,15,109,51,"(18,36] degrees",right,0.4,-20,15,clockwise,36
32,79,27,66,"(0,18] degrees",neutral,-0.4,45,32,anticlockwise,-5
63,111,37,128,"(18,36] degrees",left,-0.4,90,63,anticlockwise,-26
93,16,102,17,"(0,18] degrees",right,0.4,56,16,clockwise,1
99,145,18,175,"(18,36] degrees",neutral,0.4,181,145,clockwise,30
13,38,7,146,"(0,18] degrees",left,-0.4,37,13,anticlockwise,-6
55,159,166,137,"(18,36] degrees",right,0.4,163,159,anticlockwise,-22
175,19,179,122,"(0,18] degrees",neutral,-0.4,187,175,clockwise,4
121,54,149,87,"(18,36] degrees",left,-0.4,98,121,clockwise,28
21,100,2,85,"(0,18] degrees",right,0.4,115,100,anticlockwise,-15
16,38,51,9,"(18,36] degrees",neutral,0.4,65,38,anticlockwise,-29
96,67,108,165,"(0,18] degrees",left,-0.4,90,96,clockwise,12
107,159,81,178,"(18,36] degrees",right,0.4,162,159,clockwise,19
112,14,105,167,"(0,18] degrees",neutral,-0.4,93,112,anticlockwise,-7
46,16,23,146,"(18,36] degrees",left,-0.4,72,46,anticlockwise,-23
79,149,70,167,"(0,18] degrees",right,0.4,169,149,clockwise,18
85,130,86,164,"(18,36] degrees",neutral,0.4,157,130,clockwise,34
178,74,163,55,"(0,18] degrees",left,-0.4,168,178,anticlockwise,-15
31,165,1,139,"(18,36] degrees",right,0.4,198,165,anticlockwise,-26
136,163,153,88,"(0,18] degrees",neutral,-0.4,148,136,clockwise,17
3,128,25,95,"(18,36] degrees",left,-0.4,7,3,clockwise,22
94,64,117,56,"(0,18] degrees",right,0.4,47,64,anticlockwise,-8
143,75,155,43,"(18,36] degrees",neutral,0.4,56,75,anticlockwise,-32
166,19,176,132,"(0,18] degrees",left,-0.4,176,166,clockwise,10
18,147,149,180,"(18,36] degrees",right,0.4,114,147,clockwise,33
143,175,129,109,"(0,18] degrees",neutral,-0.4,176,143,anticlockwise,-14
47,10,15,90,"(18,36] degrees",left,-0.4,11,47,anticlockwise,-32
40,104,141,121,"(0,18] degrees",right,0.4,116,104,clockwise,17
157,98,75,131,"(18,36] degrees",neutral,0.4,68,98,clockwise,33
91,174,88,7,"(0,18] degrees",left,-0.4,58,91,anticlockwise,-3
35,93,38,61,"(18,36] degrees",right,0.4,93,93,anticlockwise,-32
42,13,59,167,"(0,18] degrees",neutral,-0.4,53,42,clockwise,17
128,153,158,73,"(18,36] degrees",left,-0.4,151,128,clockwise,30
50,96,34,84,"(0,18] degrees",right,0.4,135,96,anticlockwise,-12
155,24,144,-10,"(18,36] degrees",neutral,0.4,45,24,anticlockwise,-34
57,29,75,115,"(0,18] degrees",left,-0.4,66,57,clockwise,18
130,97,83,119,"(18,36] degrees",right,0.4,134,97,clockwise,22
26,134,10,77,"(0,18] degrees",neutral,-0.4,71,26,anticlockwise,-16
149,37,123,166,"(18,36] degrees",left,-0.4,110,149,anticlockwise,-26
41,20,16,37,"(0,18] degrees",right,0.4,59,20,clockwise,17
7,49,56,83,"(18,36] degrees",neutral,0.4,32,49,clockwise,34
25,81,14,98,"(0,18] degrees",left,-0.4,-1,25,anticlockwise,-11
137,43,170,17,"(18,36] degrees",right,0.4,35,43,anticlockwise,-26
116,1,122,160,"(0,18] degrees",neutral,-0.4,98,116,clockwise,6
81,51,116,178,"(18,36] degrees",left,-0.4,70,81,clockwise,35
89,1,54,-4,"(0,18] degrees",right,0.4,-43,1,anticlockwise,-5
178,84,96,60,"(18,36] degrees",neutral,0.4,87,84,anticlockwise,-24
15,76,27,111,"(0,18] degrees",left,-0.4,4,15,clockwise,12
36,97,25,129,"(18,36] degrees",right,0.4,137,97,clockwise,32
47,138,37,16,"(0,18] degrees",neutral,-0.4,81,47,anticlockwise,-10
154,69,125,90,"(18,36] degrees",left,-0.4,180,154,anticlockwise,-29
153,44,166,45,"(0,18] degrees",right,0.4,24,44,clockwise,1
59,23,150,45,"(18,36] degrees",neutral,0.4,36,23,clockwise,22
5,108,-1,102,"(0,18] degrees",left,-0.4,46,5,anticlockwise,-6
41,151,52,123,"(18,36] degrees",right,0.4,181,151,anticlockwise,-28
75,121,92,54,"(0,18] degrees",neutral,-0.4,102,75,clockwise,17
33,82,67,39,"(18,36] degrees",left,-0.4,-5,33,clockwise,34
11,38,133,24,"(0,18] degrees",right,0.4,-5,38,anticlockwise,-14
107,51,48,27,"(18,36] degrees",neutral,0.4,57,51,anticlockwise,-24
85,151,93,169,"(0,18] degrees",left,-0.4,103,85,clockwise,8
119,50,177,79,"(18,36] degrees",right,0.4,33,50,clockwise,29
47,135,39,96,"(0,18] degrees",neutral,-0.4,45,47,anticlockwise,-8
135,100,105,55,"(18,36] degrees",left,-0.4,140,135,anticlockwise,-30
37,124,41,132,"(0,18] degrees",right,0.4,96,124,clockwise,8
85,176,175,196,"(18,36] degrees",neutral,0.4,176,176,clockwise,20
33,67,26,179,"(0,18] degrees",left,-0.4,50,33,anticlockwise,-7
119,57,147,34,"(18,36] degrees",right,0.4,47,57,anticlockwise,-23
130,176,142,121,"(0,18] degrees",neutral,-0.4,164,130,clockwise,12
175,80,208,174,"(18,36] degrees",left,-0.4,187,175,clockwise,33
20,80,179,74,"(0,18] degrees",right,0.4,57,80,anticlockwise,-6
70,6,119,-27,"(18,36] degrees",neutral,0.4,45,6,anticlockwise,-33
12,118,15,66,"(0,18] degrees",left,-0.4,5,12,clockwise,3
156,48,99,74,"(18,36] degrees",right,0.4,17,48,clockwise,26
151,99,147,111,"(0,18] degrees",neutral,-0.4,195,151,anticlockwise,-4
132,63,103,128,"(18,36] degrees",left,-0.4,151,132,anticlockwise,-29
145,12,174,28,"(0,18] degrees",right,0.4,27,12,clockwise,16
64,159,162,194,"(18,36] degrees",neutral,0.4,162,159,clockwise,35
58,33,52,150,"(0,18] degrees",left,-0.4,52,58,anticlockwise,-6
140,18,12,-15,"(18,36] degrees",right,0.4,38,18,anticlockwise,-33
158,68,172,66,"(0,18] degrees",neutral,-0.4,195,158,clockwise,14
169,104,192,57,"(18,36] degrees",left,-0.4,179,169,clockwise,23
131,66,151,61,"(0,18] degrees",right,0.4,84,66,anticlockwise,-5
63,141,169,119,"(18,36] degrees",neutral,0.4,143,141,anticlockwise,-22
113,70,116,7,"(0,18] degrees",left,-0.4,72,113,clockwise,3
134,66,165,94,"(18,36] degrees",right,0.4,91,66,clockwise,28
61,21,54,110,"(0,18] degrees",neutral,-0.4,83,61,anticlockwise,-7
77,150,58,125,"(18,36] degrees",left,-0.4,113,77,anticlockwise,-19
42,169,160,184,"(0,18] degrees",right,0.4,191,169,clockwise,15
99,9,150,36,"(18,36] degrees",neutral,0.4,22,9,clockwise,27
51,75,34,65,"(0,18] degrees",left,-0.4,40,51,anticlockwise,-17
109,168,113,138,"(18,36] degrees",right,0.4,165,168,anticlockwise,-30
119,80,121,50,"(0,18] degrees",neutral,-0.4,156,119,clockwise,2
31,79,66,115,"(18,36] degrees",left,-0.4,60,31,clockwise,35
46,161,2,155,"(0,18] degrees",right,0.4,204,161,anticlockwise,-6
172,125,50,102,"(18,36] degrees",neutral,0.4,133,125,anticlockwise,-23
71,33,78,141,"(0,18] degrees",left,-0.4,72,71,clockwise,7
59,160,103,195,"(18,36] degrees",right,0.4,155,160,clockwise,35
12,133,10,40,"(0,18] degrees",neutral,-0.4,29,12,anticlockwise,-2
160,29,132,14,"(18,36] degrees",left,-0.4,161,160,anticlockwise,-28
142,120,48,138,"(0,18] degrees",right,0.4,133,120,clockwise,18
158,17,97,52,"(18,36] degrees",neutral,0.4,21,17,clockwise,35
173,106,164,12,"(0,18] degrees",left,-0.4,179,173,anticlockwise,-9
41,130,11,99,"(18,36] degrees",right,0.4,132,130,anticlockwise,-31
62,27,80,149,"(0,18] degrees",neutral,-0.4,80,62,clockwise,18
152,127,183,136,"(18,36] degrees",left,-0.4,135,152,clockwise,31
178,73,103,57,"(0,18] degrees",right,0.4,90,73,anticlockwise,-16
61,139,49,114,"(18,36] degrees",neutral,0.4,139,139,anticlockwise,-25
99,30,100,33,"(0,18] degrees",left,-0.4,67,99,clockwise,1
115,34,119,68,"(18,36] degrees",right,0.4,73,34,clockwise,34
38,107,29,160,"(0,18] degrees",neutral,-0.4,59,38,anticlockwise,-9
154,76,121,82,"(18,36] degrees",left,-0.4,169,154,anticlockwise,-33
55,111,54,115,"(0,18] degrees",right,0.4,125,111,clockwise,4
