left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
158,41,174,110,"(0,18] degrees",neutral,-0.4,115,158,clockwise,16
166,29,194,136,"(18,36] degrees",left,-0.4,188,166,clockwise,28
119,13,109,12,"(0,18] degrees",right,0.4,51,13,anticlockwise,-1
110,143,138,111,"(18,36] degrees",neutral,0.4,178,143,anticlockwise,-32
156,82,168,24,"(0,18] degrees",left,-0.4,171,156,clockwise,12
50,90,84,120,"(18,36] degrees",right,0.4,121,90,clockwise,30
148,176,130,64,"(0,18] degrees",neutral,-0.4,146,148,anticlockwise,-18
83,158,54,95,"(18,36] degrees",left,-0.4,50,83,anticlockwise,-29
3,96,141,98,"(0,18] degrees",right,0.4,55,96,clockwise,2
157,9,154,36,"(18,36] degrees",neutral,0.4,-36,9,clockwise,27
6,79,-5,42,"(0,18] degrees",left,-0.4,18,6,anticlockwise,-11
150,1,47,-29,"(18,36] degrees",right,0.4,-29,1,anticlockwise,-30
95,170,97,159,"(0,18] degrees",neutral,-0.4,51,95,clockwise,2
9,114,43,159,"(18,36] degrees",left,-0.4,-28,9,clockwise,34
56,136,61,123,"(0,18] degrees",right,0.4,101,136,anticlockwise,-13
27,178,44,154,"(18,36] degrees",neutral,0.4,158,178,anticlockwise,-24
116,146,128,96,"(0,18] degrees",left,-0.4,76,116,clockwise,12
168,131,75,165,"(18,36] degrees",right,0.4,173,131,clockwise,34
167,107,157,113,"(0,18] degrees",neutral,-0.4,126,167,anticlockwise,-10
44,165,21,179,"(18,36] degrees",left,-0.4,6,44,anticlockwise,-23
120,146,110,158,"(0,18] degrees",right,0.4,155,146,clockwise,12
29,135,92,160,"(18,36] degrees",neutral,0.4,143,135,clockwise,25
101,123,85,1,"(0,18] degrees",left,-0.4,79,101,anticlockwise,-16
124,148,159,118,"(18,36] degrees",right,0.4,177,148,anticlockwise,-30
120,86,124,85,"(0,18] degrees",neutral,-0.4,82,120,clockwise,4
67,88,86,46,"(18,36] degrees",left,-0.4,39,67,clockwise,19
6,166,38,151,"(0,18] degrees",right,0.4,168,166,anticlockwise,-15
142,33,112,12,"(18,36] degrees",neutral,0.4,-12,33,anticlockwise,-21
72,13,84,158,"(0,18] degrees",left,-0.4,62,72,clockwise,12
67,41,117,70,"(18,36] degrees",right,0.4,64,41,clockwise,29
102,143,100,158,"(0,18] degrees",neutral,-0.4,71,102,anticlockwise,-2
34,4,5,112,"(18,36] degrees",left,-0.4,-10,34,anticlockwise,-29
3,73,36,86,"(0,18] degrees",right,0.4,94,73,clockwise,13
16,128,133,158,"(18,36] degrees",neutral,0.4,99,128,clockwise,30
134,29,123,173,"(0,18] degrees",left,-0.4,125,134,anticlockwise,-11
