left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
136,25,149,12,"(0,18] degrees",neutral,-0.4,119,136,clockwise,13
63,167,91,144,"(18,36] degrees",left,-0.4,98,63,clockwise,28
155,13,56,-1,"(0,18] degrees",right,0.4,6,13,anticlockwise,-14
44,150,147,126,"(18,36] degrees",neutral,0.4,119,150,anticlockwise,-24
91,12,105,136,"(0,18] degrees",left,-0.4,115,91,clockwise,14
1,50,158,83,"(18,36] degrees",right,0.4,93,50,clockwise,33
169,39,161,52,"(0,18] degrees",neutral,-0.4,192,169,anticlockwise,-8
83,36,60,143,"(18,36] degrees",left,-0.4,68,83,anticlockwise,-23
17,49,131,57,"(0,18] degrees",right,0.4,76,49,clockwise,8
45,119,29,140,"(18,36] degrees",neutral,0.4,106,119,clockwise,21
74,172,73,128,"(0,18] degrees",left,-0.4,81,74,anticlockwise,-1
33,121,154,93,"(18,36] degrees",right,0.4,154,121,anticlockwise,-28
134,154,139,33,"(0,18] degrees",neutral,-0.4,98,134,clockwise,5
135,29,163,142,"(18,36] degrees",left,-0.4,164,135,clockwise,28
176,75,119,57,"(0,18] degrees",right,0.4,85,75,anticlockwise,-18
18,156,1,137,"(18,36] degrees",neutral,0.4,117,156,anticlockwise,-19
105,68,118,88,"(0,18] degrees",left,-0.4,83,105,clockwise,13
88,158,48,189,"(18,36] degrees",right,0.4,164,158,clockwise,31
48,21,43,144,"(0,18] degrees",neutral,-0.4,4,48,anticlockwise,-5
124,26,99,69,"(18,36] degrees",left,-0.4,149,124,anticlockwise,-25
124,39,131,53,"(0,18] degrees",right,0.4,59,39,clockwise,14
75,43,173,62,"(18,36] degrees",neutral,0.4,48,43,clockwise,19
47,108,40,79,"(0,18] degrees",left,-0.4,88,47,anticlockwise,-7
113,41,31,7,"(18,36] degrees",right,0.4,83,41,anticlockwise,-34
50,109,58,83,"(0,18] degrees",neutral,-0.4,49,50,clockwise,8
65,130,86,20,"(18,36] degrees",left,-0.4,44,65,clockwise,21
159,39,67,27,"(0,18] degrees",right,0.4,9,39,anticlockwise,-12
156,92,175,65,"(18,36] degrees",neutral,0.4,83,92,anticlockwise,-27
81,9,83,18,"(0,18] degrees",left,-0.4,90,81,clockwise,2
53,125,97,152,"(18,36] degrees",right,0.4,152,125,clockwise,27
14,65,10,57,"(0,18] degrees",neutral,-0.4,17,14,anticlockwise,-4
9,99,-16,22,"(18,36] degrees",left,-0.4,12,9,anticlockwise,-25
21,126,63,142,"(0,18] degrees",right,0.4,164,126,clockwise,16
172,137,26,173,"(18,36] degrees",neutral,0.4,175,137,clockwise,36
61,12,43,112,"(0,18] degrees",left,-0.4,34,61,anticlockwise,-18
43,158,53,127,"(18,36] degrees",right,0.4,197,158,anticlockwise,-31
70,163,79,141,"(0,18] degrees",neutral,-0.4,33,70,clockwise,9
5,99,36,92,"(18,36] degrees",left,-0.4,15,5,clockwise,31
79,53,111,48,"(0,18] degrees",right,0.4,86,53,anticlockwise,-5
18,110,111,82,"(18,36] degrees",neutral,0.4,82,110,anticlockwise,-28
112,179,129,172,"(0,18] degrees",left,-0.4,77,112,clockwise,17
20,70,163,104,"(18,36] degrees",right,0.4,107,70,clockwise,34
35,99,29,152,"(0,18] degrees",neutral,-0.4,73,35,anticlockwise,-6
13,73,-12,52,"(18,36] degrees",left,-0.4,-2,13,anticlockwise,-25
153,37,164,45,"(0,18] degrees",right,0.4,48,37,clockwise,8
7,150,51,186,"(18,36] degrees",neutral,0.4,166,150,clockwise,36
31,120,29,93,"(0,18] degrees",left,-0.4,29,31,anticlockwise,-2
91,128,133,94,"(18,36] degrees",right,0.4,136,128,anticlockwise,-34
3,27,18,105,"(0,18] degrees",neutral,-0.4,-38,3,clockwise,15
72,11,91,42,"(18,36] degrees",left,-0.4,69,72,clockwise,19
146,12,148,-2,"(0,18] degrees",right,0.4,-9,12,anticlockwise,-14
158,115,129,92,"(18,36] degrees",neutral,0.4,160,115,anticlockwise,-23
53,171,61,11,"(0,18] degrees",left,-0.4,66,53,clockwise,8
1,96,31,127,"(18,36] degrees",right,0.4,116,96,clockwise,31
53,121,37,95,"(0,18] degrees",neutral,-0.4,57,53,anticlockwise,-16
112,35,78,32,"(18,36] degrees",left,-0.4,119,112,anticlockwise,-34
140,18,173,26,"(0,18] degrees",right,0.4,-27,18,clockwise,8
158,49,105,71,"(18,36] degrees",neutral,0.4,16,49,clockwise,22
16,85,4,80,"(0,18] degrees",left,-0.4,55,16,anticlockwise,-12
64,158,61,135,"(18,36] degrees",right,0.4,115,158,anticlockwise,-23
9,64,18,81,"(0,18] degrees",neutral,-0.4,31,9,clockwise,9
26,105,60,178,"(18,36] degrees",left,-0.4,26,26,clockwise,34
44,88,163,73,"(0,18] degrees",right,0.4,90,88,anticlockwise,-15
85,144,26,115,"(18,36] degrees",neutral,0.4,149,144,anticlockwise,-29
63,96,68,129,"(0,18] degrees",left,-0.4,99,63,clockwise,5
10,146,61,174,"(18,36] degrees",right,0.4,117,146,clockwise,28
145,25,144,98,"(0,18] degrees",neutral,-0.4,138,145,anticlockwise,-1
110,156,87,55,"(18,36] degrees",left,-0.4,130,110,anticlockwise,-23
153,112,177,114,"(0,18] degrees",right,0.4,107,112,clockwise,2
98,47,42,73,"(18,36] degrees",neutral,0.4,80,47,clockwise,26
100,148,86,32,"(0,18] degrees",left,-0.4,80,100,anticlockwise,-14
33,10,38,-12,"(18,36] degrees",right,0.4,37,10,anticlockwise,-22
126,86,135,62,"(0,18] degrees",neutral,-0.4,105,126,clockwise,9
72,127,108,173,"(18,36] degrees",left,-0.4,69,72,clockwise,36
130,7,111,-1,"(0,18] degrees",right,0.4,0,7,anticlockwise,-8
13,166,178,137,"(18,36] degrees",neutral,0.4,160,166,anticlockwise,-29
39,153,50,170,"(0,18] degrees",left,-0.4,58,39,clockwise,11
95,35,119,64,"(18,36] degrees",right,0.4,26,35,clockwise,29
143,94,140,11,"(0,18] degrees",neutral,-0.4,153,143,anticlockwise,-3
1,60,-35,174,"(18,36] degrees",left,-0.4,-17,1,anticlockwise,-36
93,38,135,43,"(0,18] degrees",right,0.4,27,38,clockwise,5
79,104,14,123,"(18,36] degrees",neutral,0.4,67,104,clockwise,19
40,62,37,95,"(0,18] degrees",left,-0.4,47,40,anticlockwise,-3
94,177,55,157,"(18,36] degrees",right,0.4,171,177,anticlockwise,-20
63,98,69,173,"(0,18] degrees",neutral,-0.4,26,63,clockwise,6
15,169,45,88,"(18,36] degrees",left,-0.4,-8,15,clockwise,30
4,93,3,88,"(0,18] degrees",right,0.4,70,93,anticlockwise,-5
143,177,36,152,"(18,36] degrees",neutral,0.4,177,177,anticlockwise,-25
93,73,94,66,"(0,18] degrees",left,-0.4,83,93,clockwise,1
14,118,35,148,"(18,36] degrees",right,0.4,141,118,clockwise,30
39,3,28,176,"(0,18] degrees",neutral,-0.4,35,39,anticlockwise,-11
59,142,38,17,"(18,36] degrees",left,-0.4,37,59,anticlockwise,-21
51,90,135,98,"(0,18] degrees",right,0.4,111,90,clockwise,8
151,97,27,131,"(18,36] degrees",neutral,0.4,124,97,clockwise,34
38,5,33,87,"(0,18] degrees",left,-0.4,12,38,anticlockwise,-5
166,131,31,101,"(18,36] degrees",right,0.4,115,131,anticlockwise,-30
46,156,63,110,"(0,18] degrees",neutral,-0.4,8,46,clockwise,17
91,171,110,149,"(18,36] degrees",left,-0.4,46,91,clockwise,19
7,143,1,128,"(0,18] degrees",right,0.4,131,143,anticlockwise,-15
147,29,133,-1,"(18,36] degrees",neutral,0.4,49,29,anticlockwise,-30
5,91,13,149,"(0,18] degrees",left,-0.4,-29,5,clockwise,8
36,172,128,195,"(18,36] degrees",right,0.4,130,172,clockwise,23
81,124,73,152,"(0,18] degrees",neutral,-0.4,124,81,anticlockwise,-8
89,164,61,11,"(18,36] degrees",left,-0.4,92,89,anticlockwise,-28
83,36,21,47,"(0,18] degrees",right,0.4,43,36,clockwise,11
125,158,119,180,"(18,36] degrees",neutral,0.4,193,158,clockwise,22
143,32,130,177,"(0,18] degrees",left,-0.4,139,143,anticlockwise,-13
24,108,133,72,"(18,36] degrees",right,0.4,135,108,anticlockwise,-36
142,18,152,65,"(0,18] degrees",neutral,-0.4,162,142,clockwise,10
122,80,157,25,"(18,36] degrees",left,-0.4,160,122,clockwise,35
57,24,128,16,"(0,18] degrees",right,0.4,21,24,anticlockwise,-8
142,14,7,-19,"(18,36] degrees",neutral,0.4,44,14,anticlockwise,-33
18,71,33,13,"(0,18] degrees",left,-0.4,-25,18,clockwise,15
17,129,63,157,"(18,36] degrees",right,0.4,157,129,clockwise,28
67,178,66,105,"(0,18] degrees",neutral,-0.4,106,67,anticlockwise,-1
66,36,37,174,"(18,36] degrees",left,-0.4,62,66,anticlockwise,-29
109,66,118,81,"(0,18] degrees",right,0.4,46,66,clockwise,15
130,64,57,94,"(18,36] degrees",neutral,0.4,91,64,clockwise,30
55,107,49,123,"(0,18] degrees",left,-0.4,90,55,anticlockwise,-6
74,6,119,-26,"(18,36] degrees",right,0.4,22,6,anticlockwise,-32
45,173,51,120,"(0,18] degrees",neutral,-0.4,14,45,clockwise,6
53,94,76,132,"(18,36] degrees",left,-0.4,94,53,clockwise,23
135,64,88,53,"(0,18] degrees",right,0.4,82,64,anticlockwise,-11
26,81,119,52,"(18,36] degrees",neutral,0.4,68,81,anticlockwise,-29
79,49,91,65,"(0,18] degrees",left,-0.4,92,79,clockwise,12
176,104,31,128,"(18,36] degrees",right,0.4,135,104,clockwise,24
168,89,160,0,"(0,18] degrees",neutral,-0.4,181,168,anticlockwise,-8
26,74,2,32,"(18,36] degrees",left,-0.4,-2,26,anticlockwise,-24
148,30,96,47,"(0,18] degrees",right,0.4,74,30,clockwise,17
18,93,153,118,"(18,36] degrees",neutral,0.4,100,93,clockwise,25
78,112,64,5,"(0,18] degrees",left,-0.4,121,78,anticlockwise,-14
125,39,44,4,"(18,36] degrees",right,0.4,-6,39,anticlockwise,-35
119,56,137,10,"(0,18] degrees",neutral,-0.4,118,119,clockwise,18
143,85,176,132,"(18,36] degrees",left,-0.4,110,143,clockwise,33
10,132,86,118,"(0,18] degrees",right,0.4,89,132,anticlockwise,-14
21,162,53,132,"(18,36] degrees",neutral,0.4,118,162,anticlockwise,-30
178,26,192,109,"(0,18] degrees",left,-0.4,216,178,clockwise,14
168,26,22,55,"(18,36] degrees",right,0.4,4,26,clockwise,29
160,38,149,13,"(0,18] degrees",neutral,-0.4,123,160,anticlockwise,-11
113,15,85,116,"(18,36] degrees",left,-0.4,117,113,anticlockwise,-28
137,161,6,166,"(0,18] degrees",right,0.4,183,161,clockwise,5
120,58,25,87,"(18,36] degrees",neutral,0.4,74,58,clockwise,29
41,141,24,112,"(0,18] degrees",left,-0.4,-3,41,anticlockwise,-17
124,14,42,-17,"(18,36] degrees",right,0.4,32,14,anticlockwise,-31
175,35,179,138,"(0,18] degrees",neutral,-0.4,132,175,clockwise,4
143,70,164,66,"(18,36] degrees",left,-0.4,104,143,clockwise,21
140,57,79,48,"(0,18] degrees",right,0.4,31,57,anticlockwise,-9
18,67,7,38,"(18,36] degrees",neutral,0.4,75,67,anticlockwise,-29
16,168,32,158,"(0,18] degrees",left,-0.4,-24,16,clockwise,16
65,92,87,111,"(18,36] degrees",right,0.4,135,92,clockwise,19
16,133,5,153,"(0,18] degrees",neutral,-0.4,-15,16,anticlockwise,-11
154,92,118,71,"(18,36] degrees",left,-0.4,135,154,anticlockwise,-36
84,116,39,117,"(0,18] degrees",right,0.4,146,116,clockwise,1
59,170,171,203,"(18,36] degrees",neutral,0.4,146,170,clockwise,33
137,77,136,36,"(0,18] degrees",left,-0.4,102,137,anticlockwise,-1
36,86,1,52,"(18,36] degrees",right,0.4,81,86,anticlockwise,-34
156,28,164,88,"(0,18] degrees",neutral,-0.4,117,156,clockwise,8
170,97,200,174,"(18,36] degrees",left,-0.4,193,170,clockwise,30
21,156,33,145,"(0,18] degrees",right,0.4,196,156,anticlockwise,-11
0,24,99,-1,"(18,36] degrees",neutral,0.4,-16,24,anticlockwise,-25
125,17,142,7,"(0,18] degrees",left,-0.4,164,125,clockwise,17
126,76,161,110,"(18,36] degrees",right,0.4,108,76,clockwise,34
4,153,-10,27,"(0,18] degrees",neutral,-0.4,5,4,anticlockwise,-14
41,81,5,82,"(18,36] degrees",left,-0.4,6,41,anticlockwise,-36
36,82,19,86,"(0,18] degrees",right,0.4,63,82,clockwise,4
9,158,93,186,"(18,36] degrees",neutral,0.4,159,158,clockwise,28
134,9,129,53,"(0,18] degrees",left,-0.4,134,134,anticlockwise,-5
121,62,91,26,"(18,36] degrees",right,0.4,21,62,anticlockwise,-36
24,124,33,72,"(0,18] degrees",neutral,-0.4,63,24,clockwise,9
143,115,175,69,"(18,36] degrees",left,-0.4,146,143,clockwise,32
113,158,41,143,"(0,18] degrees",right,0.4,122,158,anticlockwise,-15
37,72,96,36,"(18,36] degrees",neutral,0.4,77,72,anticlockwise,-36
59,120,69,165,"(0,18] degrees",left,-0.4,95,59,clockwise,10
119,85,76,104,"(18,36] degrees",right,0.4,111,85,clockwise,19
63,162,47,99,"(0,18] degrees",neutral,-0.4,80,63,anticlockwise,-16
138,24,118,85,"(18,36] degrees",left,-0.4,149,138,anticlockwise,-20
70,11,156,19,"(0,18] degrees",right,0.4,27,11,clockwise,8
30,93,74,113,"(18,36] degrees",neutral,0.4,138,93,clockwise,20
81,158,71,21,"(0,18] degrees",left,-0.4,41,81,anticlockwise,-10
13,128,56,105,"(18,36] degrees",right,0.4,142,128,anticlockwise,-23
65,88,78,164,"(0,18] degrees",neutral,-0.4,44,65,clockwise,13
128,13,161,4,"(18,36] degrees",left,-0.4,165,128,clockwise,33
172,26,106,9,"(0,18] degrees",right,0.4,60,26,anticlockwise,-17
52,79,3,56,"(18,36] degrees",neutral,0.4,90,79,anticlockwise,-23
165,34,169,11,"(0,18] degrees",left,-0.4,193,165,clockwise,4
82,11,53,31,"(18,36] degrees",right,0.4,-18,11,clockwise,20
93,4,78,0,"(0,18] degrees",neutral,-0.4,61,93,anticlockwise,-15
172,143,148,26,"(18,36] degrees",left,-0.4,173,172,anticlockwise,-24
25,133,91,149,"(0,18] degrees",right,0.4,130,133,clockwise,16
0,134,113,162,"(18,36] degrees",neutral,0.4,150,134,clockwise,28
167,105,155,61,"(0,18] degrees",left,-0.4,174,167,anticlockwise,-12
101,56,171,35,"(18,36] degrees",right,0.4,31,56,anticlockwise,-21
111,32,118,0,"(0,18] degrees",neutral,-0.4,108,111,clockwise,7
121,40,147,43,"(18,36] degrees",left,-0.4,133,121,clockwise,26
25,160,39,153,"(0,18] degrees",right,0.4,119,160,anticlockwise,-7
50,27,89,4,"(18,36] degrees",neutral,0.4,-2,27,anticlockwise,-23
9,78,12,54,"(0,18] degrees",left,-0.4,39,9,clockwise,3
61,134,16,168,"(18,36] degrees",right,0.4,166,134,clockwise,34
13,85,3,50,"(0,18] degrees",neutral,-0.4,53,13,anticlockwise,-10
164,51,135,21,"(18,36] degrees",left,-0.4,172,164,anticlockwise,-29
42,147,82,150,"(0,18] degrees",right,0.4,131,147,clockwise,3
