left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
50,2,58,112,"(0,18] degrees",neutral,-0.4,61,50,clockwise,8
101,150,125,49,"(18,36] degrees",left,-0.4,146,101,clockwise,24
31,94,34,148,"(36,54] degrees",right,0.4,115,94,clockwise,54
175,133,174,196,"(54,72] degrees",neutral,0.4,106,133,clockwise,63
108,172,187,123,"(72,90] degrees",left,-0.4,130,108,clockwise,79
90,10,41,-3,"(0,18] degrees",right,0.4,-2,10,anticlockwise,-13
91,23,58,125,"(18,36] degrees",neutral,-0.4,107,91,anticlockwise,-33
175,49,122,142,"(36,54] degrees",left,-0.4,196,175,anticlockwise,-53
126,48,93,-12,"(54,72] degrees",right,0.4,51,48,anticlockwise,-60
113,64,49,-20,"(72,90] degrees",neutral,0.4,57,64,anticlockwise,-84
104,15,116,169,"(0,18] degrees",left,-0.4,124,104,clockwise,12
165,22,107,54,"(18,36] degrees",right,0.4,65,22,clockwise,32
157,12,203,96,"(36,54] degrees",neutral,-0.4,130,157,clockwise,46
