left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
62,154,80,22,"(0,18] degrees",neutral,-0.4,35,62,clockwise,18
90,51,124,162,"(18,36] degrees",left,-0.4,73,90,clockwise,34
179,119,174,115,"(0,18] degrees",right,0.4,110,119,anticlockwise,-4
71,147,25,128,"(18,36] degrees",neutral,0.4,111,147,anticlockwise,-19
103,70,107,17,"(0,18] degrees",left,-0.4,136,103,clockwise,4
146,90,155,122,"(18,36] degrees",right,0.4,130,90,clockwise,32
97,55,93,52,"(0,18] degrees",neutral,-0.4,128,97,anticlockwise,-4
43,93,12,166,"(18,36] degrees",left,-0.4,-1,43,anticlockwise,-31
127,60,157,71,"(0,18] degrees",right,0.4,46,60,clockwise,11
34,55,30,88,"(18,36] degrees",neutral,0.4,85,55,clockwise,33
61,143,56,100,"(0,18] degrees",left,-0.4,102,61,anticlockwise,-5
9,60,151,27,"(18,36] degrees",right,0.4,74,60,anticlockwise,-33
143,57,151,114,"(0,18] degrees",neutral,-0.4,101,143,clockwise,8
148,65,177,140,"(18,36] degrees",left,-0.4,156,148,clockwise,29
130,96,71,92,"(0,18] degrees",right,0.4,113,96,anticlockwise,-4
108,39,147,7,"(18,36] degrees",neutral,0.4,24,39,anticlockwise,-32
115,66,117,152,"(0,18] degrees",left,-0.4,101,115,clockwise,2
133,50,122,83,"(18,36] degrees",right,0.4,66,50,clockwise,33
179,69,168,52,"(0,18] degrees",neutral,-0.4,167,179,anticlockwise,-11
137,16,112,73,"(18,36] degrees",left,-0.4,164,137,anticlockwise,-25
48,164,43,178,"(0,18] degrees",right,0.4,140,164,clockwise,14
17,159,48,191,"(18,36] degrees",neutral,0.4,135,159,clockwise,32
8,141,0,53,"(0,18] degrees",left,-0.4,-3,8,anticlockwise,-8
162,39,94,19,"(18,36] degrees",right,0.4,27,39,anticlockwise,-20
62,35,76,33,"(0,18] degrees",neutral,-0.4,78,62,clockwise,14
103,139,124,21,"(18,36] degrees",left,-0.4,69,103,clockwise,21
89,154,79,153,"(0,18] degrees",right,0.4,168,154,anticlockwise,-1
102,168,37,133,"(18,36] degrees",neutral,0.4,188,168,anticlockwise,-35
40,18,48,103,"(0,18] degrees",left,-0.4,65,40,clockwise,8
154,14,88,43,"(18,36] degrees",right,0.4,26,14,clockwise,29
129,69,126,30,"(0,18] degrees",neutral,-0.4,138,129,anticlockwise,-3
29,69,7,70,"(18,36] degrees",left,-0.4,74,29,anticlockwise,-22
153,122,91,125,"(0,18] degrees",right,0.4,77,122,clockwise,3
42,155,122,185,"(18,36] degrees",neutral,0.4,121,155,clockwise,30
55,85,50,116,"(0,18] degrees",left,-0.4,38,55,anticlockwise,-5
151,128,32,92,"(18,36] degrees",right,0.4,104,128,anticlockwise,-36
166,6,171,87,"(0,18] degrees",neutral,-0.4,190,166,clockwise,5
60,144,82,166,"(18,36] degrees",left,-0.4,86,60,clockwise,22
51,20,171,14,"(0,18] degrees",right,0.4,49,20,anticlockwise,-6
161,63,83,28,"(18,36] degrees",neutral,0.4,19,63,anticlockwise,-35
101,7,110,12,"(0,18] degrees",left,-0.4,83,101,clockwise,9
111,9,137,28,"(18,36] degrees",right,0.4,-15,9,clockwise,19
172,12,163,36,"(0,18] degrees",neutral,-0.4,203,172,anticlockwise,-9
168,20,133,95,"(18,36] degrees",left,-0.4,168,168,anticlockwise,-35
24,1,161,2,"(0,18] degrees",right,0.4,0,1,clockwise,1
