left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
67,148,85,34,"(0,18] degrees",neutral,-0.4,85,67,clockwise,18
165,140,189,162,"(18,36] degrees",left,-0.4,151,165,clockwise,24
138,46,135,42,"(0,18] degrees",right,0.4,76,46,anticlockwise,-4
145,98,134,67,"(18,36] degrees",neutral,0.4,130,98,anticlockwise,-31
53,26,69,34,"(0,18] degrees",left,-0.4,87,53,clockwise,16
174,114,77,143,"(18,36] degrees",right,0.4,107,114,clockwise,29
38,15,24,76,"(0,18] degrees",neutral,-0.4,41,38,anticlockwise,-14
20,159,-1,40,"(18,36] degrees",left,-0.4,-5,20,anticlockwise,-21
82,60,102,73,"(0,18] degrees",right,0.4,91,60,clockwise,13
179,154,150,173,"(18,36] degrees",neutral,0.4,143,154,clockwise,19
70,37,63,169,"(0,18] degrees",left,-0.4,50,70,anticlockwise,-7
179,142,73,114,"(18,36] degrees",right,0.4,109,142,anticlockwise,-28
133,24,145,115,"(0,18] degrees",neutral,-0.4,137,133,clockwise,12
4,54,40,134,"(18,36] degrees",left,-0.4,-17,4,clockwise,36
91,117,78,103,"(0,18] degrees",right,0.4,82,117,anticlockwise,-14
153,12,132,-14,"(18,36] degrees",neutral,0.4,2,12,anticlockwise,-26
94,144,104,16,"(0,18] degrees",left,-0.4,73,94,clockwise,10
28,178,170,202,"(18,36] degrees",right,0.4,139,178,clockwise,24
179,76,173,110,"(0,18] degrees",neutral,-0.4,140,179,anticlockwise,-6
32,131,3,41,"(18,36] degrees",left,-0.4,8,32,anticlockwise,-29
89,32,126,43,"(0,18] degrees",right,0.4,26,32,clockwise,11
101,143,82,171,"(18,36] degrees",neutral,0.4,138,143,clockwise,28
158,91,140,58,"(0,18] degrees",left,-0.4,159,158,anticlockwise,-18
55,80,164,58,"(18,36] degrees",right,0.4,36,80,anticlockwise,-22
101,135,105,129,"(0,18] degrees",neutral,-0.4,62,101,clockwise,4
119,155,153,58,"(18,36] degrees",left,-0.4,158,119,clockwise,34
89,37,118,21,"(0,18] degrees",right,0.4,54,37,anticlockwise,-16
74,100,91,68,"(18,36] degrees",neutral,0.4,122,100,anticlockwise,-32
70,38,84,109,"(0,18] degrees",left,-0.4,69,70,clockwise,14
154,36,156,56,"(18,36] degrees",right,0.4,47,36,clockwise,20
124,79,118,165,"(0,18] degrees",neutral,-0.4,155,124,anticlockwise,-6
161,32,135,84,"(18,36] degrees",left,-0.4,161,161,anticlockwise,-26
94,42,140,44,"(0,18] degrees",right,0.4,47,42,clockwise,2
98,168,83,189,"(18,36] degrees",neutral,0.4,133,168,clockwise,21
58,128,45,129,"(0,18] degrees",left,-0.4,49,58,anticlockwise,-13
60,35,165,9,"(18,36] degrees",right,0.4,21,35,anticlockwise,-26
178,104,185,112,"(0,18] degrees",neutral,-0.4,147,178,clockwise,7
174,32,203,172,"(18,36] degrees",left,-0.4,186,174,clockwise,29
46,69,40,64,"(0,18] degrees",right,0.4,39,69,anticlockwise,-5
35,5,106,-15,"(18,36] degrees",neutral,0.4,18,5,anticlockwise,-20
32,130,36,85,"(0,18] degrees",left,-0.4,70,32,clockwise,4
56,115,49,137,"(18,36] degrees",right,0.4,129,115,clockwise,22
83,113,73,109,"(0,18] degrees",neutral,-0.4,124,83,anticlockwise,-10
170,25,134,70,"(18,36] degrees",left,-0.4,145,170,anticlockwise,-36
122,162,118,175,"(0,18] degrees",right,0.4,132,162,clockwise,13
123,154,53,182,"(18,36] degrees",neutral,0.4,113,154,clockwise,28
150,88,142,89,"(0,18] degrees",left,-0.4,190,150,anticlockwise,-8
0,32,86,-4,"(18,36] degrees",right,0.4,50,32,anticlockwise,-36
156,77,160,110,"(0,18] degrees",neutral,-0.4,150,156,clockwise,4
108,19,143,67,"(18,36] degrees",left,-0.4,139,108,clockwise,35
127,7,138,-5,"(0,18] degrees",right,0.4,24,7,anticlockwise,-12
126,91,90,59,"(18,36] degrees",neutral,0.4,57,91,anticlockwise,-32
99,155,104,5,"(0,18] degrees",left,-0.4,118,99,clockwise,5
20,171,132,203,"(18,36] degrees",right,0.4,207,171,clockwise,32
58,171,49,160,"(0,18] degrees",neutral,-0.4,102,58,anticlockwise,-9
33,111,9,110,"(18,36] degrees",left,-0.4,34,33,anticlockwise,-24
83,35,88,37,"(0,18] degrees",right,0.4,43,35,clockwise,2
136,29,20,52,"(18,36] degrees",neutral,0.4,70,29,clockwise,23
