left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
101,30,119,140,"(0,18] degrees",neutral,-0.4,62,101,clockwise,18
7,112,32,138,"(18,36] degrees",left,-0.4,-5,7,clockwise,25
141,101,29,100,"(0,18] degrees",right,0.4,115,101,anticlockwise,-1
13,107,10,73,"(18,36] degrees",neutral,0.4,142,107,anticlockwise,-34
159,97,172,18,"(0,18] degrees",left,-0.4,134,159,clockwise,13
70,17,95,46,"(18,36] degrees",right,0.4,10,17,clockwise,29
7,132,4,49,"(0,18] degrees",neutral,-0.4,0,7,anticlockwise,-3
154,75,129,37,"(18,36] degrees",left,-0.4,140,154,anticlockwise,-25
6,77,60,83,"(0,18] degrees",right,0.4,66,77,clockwise,6
101,69,13,104,"(18,36] degrees",neutral,0.4,41,69,clockwise,35
93,37,90,65,"(0,18] degrees",left,-0.4,99,93,anticlockwise,-3
110,85,32,62,"(18,36] degrees",right,0.4,52,85,anticlockwise,-23
89,122,102,165,"(0,18] degrees",neutral,-0.4,47,89,clockwise,13
168,13,194,128,"(18,36] degrees",left,-0.4,177,168,clockwise,26
18,101,49,85,"(0,18] degrees",right,0.4,123,101,anticlockwise,-16
114,162,108,137,"(18,36] degrees",neutral,0.4,192,162,anticlockwise,-25
161,41,167,134,"(0,18] degrees",left,-0.4,116,161,clockwise,6
139,91,26,118,"(18,36] degrees",right,0.4,88,91,clockwise,27
37,10,21,77,"(0,18] degrees",neutral,-0.4,-1,37,anticlockwise,-16
52,94,21,110,"(18,36] degrees",left,-0.4,46,52,anticlockwise,-31
161,50,83,58,"(0,18] degrees",right,0.4,73,50,clockwise,8
62,88,45,124,"(18,36] degrees",neutral,0.4,111,88,clockwise,36
157,48,151,177,"(0,18] degrees",left,-0.4,193,157,anticlockwise,-6
176,104,42,81,"(18,36] degrees",right,0.4,94,104,anticlockwise,-23
0,52,5,146,"(0,18] degrees",neutral,-0.4,33,0,clockwise,5
68,110,101,20,"(18,36] degrees",left,-0.4,57,68,clockwise,33
168,21,110,18,"(0,18] degrees",right,0.4,24,21,anticlockwise,-3
115,144,61,117,"(18,36] degrees",neutral,0.4,186,144,anticlockwise,-27
147,178,159,30,"(0,18] degrees",left,-0.4,104,147,clockwise,12
41,0,50,21,"(18,36] degrees",right,0.4,25,0,clockwise,21
38,81,35,152,"(0,18] degrees",neutral,-0.4,14,38,anticlockwise,-3
59,165,26,49,"(18,36] degrees",left,-0.4,65,59,anticlockwise,-33
