left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
0,128,1,125,"(0,18] degrees",neutral,-0.4,31,0,clockwise,1
35,55,71,149,"(18,36] degrees",left,-0.4,45,35,clockwise,36
18,122,70,120,"(0,18] degrees",right,0.4,95,122,anticlockwise,-2
177,134,152,112,"(18,36] degrees",neutral,0.4,154,134,anticlockwise,-22
129,55,138,77,"(0,18] degrees",left,-0.4,165,129,clockwise,9
47,140,119,172,"(18,36] degrees",right,0.4,169,140,clockwise,32
117,96,114,72,"(0,18] degrees",neutral,-0.4,152,117,anticlockwise,-3
155,41,134,158,"(18,36] degrees",left,-0.4,123,155,anticlockwise,-21
174,136,42,145,"(0,18] degrees",right,0.4,165,136,clockwise,9
81,14,150,47,"(18,36] degrees",neutral,0.4,24,14,clockwise,33
45,75,38,5,"(0,18] degrees",left,-0.4,73,45,anticlockwise,-7
162,104,16,69,"(18,36] degrees",right,0.4,91,104,anticlockwise,-35
115,71,121,35,"(0,18] degrees",neutral,-0.4,150,115,clockwise,6
156,49,189,59,"(18,36] degrees",left,-0.4,168,156,clockwise,33
137,54,89,45,"(0,18] degrees",right,0.4,45,54,anticlockwise,-9
170,110,132,77,"(18,36] degrees",neutral,0.4,106,110,anticlockwise,-33
79,116,89,48,"(0,18] degrees",left,-0.4,89,79,clockwise,10
94,118,50,142,"(18,36] degrees",right,0.4,94,118,clockwise,24
173,100,161,93,"(0,18] degrees",neutral,-0.4,134,173,anticlockwise,-12
56,9,35,153,"(18,36] degrees",left,-0.4,25,56,anticlockwise,-21
12,41,19,54,"(0,18] degrees",right,0.4,-1,41,clockwise,13
173,146,108,179,"(18,36] degrees",neutral,0.4,190,146,clockwise,33
13,141,7,61,"(0,18] degrees",left,-0.4,5,13,anticlockwise,-6
63,169,114,147,"(18,36] degrees",right,0.4,142,169,anticlockwise,-22
82,102,92,62,"(0,18] degrees",neutral,-0.4,50,82,clockwise,10
81,117,104,169,"(18,36] degrees",left,-0.4,71,81,clockwise,23
74,30,54,28,"(0,18] degrees",right,0.4,56,30,anticlockwise,-2
84,10,63,-17,"(18,36] degrees",neutral,0.4,-8,10,anticlockwise,-27
157,108,165,71,"(0,18] degrees",left,-0.4,191,157,clockwise,8
109,56,142,85,"(18,36] degrees",right,0.4,82,56,clockwise,29
157,131,139,30,"(0,18] degrees",neutral,-0.4,146,157,anticlockwise,-18
13,52,-9,140,"(18,36] degrees",left,-0.4,18,13,anticlockwise,-22
97,40,7,44,"(0,18] degrees",right,0.4,84,40,clockwise,4
145,65,35,85,"(18,36] degrees",neutral,0.4,101,65,clockwise,20
130,25,121,152,"(0,18] degrees",left,-0.4,126,130,anticlockwise,-9
171,91,22,59,"(18,36] degrees",right,0.4,122,91,anticlockwise,-32
92,174,98,141,"(0,18] degrees",neutral,-0.4,68,92,clockwise,6
112,169,137,98,"(18,36] degrees",left,-0.4,114,112,clockwise,25
98,124,172,121,"(0,18] degrees",right,0.4,168,124,anticlockwise,-3
