left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
112,24,121,39,"(0,18] degrees",neutral,-0.4,136,112,clockwise,9
61,159,85,136,"(18,36] degrees",left,-0.4,68,61,clockwise,24
66,153,72,201,"(36,54] degrees",right,0.4,127,153,clockwise,48
92,169,18,236,"(54,72] degrees",neutral,0.4,124,169,clockwise,67
149,75,231,6,"(72,90] degrees",left,-0.4,145,149,clockwise,82
34,161,36,156,"(0,18] degrees",right,0.4,130,161,anticlockwise,-5
170,80,142,14,"(18,36] degrees",neutral,-0.4,165,170,anticlockwise,-28
70,107,33,108,"(36,54] degrees",left,-0.4,75,70,anticlockwise,-37
129,156,166,87,"(54,72] degrees",right,0.4,171,156,anticlockwise,-69
163,66,104,-9,"(72,90] degrees",neutral,0.4,50,66,anticlockwise,-75
152,7,158,21,"(0,18] degrees",left,-0.4,192,152,clockwise,6
150,119,36,142,"(18,36] degrees",right,0.4,100,119,clockwise,23
19,124,73,0,"(36,54] degrees",neutral,-0.4,-25,19,clockwise,54
