left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
87,11,101,68,"(0,18] degrees",neutral,-0.4,84,87,clockwise,14
177,132,198,165,"(18,36] degrees",left,-0.4,189,177,clockwise,21
78,171,152,216,"(36,54] degrees",right,0.4,213,171,clockwise,45
10,140,141,201,"(54,72] degrees",neutral,0.4,163,140,clockwise,61
111,133,185,45,"(72,90] degrees",left,-0.4,86,111,clockwise,74
69,98,125,96,"(0,18] degrees",right,0.4,97,98,anticlockwise,-2
63,85,29,146,"(18,36] degrees",neutral,-0.4,68,63,anticlockwise,-34
42,135,-4,99,"(36,54] degrees",left,-0.4,34,42,anticlockwise,-46
140,48,6,-22,"(54,72] degrees",right,0.4,50,48,anticlockwise,-70
5,112,159,28,"(72,90] degrees",neutral,0.4,103,112,anticlockwise,-84
92,49,102,21,"(0,18] degrees",left,-0.4,80,92,clockwise,10
148,9,138,39,"(18,36] degrees",right,0.4,46,9,clockwise,30
7,150,57,101,"(36,54] degrees",neutral,-0.4,-17,7,clockwise,50
