left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
116,14,129,79,"(0,18] degrees",neutral,-0.4,71,116,clockwise,13
54,152,77,136,"(18,36] degrees",left,-0.4,18,54,clockwise,23
85,49,100,32,"(0,18] degrees",right,0.4,26,49,anticlockwise,-17
144,8,40,-13,"(18,36] degrees",neutral,0.4,26,8,anticlockwise,-21
21,179,35,6,"(0,18] degrees",left,-0.4,0,21,clockwise,14
90,37,122,70,"(18,36] degrees",right,0.4,67,37,clockwise,33
125,80,110,63,"(0,18] degrees",neutral,-0.4,84,125,anticlockwise,-15
24,156,5,150,"(18,36] degrees",left,-0.4,9,24,anticlockwise,-19
37,1,161,12,"(0,18] degrees",right,0.4,-36,1,clockwise,11
85,50,104,82,"(18,36] degrees",neutral,0.4,88,50,clockwise,32
53,92,36,85,"(0,18] degrees",left,-0.4,87,53,anticlockwise,-17
2,93,151,60,"(18,36] degrees",right,0.4,102,93,anticlockwise,-33
106,178,119,61,"(0,18] degrees",neutral,-0.4,61,106,clockwise,13
174,48,194,56,"(18,36] degrees",left,-0.4,179,174,clockwise,20
162,41,1,25,"(0,18] degrees",right,0.4,35,41,anticlockwise,-16
90,135,25,106,"(18,36] degrees",neutral,0.4,160,135,anticlockwise,-29
62,38,79,0,"(0,18] degrees",left,-0.4,18,62,clockwise,17
50,132,131,165,"(18,36] degrees",right,0.4,95,132,clockwise,33
120,7,112,153,"(0,18] degrees",neutral,-0.4,94,120,anticlockwise,-8
46,74,21,127,"(18,36] degrees",left,-0.4,70,46,anticlockwise,-25
113,139,175,155,"(0,18] degrees",right,0.4,137,139,clockwise,16
136,110,57,129,"(18,36] degrees",neutral,0.4,83,110,clockwise,19
85,57,83,137,"(0,18] degrees",left,-0.4,126,85,anticlockwise,-2
64,21,93,-13,"(18,36] degrees",right,0.4,28,21,anticlockwise,-34
131,25,146,56,"(0,18] degrees",neutral,-0.4,112,131,clockwise,15
43,78,64,24,"(18,36] degrees",left,-0.4,71,43,clockwise,21
132,63,129,52,"(0,18] degrees",right,0.4,107,63,anticlockwise,-11
