left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
23,123,34,152,"(0,18] degrees",neutral,-0.4,17,23,clockwise,11
124,48,145,104,"(18,36] degrees",left,-0.4,99,124,clockwise,21
55,18,136,6,"(0,18] degrees",right,0.4,25,18,anticlockwise,-12
38,95,177,62,"(18,36] degrees",neutral,0.4,77,95,anticlockwise,-33
53,1,71,134,"(0,18] degrees",left,-0.4,15,53,clockwise,18
22,97,10,129,"(18,36] degrees",right,0.4,119,97,clockwise,32
57,77,44,125,"(0,18] degrees",neutral,-0.4,55,57,anticlockwise,-13
120,95,101,62,"(18,36] degrees",left,-0.4,137,120,anticlockwise,-19
74,143,60,159,"(0,18] degrees",right,0.4,116,143,clockwise,16
96,127,123,155,"(18,36] degrees",neutral,0.4,161,127,clockwise,28
138,35,124,85,"(0,18] degrees",left,-0.4,99,138,anticlockwise,-14
171,110,47,76,"(18,36] degrees",right,0.4,113,110,anticlockwise,-34
77,109,92,135,"(0,18] degrees",neutral,-0.4,116,77,clockwise,15
125,30,154,3,"(18,36] degrees",left,-0.4,164,125,clockwise,29
135,75,23,60,"(0,18] degrees",right,0.4,116,75,anticlockwise,-15
47,119,103,83,"(18,36] degrees",neutral,0.4,103,119,anticlockwise,-36
156,123,174,115,"(0,18] degrees",left,-0.4,140,156,clockwise,18
162,71,20,99,"(18,36] degrees",right,0.4,59,71,clockwise,28
3,128,-11,122,"(0,18] degrees",neutral,-0.4,-24,3,anticlockwise,-14
96,47,67,150,"(18,36] degrees",left,-0.4,103,96,anticlockwise,-29
121,79,179,93,"(0,18] degrees",right,0.4,114,79,clockwise,14
48,22,136,50,"(18,36] degrees",neutral,0.4,16,22,clockwise,28
48,26,37,120,"(0,18] degrees",left,-0.4,7,48,anticlockwise,-11
77,158,6,128,"(18,36] degrees",right,0.4,121,158,anticlockwise,-30
179,80,183,112,"(0,18] degrees",neutral,-0.4,169,179,clockwise,4
85,127,105,67,"(18,36] degrees",left,-0.4,59,85,clockwise,20
4,91,165,90,"(0,18] degrees",right,0.4,108,91,anticlockwise,-1
100,13,65,-18,"(18,36] degrees",neutral,0.4,55,13,anticlockwise,-31
66,120,79,110,"(0,18] degrees",left,-0.4,53,66,clockwise,13
97,143,76,170,"(18,36] degrees",right,0.4,155,143,clockwise,27
148,168,132,62,"(0,18] degrees",neutral,-0.4,108,148,anticlockwise,-16
120,98,89,20,"(18,36] degrees",left,-0.4,106,120,anticlockwise,-31
