left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
99,28,114,53,"(0,18] degrees",neutral,-0.4,108,99,clockwise,15
107,65,128,103,"(18,36] degrees",left,-0.4,72,107,clockwise,21
63,171,81,153,"(0,18] degrees",right,0.4,144,171,anticlockwise,-18
108,11,79,-10,"(18,36] degrees",neutral,0.4,2,11,anticlockwise,-21
162,43,167,22,"(0,18] degrees",left,-0.4,176,162,clockwise,5
148,77,17,105,"(18,36] degrees",right,0.4,50,77,clockwise,28
1,39,-6,131,"(0,18] degrees",neutral,-0.4,-15,1,anticlockwise,-7
132,179,106,172,"(18,36] degrees",left,-0.4,130,132,anticlockwise,-26
51,105,16,110,"(0,18] degrees",right,0.4,73,105,clockwise,5
148,24,160,54,"(18,36] degrees",neutral,0.4,41,24,clockwise,30
54,120,44,162,"(0,18] degrees",left,-0.4,98,54,anticlockwise,-10
1,64,54,34,"(18,36] degrees",right,0.4,28,64,anticlockwise,-30
97,42,114,31,"(0,18] degrees",neutral,-0.4,118,97,clockwise,17
112,17,147,103,"(18,36] degrees",left,-0.4,151,112,clockwise,35
103,6,72,-2,"(0,18] degrees",right,0.4,13,6,anticlockwise,-8
55,150,89,117,"(18,36] degrees",neutral,0.4,132,150,anticlockwise,-33
129,50,133,40,"(0,18] degrees",left,-0.4,84,129,clockwise,4
50,105,13,132,"(18,36] degrees",right,0.4,71,105,clockwise,27
93,23,75,138,"(0,18] degrees",neutral,-0.4,133,93,anticlockwise,-18
112,179,85,155,"(18,36] degrees",left,-0.4,98,112,anticlockwise,-27
141,115,40,133,"(0,18] degrees",right,0.4,130,115,clockwise,18
145,44,49,75,"(18,36] degrees",neutral,0.4,15,44,clockwise,31
6,121,-8,84,"(0,18] degrees",left,-0.4,10,6,anticlockwise,-14
147,49,57,14,"(18,36] degrees",right,0.4,58,49,anticlockwise,-35
141,47,142,96,"(0,18] degrees",neutral,-0.4,153,141,clockwise,1
41,61,70,142,"(18,36] degrees",left,-0.4,59,41,clockwise,29
68,154,166,145,"(0,18] degrees",right,0.4,152,154,anticlockwise,-9
89,20,104,-14,"(18,36] degrees",neutral,0.4,26,20,anticlockwise,-34
13,112,16,133,"(0,18] degrees",left,-0.4,28,13,clockwise,3
0,100,166,131,"(18,36] degrees",right,0.4,115,100,clockwise,31
106,174,96,133,"(0,18] degrees",neutral,-0.4,147,106,anticlockwise,-10
162,23,138,84,"(18,36] degrees",left,-0.4,124,162,anticlockwise,-24
170,76,148,83,"(0,18] degrees",right,0.4,83,76,clockwise,7
5,72,122,94,"(18,36] degrees",neutral,0.4,108,72,clockwise,22
171,77,158,14,"(0,18] degrees",left,-0.4,195,171,anticlockwise,-13
22,171,179,152,"(18,36] degrees",right,0.4,180,171,anticlockwise,-19
95,175,105,128,"(0,18] degrees",neutral,-0.4,99,95,clockwise,10
139,26,165,79,"(18,36] degrees",left,-0.4,131,139,clockwise,26
13,72,1,66,"(0,18] degrees",right,0.4,47,72,anticlockwise,-6
132,86,148,65,"(18,36] degrees",neutral,0.4,49,86,anticlockwise,-21
144,102,158,15,"(0,18] degrees",left,-0.4,117,144,clockwise,14
1,79,43,114,"(18,36] degrees",right,0.4,69,79,clockwise,35
33,151,20,109,"(0,18] degrees",neutral,-0.4,39,33,anticlockwise,-13
25,47,-6,90,"(18,36] degrees",left,-0.4,44,25,anticlockwise,-31
11,120,95,137,"(0,18] degrees",right,0.4,99,120,clockwise,17
116,32,171,57,"(18,36] degrees",neutral,0.4,11,32,clockwise,25
25,116,7,135,"(0,18] degrees",left,-0.4,70,25,anticlockwise,-18
131,65,74,30,"(18,36] degrees",right,0.4,64,65,anticlockwise,-35
147,167,153,79,"(0,18] degrees",neutral,-0.4,158,147,clockwise,6
47,77,76,2,"(18,36] degrees",left,-0.4,81,47,clockwise,29
132,26,152,18,"(0,18] degrees",right,0.4,67,26,anticlockwise,-8
126,63,83,27,"(18,36] degrees",neutral,0.4,32,63,anticlockwise,-36
123,45,134,29,"(0,18] degrees",left,-0.4,102,123,clockwise,11
124,179,148,201,"(18,36] degrees",right,0.4,191,179,clockwise,22
171,53,169,69,"(0,18] degrees",neutral,-0.4,183,171,anticlockwise,-2
171,73,135,80,"(18,36] degrees",left,-0.4,126,171,anticlockwise,-36
80,165,92,180,"(0,18] degrees",right,0.4,167,165,clockwise,15
57,175,146,200,"(18,36] degrees",neutral,0.4,186,175,clockwise,25
