left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
115,175,119,83,"(0,18] degrees",neutral,-0.4,127,115,clockwise,4
13,51,49,17,"(18,36] degrees",left,-0.4,39,13,clockwise,36
3,113,90,162,"(36,54] degrees",right,0.4,115,113,clockwise,49
127,58,80,120,"(54,72] degrees",neutral,0.4,17,58,clockwise,62
27,96,114,66,"(72,90] degrees",left,-0.4,5,27,clockwise,87
95,158,34,141,"(0,18] degrees",right,0.4,186,158,anticlockwise,-17
137,77,103,18,"(18,36] degrees",neutral,-0.4,110,137,anticlockwise,-34
73,135,24,2,"(36,54] degrees",left,-0.4,108,73,anticlockwise,-49
33,62,105,-4,"(54,72] degrees",right,0.4,72,62,anticlockwise,-66
51,140,107,53,"(72,90] degrees",neutral,0.4,141,140,anticlockwise,-87
155,133,156,120,"(0,18] degrees",left,-0.4,121,155,clockwise,1
37,132,30,160,"(18,36] degrees",right,0.4,166,132,clockwise,28
33,141,87,134,"(36,54] degrees",neutral,-0.4,-4,33,clockwise,54
