left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
51,122,63,176,"(0,18] degrees",neutral,-0.4,93,51,clockwise,12
70,108,102,142,"(18,36] degrees",left,-0.4,94,70,clockwise,32
16,88,126,81,"(0,18] degrees",right,0.4,125,88,anticlockwise,-7
53,19,65,-10,"(18,36] degrees",neutral,0.4,27,19,anticlockwise,-29
74,46,81,112,"(0,18] degrees",left,-0.4,83,74,clockwise,7
143,36,146,72,"(18,36] degrees",right,0.4,55,36,clockwise,36
7,114,-7,77,"(0,18] degrees",neutral,-0.4,-29,7,anticlockwise,-14
7,82,-27,109,"(18,36] degrees",left,-0.4,27,7,anticlockwise,-34
15,153,65,171,"(0,18] degrees",right,0.4,121,153,clockwise,18
65,177,45,205,"(18,36] degrees",neutral,0.4,148,177,clockwise,28
128,86,117,6,"(0,18] degrees",left,-0.4,163,128,anticlockwise,-11
132,16,118,-6,"(18,36] degrees",right,0.4,55,16,anticlockwise,-22
31,148,33,69,"(0,18] degrees",neutral,-0.4,69,31,clockwise,2
152,94,179,158,"(18,36] degrees",left,-0.4,119,152,clockwise,27
58,174,84,171,"(0,18] degrees",right,0.4,139,174,anticlockwise,-3
122,51,108,23,"(18,36] degrees",neutral,0.4,72,51,anticlockwise,-28
152,173,169,61,"(0,18] degrees",left,-0.4,186,152,clockwise,17
46,179,127,204,"(18,36] degrees",right,0.4,212,179,clockwise,25
61,107,47,69,"(0,18] degrees",neutral,-0.4,40,61,anticlockwise,-14
81,46,45,149,"(18,36] degrees",left,-0.4,75,81,anticlockwise,-36
94,155,49,167,"(0,18] degrees",right,0.4,153,155,clockwise,12
46,9,84,36,"(18,36] degrees",neutral,0.4,24,9,clockwise,27
37,90,30,9,"(0,18] degrees",left,-0.4,7,37,anticlockwise,-7
92,65,58,32,"(18,36] degrees",right,0.4,96,65,anticlockwise,-33
177,120,186,51,"(0,18] degrees",neutral,-0.4,169,177,clockwise,9
131,151,157,93,"(18,36] degrees",left,-0.4,139,131,clockwise,26
65,107,170,100,"(0,18] degrees",right,0.4,89,107,anticlockwise,-7
96,11,93,-16,"(18,36] degrees",neutral,0.4,28,11,anticlockwise,-27
56,147,63,173,"(0,18] degrees",left,-0.4,86,56,clockwise,7
10,87,7,110,"(18,36] degrees",right,0.4,105,87,clockwise,23
143,85,134,18,"(0,18] degrees",neutral,-0.4,146,143,anticlockwise,-9
45,3,21,164,"(18,36] degrees",left,-0.4,1,45,anticlockwise,-24
156,4,121,22,"(0,18] degrees",right,0.4,-14,4,clockwise,18
158,113,173,143,"(18,36] degrees",neutral,0.4,84,113,clockwise,30
16,146,7,127,"(0,18] degrees",left,-0.4,51,16,anticlockwise,-9
81,167,51,144,"(18,36] degrees",right,0.4,171,167,anticlockwise,-23
129,66,142,0,"(0,18] degrees",neutral,-0.4,150,129,clockwise,13
153,6,187,52,"(18,36] degrees",left,-0.4,135,153,clockwise,34
57,115,62,111,"(0,18] degrees",right,0.4,73,115,anticlockwise,-4
33,92,91,56,"(18,36] degrees",neutral,0.4,92,92,anticlockwise,-36
6,61,14,41,"(0,18] degrees",left,-0.4,-7,6,clockwise,8
32,121,46,148,"(18,36] degrees",right,0.4,122,121,clockwise,27
1,133,-15,111,"(0,18] degrees",neutral,-0.4,-30,1,anticlockwise,-16
39,121,8,160,"(18,36] degrees",left,-0.4,51,39,anticlockwise,-31
178,20,135,33,"(0,18] degrees",right,0.4,8,20,clockwise,13
12,77,153,112,"(18,36] degrees",neutral,0.4,93,77,clockwise,35
43,142,35,124,"(0,18] degrees",left,-0.4,66,43,anticlockwise,-8
28,99,17,63,"(18,36] degrees",right,0.4,133,99,anticlockwise,-36
122,42,123,171,"(0,18] degrees",neutral,-0.4,162,122,clockwise,1
82,20,118,48,"(18,36] degrees",left,-0.4,47,82,clockwise,36
126,10,135,-3,"(0,18] degrees",right,0.4,4,10,anticlockwise,-13
92,28,76,9,"(18,36] degrees",neutral,0.4,44,28,anticlockwise,-19
71,163,87,39,"(0,18] degrees",left,-0.4,63,71,clockwise,16
105,3,116,28,"(18,36] degrees",right,0.4,25,3,clockwise,25
37,91,22,171,"(0,18] degrees",neutral,-0.4,46,37,anticlockwise,-15
87,136,65,166,"(18,36] degrees",left,-0.4,66,87,anticlockwise,-22
16,82,113,84,"(0,18] degrees",right,0.4,65,82,clockwise,2
112,158,110,177,"(18,36] degrees",neutral,0.4,143,158,clockwise,19
16,88,-2,110,"(0,18] degrees",left,-0.4,14,16,anticlockwise,-18
36,151,52,121,"(18,36] degrees",right,0.4,154,151,anticlockwise,-30
109,24,112,40,"(0,18] degrees",neutral,-0.4,96,109,clockwise,3
