left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
86,49,92,18,"(0,18] degrees",neutral,-0.4,66,86,clockwise,6
59,2,88,157,"(18,36] degrees",left,-0.4,43,59,clockwise,29
90,145,83,132,"(0,18] degrees",right,0.4,106,145,anticlockwise,-13
165,104,17,68,"(18,36] degrees",neutral,0.4,110,104,anticlockwise,-36
81,167,86,113,"(0,18] degrees",left,-0.4,101,81,clockwise,5
49,122,34,146,"(18,36] degrees",right,0.4,101,122,clockwise,24
18,103,7,97,"(0,18] degrees",neutral,-0.4,43,18,anticlockwise,-11
176,101,151,86,"(18,36] degrees",left,-0.4,161,176,anticlockwise,-25
143,88,153,105,"(0,18] degrees",right,0.4,69,88,clockwise,17
9,55,164,91,"(18,36] degrees",neutral,0.4,21,55,clockwise,36
65,172,55,161,"(0,18] degrees",left,-0.4,108,65,anticlockwise,-10
166,45,113,15,"(18,36] degrees",right,0.4,82,45,anticlockwise,-30
123,164,139,26,"(0,18] degrees",neutral,-0.4,164,123,clockwise,16
50,109,71,121,"(18,36] degrees",left,-0.4,30,50,clockwise,21
82,53,94,39,"(0,18] degrees",right,0.4,47,53,anticlockwise,-14
157,77,126,44,"(18,36] degrees",neutral,0.4,104,77,anticlockwise,-33
118,40,122,90,"(0,18] degrees",left,-0.4,153,118,clockwise,4
173,28,93,62,"(18,36] degrees",right,0.4,40,28,clockwise,34
36,162,22,126,"(0,18] degrees",neutral,-0.4,37,36,anticlockwise,-14
52,155,20,51,"(18,36] degrees",left,-0.4,41,52,anticlockwise,-32
52,107,1,108,"(0,18] degrees",right,0.4,142,107,clockwise,1
141,27,127,53,"(18,36] degrees",neutral,0.4,62,27,clockwise,26
108,167,99,33,"(0,18] degrees",left,-0.4,85,108,anticlockwise,-9
8,45,89,22,"(18,36] degrees",right,0.4,15,45,anticlockwise,-23
165,125,182,108,"(0,18] degrees",neutral,-0.4,172,165,clockwise,17
106,127,132,51,"(18,36] degrees",left,-0.4,91,106,clockwise,26
67,23,164,16,"(0,18] degrees",right,0.4,-9,23,anticlockwise,-7
81,10,53,-23,"(18,36] degrees",neutral,0.4,27,10,anticlockwise,-33
177,72,178,137,"(0,18] degrees",left,-0.4,212,177,clockwise,1
75,16,2,43,"(18,36] degrees",right,0.4,-17,16,clockwise,27
87,41,74,153,"(0,18] degrees",neutral,-0.4,53,87,anticlockwise,-13
69,147,47,179,"(18,36] degrees",left,-0.4,28,69,anticlockwise,-22
173,125,174,129,"(0,18] degrees",right,0.4,120,125,clockwise,4
18,143,140,172,"(18,36] degrees",neutral,0.4,151,143,clockwise,29
