left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
23,167,27,132,"(0,18] degrees",neutral,-0.4,49,23,clockwise,4
134,161,165,111,"(18,36] degrees",left,-0.4,170,134,clockwise,31
138,159,84,157,"(0,18] degrees",right,0.4,163,159,anticlockwise,-2
109,24,40,2,"(18,36] degrees",neutral,0.4,24,24,anticlockwise,-22
122,15,127,53,"(0,18] degrees",left,-0.4,163,122,clockwise,5
45,15,173,43,"(18,36] degrees",right,0.4,37,15,clockwise,28
92,9,90,120,"(0,18] degrees",neutral,-0.4,133,92,anticlockwise,-2
36,127,13,113,"(18,36] degrees",left,-0.4,46,36,anticlockwise,-23
66,27,65,37,"(0,18] degrees",right,0.4,28,27,clockwise,10
24,80,10,113,"(18,36] degrees",neutral,0.4,83,80,clockwise,33
89,52,75,112,"(0,18] degrees",left,-0.4,127,89,anticlockwise,-14
92,143,16,111,"(18,36] degrees",right,0.4,138,143,anticlockwise,-32
148,59,165,57,"(0,18] degrees",neutral,-0.4,106,148,clockwise,17
10,39,44,138,"(18,36] degrees",left,-0.4,10,10,clockwise,34
99,70,149,68,"(0,18] degrees",right,0.4,57,70,anticlockwise,-2
117,76,179,48,"(18,36] degrees",neutral,0.4,61,76,anticlockwise,-28
91,154,94,135,"(0,18] degrees",left,-0.4,73,91,clockwise,3
82,164,47,188,"(18,36] degrees",right,0.4,139,164,clockwise,24
60,153,45,7,"(0,18] degrees",neutral,-0.4,39,60,anticlockwise,-15
141,106,116,144,"(18,36] degrees",left,-0.4,148,141,anticlockwise,-25
117,172,132,179,"(0,18] degrees",right,0.4,197,172,clockwise,7
6,82,38,116,"(18,36] degrees",neutral,0.4,66,82,clockwise,34
177,146,171,115,"(0,18] degrees",left,-0.4,193,177,anticlockwise,-6
62,42,100,10,"(18,36] degrees",right,0.4,76,42,anticlockwise,-32
81,148,85,64,"(0,18] degrees",neutral,-0.4,124,81,clockwise,4
27,111,54,177,"(18,36] degrees",left,-0.4,63,27,clockwise,27
40,94,58,89,"(0,18] degrees",right,0.4,138,94,anticlockwise,-5
5,151,164,125,"(18,36] degrees",neutral,0.4,178,151,anticlockwise,-26
67,146,83,62,"(0,18] degrees",left,-0.4,105,67,clockwise,16
133,160,144,184,"(18,36] degrees",right,0.4,144,160,clockwise,24
46,73,35,103,"(0,18] degrees",neutral,-0.4,71,46,anticlockwise,-11
178,61,144,95,"(18,36] degrees",left,-0.4,170,178,anticlockwise,-34
74,47,113,50,"(0,18] degrees",right,0.4,71,47,clockwise,3
20,113,99,138,"(18,36] degrees",neutral,0.4,102,113,clockwise,25
176,120,166,60,"(0,18] degrees",left,-0.4,198,176,anticlockwise,-10
97,135,141,110,"(18,36] degrees",right,0.4,149,135,anticlockwise,-25
88,32,94,24,"(0,18] degrees",neutral,-0.4,78,88,clockwise,6
16,173,46,76,"(18,36] degrees",left,-0.4,19,16,clockwise,30
86,108,41,90,"(0,18] degrees",right,0.4,96,108,anticlockwise,-18
172,148,80,129,"(18,36] degrees",neutral,0.4,179,148,anticlockwise,-19
96,25,106,128,"(0,18] degrees",left,-0.4,137,96,clockwise,10
137,177,165,207,"(18,36] degrees",right,0.4,212,177,clockwise,30
51,96,43,101,"(0,18] degrees",neutral,-0.4,20,51,anticlockwise,-8
21,46,2,156,"(18,36] degrees",left,-0.4,-3,21,anticlockwise,-19
19,147,178,158,"(0,18] degrees",right,0.4,107,147,clockwise,11
42,169,161,195,"(18,36] degrees",neutral,0.4,155,169,clockwise,26
35,173,32,97,"(0,18] degrees",left,-0.4,69,35,anticlockwise,-3
81,6,110,-17,"(18,36] degrees",right,0.4,-34,6,anticlockwise,-23
175,107,182,158,"(0,18] degrees",neutral,-0.4,174,175,clockwise,7
86,34,106,179,"(18,36] degrees",left,-0.4,123,86,clockwise,20
169,117,0,102,"(0,18] degrees",right,0.4,130,117,anticlockwise,-15
127,84,36,56,"(18,36] degrees",neutral,0.4,46,84,anticlockwise,-28
12,109,14,105,"(0,18] degrees",left,-0.4,40,12,clockwise,2
23,127,83,148,"(18,36] degrees",right,0.4,137,127,clockwise,21
129,8,121,88,"(0,18] degrees",neutral,-0.4,104,129,anticlockwise,-8
133,172,98,119,"(18,36] degrees",left,-0.4,158,133,anticlockwise,-35
137,49,75,50,"(0,18] degrees",right,0.4,20,49,clockwise,1
36,161,128,191,"(18,36] degrees",neutral,0.4,184,161,clockwise,30
113,23,110,77,"(0,18] degrees",left,-0.4,129,113,anticlockwise,-3
68,125,10,106,"(18,36] degrees",right,0.4,163,125,anticlockwise,-19
15,165,31,97,"(0,18] degrees",neutral,-0.4,-6,15,clockwise,16
67,104,86,178,"(18,36] degrees",left,-0.4,57,67,clockwise,19
2,69,6,64,"(0,18] degrees",right,0.4,59,69,anticlockwise,-5
150,8,87,-23,"(18,36] degrees",neutral,0.4,6,8,anticlockwise,-31
41,67,50,114,"(0,18] degrees",left,-0.4,51,41,clockwise,9
129,23,154,50,"(18,36] degrees",right,0.4,30,23,clockwise,27
88,136,75,116,"(0,18] degrees",neutral,-0.4,102,88,anticlockwise,-13
81,53,50,5,"(18,36] degrees",left,-0.4,73,81,anticlockwise,-31
146,178,121,196,"(0,18] degrees",right,0.4,196,178,clockwise,18
74,24,69,47,"(18,36] degrees",neutral,0.4,12,24,clockwise,23
76,132,61,176,"(0,18] degrees",left,-0.4,55,76,anticlockwise,-15
52,95,159,69,"(18,36] degrees",right,0.4,113,95,anticlockwise,-26
59,141,60,118,"(0,18] degrees",neutral,-0.4,82,59,clockwise,1
52,159,73,109,"(18,36] degrees",left,-0.4,88,52,clockwise,21
132,110,151,108,"(0,18] degrees",right,0.4,130,110,anticlockwise,-2
27,116,118,84,"(18,36] degrees",neutral,0.4,82,116,anticlockwise,-32
98,20,108,0,"(0,18] degrees",left,-0.4,83,98,clockwise,10
76,122,89,145,"(18,36] degrees",right,0.4,162,122,clockwise,23
37,12,21,67,"(0,18] degrees",neutral,-0.4,82,37,anticlockwise,-16
174,107,139,30,"(18,36] degrees",left,-0.4,143,174,anticlockwise,-35
45,144,62,157,"(0,18] degrees",right,0.4,149,144,clockwise,13
123,1,71,32,"(18,36] degrees",neutral,0.4,-18,1,clockwise,31
71,156,53,152,"(0,18] degrees",left,-0.4,114,71,anticlockwise,-18
60,151,109,129,"(18,36] degrees",right,0.4,155,151,anticlockwise,-22
54,129,58,113,"(0,18] degrees",neutral,-0.4,20,54,clockwise,4
32,135,55,97,"(18,36] degrees",left,-0.4,6,32,clockwise,23
128,25,168,12,"(0,18] degrees",right,0.4,61,25,anticlockwise,-13
94,48,172,20,"(18,36] degrees",neutral,0.4,92,48,anticlockwise,-28
124,11,141,89,"(0,18] degrees",left,-0.4,139,124,clockwise,17
162,7,57,32,"(18,36] degrees",right,0.4,-7,7,clockwise,25
20,110,12,155,"(0,18] degrees",neutral,-0.4,19,20,anticlockwise,-8
136,106,101,3,"(18,36] degrees",left,-0.4,114,136,anticlockwise,-35
89,48,109,55,"(0,18] degrees",right,0.4,66,48,clockwise,7
122,168,99,191,"(18,36] degrees",neutral,0.4,167,168,clockwise,23
109,49,102,58,"(0,18] degrees",left,-0.4,139,109,anticlockwise,-7
85,177,171,150,"(18,36] degrees",right,0.4,198,177,anticlockwise,-27
67,150,79,29,"(0,18] degrees",neutral,-0.4,31,67,clockwise,12
161,104,191,131,"(18,36] degrees",left,-0.4,201,161,clockwise,30
33,5,119,-3,"(0,18] degrees",right,0.4,8,5,anticlockwise,-8
43,15,36,-18,"(18,36] degrees",neutral,0.4,12,15,anticlockwise,-33
115,171,133,47,"(0,18] degrees",left,-0.4,157,115,clockwise,18
80,24,81,58,"(18,36] degrees",right,0.4,41,24,clockwise,34
42,70,28,175,"(0,18] degrees",neutral,-0.4,35,42,anticlockwise,-14
