left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
68,107,76,110,"(0,18] degrees",neutral,-0.4,109,68,clockwise,8
176,149,203,71,"(18,36] degrees",left,-0.4,213,176,clockwise,27
8,89,40,87,"(0,18] degrees",right,0.4,112,89,anticlockwise,-2
94,42,29,6,"(18,36] degrees",neutral,0.4,37,42,anticlockwise,-36
46,86,61,124,"(0,18] degrees",left,-0.4,82,46,clockwise,15
35,62,52,95,"(18,36] degrees",right,0.4,62,62,clockwise,33
159,49,158,121,"(0,18] degrees",neutral,-0.4,182,159,anticlockwise,-1
111,61,83,140,"(18,36] degrees",left,-0.4,145,111,anticlockwise,-28
27,178,102,183,"(0,18] degrees",right,0.4,138,178,clockwise,5
37,167,93,195,"(18,36] degrees",neutral,0.4,150,167,clockwise,28
97,0,90,24,"(0,18] degrees",left,-0.4,119,97,anticlockwise,-7
119,4,87,-22,"(18,36] degrees",right,0.4,18,4,anticlockwise,-26
99,2,102,122,"(0,18] degrees",neutral,-0.4,137,99,clockwise,3
119,16,147,12,"(18,36] degrees",left,-0.4,113,119,clockwise,28
150,30,71,18,"(0,18] degrees",right,0.4,32,30,anticlockwise,-12
93,16,110,-11,"(18,36] degrees",neutral,0.4,-5,16,anticlockwise,-27
3,32,9,44,"(0,18] degrees",left,-0.4,26,3,clockwise,6
20,48,43,78,"(18,36] degrees",right,0.4,47,48,clockwise,30
91,27,79,144,"(0,18] degrees",neutral,-0.4,118,91,anticlockwise,-12
18,64,-18,55,"(18,36] degrees",left,-0.4,47,18,anticlockwise,-36
76,132,110,146,"(0,18] degrees",right,0.4,114,132,clockwise,14
118,65,126,85,"(18,36] degrees",neutral,0.4,20,65,clockwise,20
105,64,93,63,"(0,18] degrees",left,-0.4,76,105,anticlockwise,-12
67,156,163,125,"(18,36] degrees",right,0.4,124,156,anticlockwise,-31
111,135,116,149,"(0,18] degrees",neutral,-0.4,79,111,clockwise,5
120,93,148,92,"(18,36] degrees",left,-0.4,84,120,clockwise,28
51,87,148,78,"(0,18] degrees",right,0.4,88,87,anticlockwise,-9
58,152,104,130,"(18,36] degrees",neutral,0.4,187,152,anticlockwise,-22
17,50,22,175,"(0,18] degrees",left,-0.4,36,17,clockwise,5
6,69,128,99,"(18,36] degrees",right,0.4,60,69,clockwise,30
77,113,64,179,"(0,18] degrees",neutral,-0.4,103,77,anticlockwise,-13
37,168,9,78,"(18,36] degrees",left,-0.4,33,37,anticlockwise,-28
155,109,145,118,"(0,18] degrees",right,0.4,145,109,clockwise,9
118,78,9,108,"(18,36] degrees",neutral,0.4,85,78,clockwise,30
69,163,56,128,"(0,18] degrees",left,-0.4,71,69,anticlockwise,-13
28,178,46,152,"(18,36] degrees",right,0.4,218,178,anticlockwise,-26
43,84,45,83,"(0,18] degrees",neutral,-0.4,75,43,clockwise,2
24,137,49,123,"(18,36] degrees",left,-0.4,18,24,clockwise,25
78,11,82,0,"(0,18] degrees",right,0.4,43,11,anticlockwise,-11
174,68,147,49,"(18,36] degrees",neutral,0.4,47,68,anticlockwise,-19
32,173,43,113,"(0,18] degrees",left,-0.4,8,32,clockwise,11
106,173,155,208,"(18,36] degrees",right,0.4,194,173,clockwise,35
107,76,99,65,"(0,18] degrees",neutral,-0.4,143,107,anticlockwise,-8
109,41,79,114,"(18,36] degrees",left,-0.4,119,109,anticlockwise,-30
132,43,123,50,"(0,18] degrees",right,0.4,32,43,clockwise,7
129,177,173,205,"(18,36] degrees",neutral,0.4,208,177,clockwise,28
40,67,37,97,"(0,18] degrees",left,-0.4,23,40,anticlockwise,-3
100,179,123,157,"(18,36] degrees",right,0.4,178,179,anticlockwise,-22
171,31,179,118,"(0,18] degrees",neutral,-0.4,163,171,clockwise,8
165,134,200,108,"(18,36] degrees",left,-0.4,159,165,clockwise,35
55,4,85,0,"(0,18] degrees",right,0.4,-27,4,anticlockwise,-4
13,102,173,83,"(18,36] degrees",neutral,0.4,90,102,anticlockwise,-19
27,127,43,71,"(0,18] degrees",left,-0.4,18,27,clockwise,16
106,14,81,42,"(18,36] degrees",right,0.4,48,14,clockwise,28
144,93,126,32,"(0,18] degrees",neutral,-0.4,142,144,anticlockwise,-18
107,55,86,173,"(18,36] degrees",left,-0.4,122,107,anticlockwise,-21
39,61,120,76,"(0,18] degrees",right,0.4,37,61,clockwise,15
127,22,79,43,"(18,36] degrees",neutral,0.4,12,22,clockwise,21
115,19,109,10,"(0,18] degrees",left,-0.4,91,115,anticlockwise,-6
23,132,71,102,"(18,36] degrees",right,0.4,125,132,anticlockwise,-30
119,36,133,9,"(0,18] degrees",neutral,-0.4,102,119,clockwise,14
176,93,207,70,"(18,36] degrees",left,-0.4,221,176,clockwise,31
102,134,156,116,"(0,18] degrees",right,0.4,146,134,anticlockwise,-18
114,11,55,-25,"(18,36] degrees",neutral,0.4,-12,11,anticlockwise,-36
159,132,168,40,"(0,18] degrees",left,-0.4,180,159,clockwise,9
55,110,32,142,"(18,36] degrees",right,0.4,139,110,clockwise,32
130,67,128,50,"(0,18] degrees",neutral,-0.4,133,130,anticlockwise,-2
4,163,-26,12,"(18,36] degrees",left,-0.4,-38,4,anticlockwise,-30
113,134,44,146,"(0,18] degrees",right,0.4,167,134,clockwise,12
56,27,4,63,"(18,36] degrees",neutral,0.4,0,27,clockwise,36
64,84,51,176,"(0,18] degrees",left,-0.4,71,64,anticlockwise,-13
53,106,165,77,"(18,36] degrees",right,0.4,61,106,anticlockwise,-29
5,138,22,127,"(0,18] degrees",neutral,-0.4,-12,5,clockwise,17
29,168,65,173,"(18,36] degrees",left,-0.4,44,29,clockwise,36
66,30,99,21,"(0,18] degrees",right,0.4,28,30,anticlockwise,-9
65,37,48,12,"(18,36] degrees",neutral,0.4,10,37,anticlockwise,-25
87,159,98,60,"(0,18] degrees",left,-0.4,120,87,clockwise,11
156,128,130,150,"(18,36] degrees",right,0.4,113,128,clockwise,22
148,99,143,19,"(0,18] degrees",neutral,-0.4,123,148,anticlockwise,-5
98,155,78,118,"(18,36] degrees",left,-0.4,109,98,anticlockwise,-20
62,159,56,174,"(0,18] degrees",right,0.4,195,159,clockwise,15
70,0,50,24,"(18,36] degrees",neutral,0.4,-13,0,clockwise,24
112,57,108,63,"(0,18] degrees",left,-0.4,79,112,anticlockwise,-4
46,121,132,91,"(18,36] degrees",right,0.4,104,121,anticlockwise,-30
109,48,118,78,"(0,18] degrees",neutral,-0.4,125,109,clockwise,9
99,70,128,2,"(18,36] degrees",left,-0.4,135,99,clockwise,29
57,177,46,162,"(0,18] degrees",right,0.4,176,177,anticlockwise,-15
161,128,164,96,"(18,36] degrees",neutral,0.4,170,128,anticlockwise,-32
73,33,88,34,"(0,18] degrees",left,-0.4,47,73,clockwise,15
58,177,73,206,"(18,36] degrees",right,0.4,170,177,clockwise,29
72,107,58,20,"(0,18] degrees",neutral,-0.4,81,72,anticlockwise,-14
81,22,59,177,"(18,36] degrees",left,-0.4,103,81,anticlockwise,-22
22,47,120,61,"(0,18] degrees",right,0.4,66,47,clockwise,14
142,89,158,111,"(18,36] degrees",neutral,0.4,58,89,clockwise,22
126,4,124,15,"(0,18] degrees",left,-0.4,88,126,anticlockwise,-2
38,71,103,40,"(18,36] degrees",right,0.4,47,71,anticlockwise,-31
90,150,94,146,"(0,18] degrees",neutral,-0.4,62,90,clockwise,4
63,104,94,134,"(18,36] degrees",left,-0.4,105,63,clockwise,31
107,155,111,143,"(0,18] degrees",right,0.4,127,155,anticlockwise,-12
24,113,66,92,"(18,36] degrees",neutral,0.4,82,113,anticlockwise,-21
140,165,152,72,"(0,18] degrees",left,-0.4,182,140,clockwise,12
148,81,80,103,"(18,36] degrees",right,0.4,54,81,clockwise,22
172,139,158,101,"(0,18] degrees",neutral,-0.4,158,172,anticlockwise,-14
149,116,128,29,"(18,36] degrees",left,-0.4,187,149,anticlockwise,-21
16,121,63,122,"(0,18] degrees",right,0.4,128,121,clockwise,1
100,42,144,61,"(18,36] degrees",neutral,0.4,70,42,clockwise,19
49,179,45,25,"(0,18] degrees",left,-0.4,9,49,anticlockwise,-4
168,76,136,41,"(18,36] degrees",right,0.4,96,76,anticlockwise,-35
62,104,65,94,"(0,18] degrees",neutral,-0.4,83,62,clockwise,3
86,169,121,27,"(18,36] degrees",left,-0.4,118,86,clockwise,35
8,148,56,145,"(0,18] degrees",right,0.4,187,148,anticlockwise,-3
100,133,79,104,"(18,36] degrees",neutral,0.4,149,133,anticlockwise,-29
103,175,112,89,"(0,18] degrees",left,-0.4,116,103,clockwise,9
140,119,31,139,"(18,36] degrees",right,0.4,141,119,clockwise,20
7,71,-4,34,"(0,18] degrees",neutral,-0.4,6,7,anticlockwise,-11
128,56,93,167,"(18,36] degrees",left,-0.4,90,128,anticlockwise,-35
165,124,64,129,"(0,18] degrees",right,0.4,136,124,clockwise,5
47,99,170,120,"(18,36] degrees",neutral,0.4,88,99,clockwise,21
97,58,89,11,"(0,18] degrees",left,-0.4,124,97,anticlockwise,-8
33,129,161,108,"(18,36] degrees",right,0.4,156,129,anticlockwise,-21
50,143,67,111,"(0,18] degrees",neutral,-0.4,73,50,clockwise,17
131,42,161,61,"(18,36] degrees",left,-0.4,100,131,clockwise,30
33,86,40,74,"(0,18] degrees",right,0.4,71,86,anticlockwise,-12
7,162,108,141,"(18,36] degrees",neutral,0.4,204,162,anticlockwise,-21
61,153,75,136,"(0,18] degrees",left,-0.4,100,61,clockwise,14
34,14,99,46,"(18,36] degrees",right,0.4,7,14,clockwise,32
156,83,144,38,"(0,18] degrees",neutral,-0.4,113,156,anticlockwise,-12
111,85,79,123,"(18,36] degrees",left,-0.4,153,111,anticlockwise,-32
149,71,123,74,"(0,18] degrees",right,0.4,86,71,clockwise,3
164,6,71,25,"(18,36] degrees",neutral,0.4,49,6,clockwise,19
122,75,106,47,"(0,18] degrees",left,-0.4,116,122,anticlockwise,-16
7,102,47,73,"(18,36] degrees",right,0.4,85,102,anticlockwise,-29
83,10,99,53,"(0,18] degrees",neutral,-0.4,76,83,clockwise,16
133,107,160,132,"(18,36] degrees",left,-0.4,131,133,clockwise,27
119,150,128,149,"(0,18] degrees",right,0.4,169,150,anticlockwise,-1
3,116,165,82,"(18,36] degrees",neutral,0.4,155,116,anticlockwise,-34
18,88,20,62,"(0,18] degrees",left,-0.4,-25,18,clockwise,2
172,135,44,163,"(18,36] degrees",right,0.4,176,135,clockwise,28
178,30,170,129,"(0,18] degrees",neutral,-0.4,177,178,anticlockwise,-8
177,90,142,118,"(18,36] degrees",left,-0.4,222,177,anticlockwise,-35
63,161,24,170,"(0,18] degrees",right,0.4,161,161,clockwise,9
57,148,132,177,"(18,36] degrees",neutral,0.4,128,148,clockwise,29
27,88,10,138,"(0,18] degrees",left,-0.4,-18,27,anticlockwise,-17
73,31,157,-2,"(18,36] degrees",right,0.4,12,31,anticlockwise,-33
8,120,14,35,"(0,18] degrees",neutral,-0.4,41,8,clockwise,6
169,86,194,44,"(18,36] degrees",left,-0.4,126,169,clockwise,25
158,134,108,130,"(0,18] degrees",right,0.4,146,134,anticlockwise,-4
175,133,71,99,"(18,36] degrees",neutral,0.4,140,133,anticlockwise,-34
109,18,124,67,"(0,18] degrees",left,-0.4,100,109,clockwise,15
93,168,101,190,"(18,36] degrees",right,0.4,168,168,clockwise,22
141,36,140,84,"(0,18] degrees",neutral,-0.4,185,141,anticlockwise,-1
42,174,23,104,"(18,36] degrees",left,-0.4,34,42,anticlockwise,-19
27,130,98,145,"(0,18] degrees",right,0.4,106,130,clockwise,15
26,58,101,79,"(18,36] degrees",neutral,0.4,15,58,clockwise,21
138,93,136,90,"(0,18] degrees",left,-0.4,128,138,anticlockwise,-2
149,113,61,86,"(18,36] degrees",right,0.4,98,113,anticlockwise,-27
143,169,154,73,"(0,18] degrees",neutral,-0.4,188,143,clockwise,11
160,4,188,81,"(18,36] degrees",left,-0.4,147,160,clockwise,28
84,151,171,133,"(0,18] degrees",right,0.4,195,151,anticlockwise,-18
101,0,26,-26,"(18,36] degrees",neutral,0.4,14,0,anticlockwise,-26
70,8,85,151,"(0,18] degrees",left,-0.4,30,70,clockwise,15
39,123,51,151,"(18,36] degrees",right,0.4,130,123,clockwise,28
132,175,117,19,"(0,18] degrees",neutral,-0.4,120,132,anticlockwise,-15
118,95,93,2,"(18,36] degrees",left,-0.4,115,118,anticlockwise,-25
71,35,126,48,"(0,18] degrees",right,0.4,56,35,clockwise,13
36,117,100,137,"(18,36] degrees",neutral,0.4,73,117,clockwise,20
95,167,92,129,"(0,18] degrees",left,-0.4,70,95,anticlockwise,-3
79,16,71,-3,"(18,36] degrees",right,0.4,30,16,anticlockwise,-19
0,64,18,170,"(0,18] degrees",neutral,-0.4,2,0,clockwise,18
21,86,43,14,"(18,36] degrees",left,-0.4,49,21,clockwise,22
52,28,59,23,"(0,18] degrees",right,0.4,38,28,anticlockwise,-5
152,84,24,62,"(18,36] degrees",neutral,0.4,76,84,anticlockwise,-22
149,108,163,21,"(0,18] degrees",left,-0.4,115,149,clockwise,14
3,50,111,73,"(18,36] degrees",right,0.4,67,50,clockwise,23
144,74,132,57,"(0,18] degrees",neutral,-0.4,142,144,anticlockwise,-12
27,153,1,25,"(18,36] degrees",left,-0.4,15,27,anticlockwise,-26
169,43,108,44,"(0,18] degrees",right,0.4,86,43,clockwise,1
73,129,24,157,"(18,36] degrees",neutral,0.4,96,129,clockwise,28
35,113,23,171,"(0,18] degrees",left,-0.4,31,35,anticlockwise,-12
89,157,50,136,"(18,36] degrees",right,0.4,114,157,anticlockwise,-21
154,69,160,32,"(0,18] degrees",neutral,-0.4,186,154,clockwise,6
70,139,105,28,"(18,36] degrees",left,-0.4,102,70,clockwise,35
18,58,65,44,"(0,18] degrees",right,0.4,63,58,anticlockwise,-14
49,110,107,79,"(18,36] degrees",neutral,0.4,76,110,anticlockwise,-31
7,44,25,167,"(0,18] degrees",left,-0.4,42,7,clockwise,18
170,126,60,155,"(18,36] degrees",right,0.4,159,126,clockwise,29
53,127,46,10,"(0,18] degrees",neutral,-0.4,36,53,anticlockwise,-7
111,42,84,131,"(18,36] degrees",left,-0.4,153,111,anticlockwise,-27
160,27,118,33,"(0,18] degrees",right,0.4,25,27,clockwise,6
22,168,140,203,"(18,36] degrees",neutral,0.4,141,168,clockwise,35
161,68,158,179,"(0,18] degrees",left,-0.4,187,161,anticlockwise,-3
41,127,16,98,"(18,36] degrees",right,0.4,154,127,anticlockwise,-29
7,94,20,79,"(0,18] degrees",neutral,-0.4,-26,7,clockwise,13
79,159,114,54,"(18,36] degrees",left,-0.4,114,79,clockwise,35
