left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
55,124,72,93,"(0,18] degrees",neutral,-0.4,89,55,clockwise,17
100,33,123,75,"(18,36] degrees",left,-0.4,106,100,clockwise,23
94,135,35,178,"(36,54] degrees",right,0.4,168,135,clockwise,43
142,90,40,159,"(54,72] degrees",neutral,0.4,50,90,clockwise,69
106,173,194,64,"(72,90] degrees",left,-0.4,75,106,clockwise,88
1,70,6,53,"(0,18] degrees",right,0.4,67,70,anticlockwise,-17
173,100,141,174,"(18,36] degrees",neutral,-0.4,158,173,anticlockwise,-32
95,1,42,155,"(36,54] degrees",left,-0.4,51,95,anticlockwise,-53
142,109,77,41,"(54,72] degrees",right,0.4,91,109,anticlockwise,-68
116,1,31,-84,"(72,90] degrees",neutral,0.4,34,1,anticlockwise,-85
110,144,125,49,"(0,18] degrees",left,-0.4,69,110,clockwise,15
18,68,62,100,"(18,36] degrees",right,0.4,113,68,clockwise,32
95,128,146,36,"(36,54] degrees",neutral,-0.4,90,95,clockwise,51
