left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
151,65,153,74,"(0,18] degrees",neutral,-0.4,173,151,clockwise,2
70,43,93,7,"(18,36] degrees",left,-0.4,79,70,clockwise,23
53,176,144,166,"(0,18] degrees",right,0.4,157,176,anticlockwise,-10
112,57,53,22,"(18,36] degrees",neutral,0.4,67,57,anticlockwise,-35
122,173,133,174,"(0,18] degrees",left,-0.4,120,122,clockwise,11
177,150,142,169,"(18,36] degrees",right,0.4,128,150,clockwise,19
88,108,72,39,"(0,18] degrees",neutral,-0.4,99,88,anticlockwise,-16
36,127,10,48,"(18,36] degrees",left,-0.4,3,36,anticlockwise,-26
162,73,124,81,"(0,18] degrees",right,0.4,76,73,clockwise,8
6,42,91,61,"(18,36] degrees",neutral,0.4,85,42,clockwise,19
170,49,153,34,"(0,18] degrees",left,-0.4,155,170,anticlockwise,-17
0,109,177,83,"(18,36] degrees",right,0.4,145,109,anticlockwise,-26
23,139,34,176,"(0,18] degrees",neutral,-0.4,61,23,clockwise,11
13,61,47,75,"(18,36] degrees",left,-0.4,21,13,clockwise,34
92,177,36,171,"(0,18] degrees",right,0.4,164,177,anticlockwise,-6
117,141,33,119,"(18,36] degrees",neutral,0.4,159,141,anticlockwise,-22
140,59,158,14,"(0,18] degrees",left,-0.4,172,140,clockwise,18
76,146,9,166,"(18,36] degrees",right,0.4,124,146,clockwise,20
5,61,-2,27,"(0,18] degrees",neutral,-0.4,-27,5,anticlockwise,-7
129,7,96,17,"(18,36] degrees",left,-0.4,107,129,anticlockwise,-33
144,171,69,183,"(0,18] degrees",right,0.4,135,171,clockwise,12
76,130,62,158,"(18,36] degrees",neutral,0.4,128,130,clockwise,28
114,94,96,76,"(0,18] degrees",left,-0.4,99,114,anticlockwise,-18
149,18,30,-4,"(18,36] degrees",right,0.4,34,18,anticlockwise,-22
131,109,144,37,"(0,18] degrees",neutral,-0.4,157,131,clockwise,13
99,77,120,148,"(18,36] degrees",left,-0.4,130,99,clockwise,21
124,5,38,-8,"(0,18] degrees",right,0.4,15,5,anticlockwise,-13
163,118,123,87,"(18,36] degrees",neutral,0.4,114,118,anticlockwise,-31
35,85,45,160,"(0,18] degrees",left,-0.4,66,35,clockwise,10
17,55,119,75,"(18,36] degrees",right,0.4,30,55,clockwise,20
24,45,18,40,"(0,18] degrees",neutral,-0.4,25,24,anticlockwise,-6
144,25,117,96,"(18,36] degrees",left,-0.4,126,144,anticlockwise,-27
158,26,107,44,"(0,18] degrees",right,0.4,-10,26,clockwise,18
40,125,30,148,"(18,36] degrees",neutral,0.4,110,125,clockwise,23
176,51,164,115,"(0,18] degrees",left,-0.4,206,176,anticlockwise,-12
30,168,11,146,"(18,36] degrees",right,0.4,213,168,anticlockwise,-22
177,123,182,28,"(0,18] degrees",neutral,-0.4,183,177,clockwise,5
98,132,118,151,"(18,36] degrees",left,-0.4,68,98,clockwise,20
140,87,144,75,"(0,18] degrees",right,0.4,128,87,anticlockwise,-12
10,54,117,23,"(18,36] degrees",neutral,0.4,28,54,anticlockwise,-31
56,30,70,3,"(0,18] degrees",left,-0.4,101,56,clockwise,14
132,48,127,75,"(18,36] degrees",right,0.4,41,48,clockwise,27
78,122,69,178,"(0,18] degrees",neutral,-0.4,42,78,anticlockwise,-9
108,4,86,51,"(18,36] degrees",left,-0.4,99,108,anticlockwise,-22
175,87,115,95,"(0,18] degrees",right,0.4,131,87,clockwise,8
43,161,61,195,"(18,36] degrees",neutral,0.4,128,161,clockwise,34
112,49,97,4,"(0,18] degrees",left,-0.4,84,112,anticlockwise,-15
4,112,134,86,"(18,36] degrees",right,0.4,101,112,anticlockwise,-26
127,73,141,45,"(0,18] degrees",neutral,-0.4,86,127,clockwise,14
137,80,169,39,"(18,36] degrees",left,-0.4,171,137,clockwise,32
56,9,108,-8,"(0,18] degrees",right,0.4,15,9,anticlockwise,-17
177,91,113,61,"(18,36] degrees",neutral,0.4,60,91,anticlockwise,-30
141,95,147,72,"(0,18] degrees",left,-0.4,140,141,clockwise,6
138,91,154,123,"(18,36] degrees",right,0.4,101,91,clockwise,32
105,75,95,62,"(0,18] degrees",neutral,-0.4,72,105,anticlockwise,-10
40,113,7,68,"(18,36] degrees",left,-0.4,58,40,anticlockwise,-33
42,96,156,98,"(0,18] degrees",right,0.4,126,96,clockwise,2
68,174,151,201,"(18,36] degrees",neutral,0.4,149,174,clockwise,27
86,125,84,165,"(0,18] degrees",left,-0.4,44,86,anticlockwise,-2
72,34,47,11,"(18,36] degrees",right,0.4,43,34,anticlockwise,-23
85,53,98,75,"(0,18] degrees",neutral,-0.4,96,85,clockwise,13
46,6,79,118,"(18,36] degrees",left,-0.4,73,46,clockwise,33
